name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,
"Aktug_3n_close                                                      ",30.957,38.28,31.349,38.509,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Aktug_3n_connect                                                    ",26.442,38.68,27.445,39.213,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Alaxan_wang11_6                                                     ",107.62,41.48,106.451,40.72,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Alaxan_wang11_7                                                     ",106.451,40.72,106.295,38.48,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Alaxan_wang11_8a                                                    ",106.295,38.48,106.183,37.081,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Alaxan_wang11_8b                                                    ",106.183,37.081,106.137,36.159,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Alborz_mod2                                                         ",48.538,37.48,48.469,37.988,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Alborz_moda                                                         ",49.292,37.744,49.078,38.237,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Alborz_modb                                                         ",49.078,38.237,48.923,38.669,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Aleutian_commander_connect                                          ",163.734,56.848,162.425,57.054,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Aleutian_sliveraa                                                   ",168.853,54.915,175.156,53.132,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Aleutian_sliverab                                                   ",175.156,53.132,182.419,52.292,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Aleutian_sliverba                                                   ",182.419,52.292,188.909,53.342,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Aleutian_sliverbb                                                   ",188.909,53.342,195.08,55.068,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Altai_connect                                                       ",89.844,50.077,89.635,50.458,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Altai_connect_2                                                     ",89.635,50.458,95.382,51.295,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Anatolia_Vernant14_1a                                               ",29.981,37.691,30.664,38.107,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anatolia_Vernant14_1b                                               ",30.664,38.107,30.957,38.28,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anatolia_close                                                      ",29.981,37.691,29.52,37.397,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Anatolia_connect                                                    ",24.786,38.874,25.448,39.351,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Anatolia_connect2                                                   ",25.251,38.363,25.043,38.256,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Andaman_in_close                                                    ",93.994,16.008,93.329,15.926,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Andaman_sumatra_Kundu13_1                                           ",95.777,27.4,94.437,26.287,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Andaman_sumatra_Kundu13_10                                          ",93.817,17.243,93.584,16.555,25,100,0,0,0,0,0,0,0,0,30,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Andaman_sumatra_Kundu13_11                                          ",93.584,16.555,93.329,15.926,25,100,0,0,0,0,0,0,0,0,30,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Andaman_sumatra_Kundu13_12                                          ",93.329,15.926,92.671,14.819,25,100,0,0,0,0,0,0,0,0,30,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Andaman_sumatra_Kundu13_13                                          ",92.671,14.819,92.141,13.901,25,100,0,0,0,0,0,0,0,0,30,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Andaman_sumatra_Kundu13_14                                          ",92.141,13.901,91.834,13.078,25,100,0,0,0,0,0,0,0,0,30,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Andaman_sumatra_Kundu13_15                                          ",91.834,13.078,91.595,11.778,25,100,0,0,0,0,0,0,0,0,30,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Andaman_sumatra_Kundu13_2a                                          ",94.437,26.287,93.701,25.556,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Andaman_sumatra_Kundu13_2b                                          ",93.701,25.556,93.393,25.248,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Andaman_sumatra_Kundu13_3                                           ",93.393,25.248,92.647,24.17,25,100,0,0,0,0,0,0,0,0,30,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Andaman_sumatra_Kundu13_4                                           ",92.647,24.17,92.345,23.379,25,100,0,0,0,0,0,0,0,0,30,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Andaman_sumatra_Kundu13_5                                           ",92.345,23.379,92.328,22.109,25,100,0,0,0,0,0,0,0,0,30,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Andaman_sumatra_Kundu13_6                                           ",92.328,22.109,93.195,20.02,155,100,0,0,0,0,0,0,0,0,30,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Andaman_sumatra_Kundu13_7                                           ",93.195,20.02,93.621,19.102,155,100,0,0,0,0,0,0,0,0,30,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Andaman_sumatra_Kundu13_8                                           ",93.621,19.102,93.842,18.264,155,100,0,0,0,0,0,0,0,0,30,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Andaman_sumatra_Kundu13_9                                           ",93.842,18.264,93.817,17.243,25,100,0,0,0,0,0,0,0,0,30,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Andaman_sumatra_close                                               ",95.777,27.4,97.379,28.505,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Andean_ext1a                                                        ",296.455,-21.368,295.935,-23.897,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Andean_ext1b                                                        ",295.935,-23.897,295.601,-26.111,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Anderlini13_AN_1                                                    ",14.009,42.993,13.969,43.21,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_AN_2a                                                   ",13.969,43.21,13.844,43.355,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_AN_2ba                                                  ",13.844,43.355,13.706,43.504,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_AN_2bb                                                  ",13.706,43.504,13.521,43.65,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_AN_3aa                                                  ",13.521,43.65,13.332,43.744,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_AN_3ab                                                  ",13.332,43.744,13.154,43.895,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_AN_3ba                                                  ",13.154,43.895,13.07,43.975,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_AN_3bb                                                  ",13.07,43.975,12.897,44.037,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_AN_4a                                                   ",12.897,44.037,12.537,44.133,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_AN_4b                                                   ",12.537,44.133,12.097,44.179,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_AN_5a                                                   ",12.097,44.179,11.935,44.267,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_AN_5b                                                   ",11.935,44.267,11.578,44.392,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_AN_6                                                    ",11.578,44.392,11.388,44.501,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_AN_7a                                                   ",11.388,44.501,11.145,44.535,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_AN_7b                                                   ",11.145,44.535,10.865,44.53,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_AN_8                                                    ",10.865,44.53,10.386,44.67,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_AN_9aa                                                  ",10.386,44.67,10.147,44.691,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_AN_9ab                                                  ",10.147,44.691,9.927,44.899,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_AN_9b                                                   ",9.927,44.899,9.733,44.984,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_BO_1                                                    ",12.63,44.392,12.298,44.468,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_BO_2                                                    ",12.298,44.468,12.146,44.642,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_BO_3a                                                   ",12.146,44.642,11.86,44.741,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_BO_3b                                                   ",11.86,44.741,11.539,44.748,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_BO_4                                                    ",11.539,44.748,11.23,44.855,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_BO_5a                                                   ",11.23,44.855,11.035,44.907,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_BO_5b                                                   ",11.035,44.907,10.839,44.924,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_BO_6                                                    ",10.839,44.924,10.306,45.02,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_FL_1                                                    ",13.472,42.085,13.036,42.465,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_FL_2                                                    ",13.036,42.465,12.742,42.704,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_FL_3a                                                   ",12.742,42.704,12.195,43.39,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_FL_3b                                                   ",12.195,43.39,12.004,43.554,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_FL_4                                                    ",12.004,43.554,11.75,43.628,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_FL_5                                                    ",11.75,43.628,11.523,43.88,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_FL_6                                                    ",11.523,43.88,11.178,44.015,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_PG_1                                                    ",13.959,42.085,13.22,42.703,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_PG_2a                                                   ",13.22,42.703,12.752,43.272,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Anderlini13_PG_2b                                                   ",12.752,43.272,12.446,43.41,45,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"ApuliaEast_Vernant14_1                                              ",20.059,39.269,19.636,39.643,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"ApuliaEast_Vernant14_2                                              ",19.636,39.643,19.528,39.823,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Apulia_connecta                                                     ",20.059,39.269,20.342,38.997,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Apulia_connectb                                                     ",20.342,38.997,20.54,38.81,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"BH_38                                                               ",138.793,-1.159,138.508,-0.959,30,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BH_39                                                               ",138.508,-0.959,138.054,-0.718,30,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BH_40                                                               ",138.054,-0.718,137.435,-0.616,30,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BH_41                                                               ",137.435,-0.616,136.943,-0.422,30,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BH_42                                                               ",136.943,-0.422,136.451,-0.228,30,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BH_43                                                               ",136.451,-0.228,135.656,-0.023,30,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BH_44                                                               ",135.656,-0.023,134.941,0.21,30,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BH_45                                                               ",134.941,0.21,134.471,0.259,30,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BH_46                                                               ",134.471,0.259,133.882,0.187,30,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BH_47                                                               ",133.882,0.187,133.353,0.142,30,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BH_48                                                               ",133.353,0.142,132.801,0.004,30,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BH_49                                                               ",132.801,0.004,132.515,0.017,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BOOB_fault_1                                                        ",175.833,-41.761,175.342,-41.668,90,100,0,0,0,0,0,0,0,0,14,5,0,1,0,0,1,0,0,10,1,0,1,0,0,5,0,0,0,0,1,0,0,
"BOOB_fault_2                                                        ",175.342,-41.668,174.968,-41.675,90,100,0,0,0,0,0,0,0,0,14,5,0,1,0,-10,3.5,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BOOB_fault_3                                                        ",174.968,-41.675,174.713,-41.73,90,100,0,0,0,0,0,0,0,0,14,5,0,1,0,-10,3.5,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BOOB_fault_4                                                        ",174.713,-41.73,174.634,-41.834,90,100,0,0,0,0,0,0,0,0,14,5,0,1,0,-1.9,1.2,0,0,10,1,0,1,0,0,5,0,0,0,0,1,0,0,
"BRNG_Li16_1                                                         ",208.59,61.024,208.137,60.758,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,6,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BRNG_Li16_10                                                        ",203.976,58.381,202.379,57.872,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BRNG_Li16_11                                                        ",202.379,57.872,201.247,57.288,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BRNG_Li16_12                                                        ",201.247,57.288,199.438,56.675,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BRNG_Li16_13                                                        ",199.438,56.675,197.433,55.834,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BRNG_Li16_14                                                        ",197.433,55.834,195.08,55.068,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BRNG_Li16_2                                                         ",208.137,60.758,207.238,60.299,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BRNG_Li16_3                                                         ",207.238,60.299,207.064,60.091,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BRNG_Li16_4                                                         ",207.064,60.091,207.044,59.928,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BRNG_Li16_5                                                         ",207.044,59.928,206.721,59.734,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BRNG_Li16_6                                                         ",206.721,59.734,206.205,59.392,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BRNG_Li16_7                                                         ",206.205,59.392,205.496,58.98,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BRNG_Li16_8                                                         ",205.496,58.98,204.947,58.714,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BRNG_Li16_9                                                         ",204.947,58.714,203.976,58.381,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BRNG_close                                                          ",208.59,61.024,209.031,61.202,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"BTFZ_Baldwin12_connect                                              ",138.393,-2.106,139.244,-2.244,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"BTFZ_Baldwin12aa                                                    ",139.244,-2.244,140.164,-2.84,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"BTFZ_Baldwin12ab                                                    ",140.164,-2.84,141.108,-3.07,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"BTFZ_Baldwin12b                                                     ",141.108,-3.07,143.33,-3.416,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,10,1,15,5,0,0,0,0,0,0,0,
"BULL_fault_1                                                        ",171.684,-42.127,172,-41.85,90,100,0,0,0,0,0,0,0,0,25,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BULL_fault_2                                                        ",172,-41.85,172.8,-40.8,90,100,0,0,0,0,0,0,0,0,25,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"BULL_fault_3                                                        ",172.8,-40.8,173.15,-40.2,90,100,0,0,0,0,0,0,0,0,25,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Bakail_connect                                                      ",108.21,53.952,108.691,54.15,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"BandaSea                                                            ",123.218,-2.908,124.015,-3.154,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Barranca_USGSa                                                      ",275.012,9.673,274.892,9.451,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Barranca_USGSb                                                      ",274.892,9.451,274.82,8.997,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0,
"Battaglia04_Epiro_1a                                                ",19.051,41.768,18.901,40.565,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Battaglia04_Epiro_4a                                                ",20.262,39.51,20.224,39.952,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Battaglia04_Epiro_4b                                                ",20.224,39.952,20.18,40.557,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Battaglia04_NAd_4                                                   ",7.943,44.883,9.115,45.725,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Battaglia04_NAd_5aa                                                 ",9.115,45.725,9.954,45.528,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Battaglia04_NAd_5ab                                                 ",9.954,45.528,10.408,45.514,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Battaglia04_NAd_5ba                                                 ",10.408,45.514,10.671,45.675,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Battaglia04_NAd_5bb                                                 ",10.671,45.675,11.458,45.645,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Battaglia04_NAd_6a                                                  ",11.458,45.645,12.083,45.813,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Battaglia04_NAd_6baa                                                ",12.083,45.813,12.333,45.877,135,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Battaglia04_NAd_6bab                                                ",12.333,45.877,12.622,46.144,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
"Battaglia04_NAd_6bb                                                 ",12.622,46.144,12.925,46.213,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,
