lon,lat,east_vel,north_vel,up_vel,east_sig,north_sig,up_sig,corr,other,flag,east_adjust,north_adjust,up_adjust,name,block_label,other1
37.1592,40.3123,-16.9329,7.9193,6.0285,0.5551,2.0,0.4918,0.0,0.0,1,0,0,0,name,0,
33.7611,39.699,-21.2664,5.6346,0.5145,0.6262,2.0,0.58,0.0,0.0,1,0,0,0,name,0,
39.9715,39.9696,-5.4661,3.386,-8.341,0.7563,2.0,0.7088,0.0,0.0,1,0,0,0,name,0,
29.3625,39.9064,-24.8464,-3.9677,4.8919,0.7963,2.0,0.7564,0.0,0.0,1,0,0,0,name,0,
38.4662,40.3844,-6.7999,0.5129,-0.9538,0.644,2.0,0.5472,0.0,0.0,1,0,0,0,name,0,
35.7802,41.0338,-4.1803,4.2173,-2.153,0.6275,2.0,0.6266,0.0,0.0,1,0,0,0,name,0,
39.7101,39.5998,-16.8939,7.1696,1.4886,0.708,2.0,0.6634,0.0,0.0,1,0,0,0,name,0,
38.5653,39.0767,-17.9517,12.7022,0.231,0.503,2.0,0.4781,0.0,0.0,1,0,0,0,name,0,
33.8693,39.8974,-19.0311,5.1467,-3.7293,0.6556,2.0,0.6052,0.0,0.0,1,0,0,0,name,0,
27.2173,38.788,-20.6111,-13.0204,8.4096,0.6296,2.0,0.5738,0.0,0.0,1,0,0,0,name,0,
28.2359,39.4555,-22.6848,-5.8566,-3.946,0.6444,2.0,0.622,0.0,0.0,1,0,0,0,name,0,
37.9434,40.3033,-9.472,6.0503,1.7297,0.5324,2.0,0.5072,0.0,0.0,1,0,0,0,name,0,
30.0386,39.8794,-22.1225,-3.8755,3.7697,0.6105,2.0,0.5258,0.0,0.0,1,0,0,0,name,0,
35.4377,41.133,-6.4506,2.8485,9.5484,0.6935,2.0,0.6287,0.0,0.0,1,0,0,0,name,0,
38.5924,39.7441,-19.946,10.032,-4.7855,0.545,2.0,0.4969,0.0,0.0,1,0,0,0,name,0,
35.7171,40.8715,-12.4531,5.5522,4.9423,0.6564,2.0,0.6474,0.0,0.0,1,0,0,0,name,0,
31.3996,39.7982,-23.9202,0.0832,-2.6981,0.6351,2.0,0.5993,0.0,0.0,1,0,0,0,name,0,
33.1572,40.8444,-19.5759,0.3196,-14.4818,0.5767,2.0,0.5303,0.0,0.0,1,0,0,0,name,0,
35.663,40.8715,-15.2645,5.4478,-5.4688,0.6649,2.0,0.6573,0.0,0.0,1,0,0,0,name,0,
37.6009,38.6347,-14.2431,11.9803,2.4313,0.5104,2.0,0.4612,0.0,0.0,1,0,0,0,name,0,
34.5724,41.0789,-10.9369,2.0593,0.2755,0.553,2.0,0.5396,0.0,0.0,1,0,0,0,name,0,
35.8613,40.159,-20.484,8.4785,-0.5443,0.802,2.0,0.7752,0.0,0.0,1,0,0,0,name,0,
34.9599,39.5457,-22.5363,7.154,1.3946,0.4773,2.0,0.4216,0.0,0.0,1,0,0,0,name,0,
34.2569,40.637,-8.1093,3.5576,0.4356,0.6922,2.0,0.6145,0.0,0.0,1,0,0,0,name,0,
33.7251,40.6009,-21.1425,2.3475,0.4668,0.6055,2.0,0.5871,0.0,0.0,1,0,0,0,name,0,
35.8523,41.106,-5.2186,3.7421,4.1517,0.761,2.0,0.6252,0.0,0.0,1,0,0,0,name,0,
36.8257,38.9233,-18.3126,10.6616,0.1969,0.6818,2.0,0.6012,0.0,0.0,1,0,0,0,name,0,
32.0576,40.159,-24.6434,-0.618,1.4553,0.679,2.0,0.5796,0.0,0.0,1,0,0,0,name,0,
36.8167,40.4115,-18.5944,7.9021,1.7217,0.5139,2.0,0.4703,0.0,0.0,1,0,0,0,name,0,
30.6605,40.5919,-16.7194,-1.2359,0.9955,0.6966,2.0,0.6799,0.0,0.0,1,0,0,0,name,0,
34.4372,41.3224,-0.3805,0.788,0.3483,0.6782,2.0,0.6027,0.0,0.0,1,0,0,0,name,0,
32.4001,40.8444,-13.1067,-0.2395,1.6389,0.5966,2.0,0.5682,0.0,0.0,1,0,0,0,name,0,
39.4036,36.2266,-5.2692,15.7472,2.9395,0.8772,2.0,0.8168,0.0,0.0,1,0,0,0,name,0,
38.971,39.8613,-13.6905,7.0144,1.494,0.5799,2.0,0.538,0.0,0.0,1,0,0,0,name,0,
37.4296,38.788,-8.9197,11.9276,-2.1907,0.6149,2.0,0.5702,0.0,0.0,1,0,0,0,name,0,
34.0406,41.3315,3.1137,1.0139,-2.2162,0.7479,2.0,0.6327,0.0,0.0,1,0,0,0,name,0,
34.0135,40.7903,-14.5522,2.5884,-7.1186,0.6545,2.0,0.5752,0.0,0.0,1,0,0,0,name,0,
39.3495,39.8343,-15.1317,4.2685,3.8338,0.5182,2.0,0.4954,0.0,0.0,1,0,0,0,name,0,
40.7286,39.0045,-7.1497,13.0883,8.9423,0.5589,2.0,0.4963,0.0,0.0,1,0,0,0,name,0,
36.6004,40.6189,-18.3219,5.8567,1.7027,0.5775,2.0,0.516,0.0,0.0,1,0,0,0,name,0,
31.67,40.4927,-19.7562,-1.451,3.7778,0.7183,2.0,0.6916,0.0,0.0,1,0,0,0,name,0,
34.4372,41.5299,3.8368,0.1678,-1.5537,0.6448,2.0,0.5826,0.0,0.0,1,0,0,0,name,0,
36.0776,40.7993,-11.4787,5.9874,0.8132,0.7108,2.0,0.5816,0.0,0.0,1,0,0,0,name,0,
36.8528,41.0519,-2.5418,0.3648,2.5922,0.9242,2.0,0.7428,0.0,0.0,1,0,0,0,name,0,
37.2944,40.4025,-6.2298,7.2736,3.6556,0.6294,2.0,0.5593,0.0,0.0,1,0,0,0,name,0,
35.9965,40.5378,-17.615,7.6852,-1.2259,0.5914,2.0,0.5071,0.0,0.0,1,0,0,0,name,0,
38.4662,37.0474,-7.0855,14.9015,2.8285,0.7352,2.0,0.6554,0.0,0.0,1,0,0,0,name,0,
29.5969,40.3844,-21.0572,-0.185,-3.7696,0.6749,2.0,0.6521,0.0,0.0,1,0,0,0,name,0,
35.699,40.4927,-19.8185,7.6854,-0.8402,0.6054,2.0,0.5869,0.0,0.0,1,0,0,0,name,0,
36.7897,39.2661,-17.8869,9.5176,-1.1455,0.5765,2.0,0.47,0.0,0.0,1,0,0,0,name,0,
36.1587,40.6911,-16.7912,6.3945,1.3499,0.6959,2.0,0.615,0.0,0.0,1,0,0,0,name,0,
29.8042,39.6449,-28.6531,-4.5979,-12.7846,0.7483,2.0,0.6924,0.0,0.0,1,0,0,0,name,0,
27.659,40.2943,-26.2652,-4.4202,1.9098,0.7892,2.0,0.7554,0.0,0.0,1,0,0,0,name,0,
36.2308,39.699,-24.9462,8.9007,-0.3611,0.5498,2.0,0.4536,0.0,0.0,1,0,0,0,name,0,
29.8222,40.6731,-13.9964,-0.0264,-2.3169,0.7296,2.0,0.6765,0.0,0.0,1,0,0,0,name,0,
36.6815,40.2943,-18.9979,8.9596,-1.8253,0.484,2.0,0.4447,0.0,0.0,1,0,0,0,name,0,
36.8978,40.9346,-2.8636,1.3688,-3.8585,0.9739,2.0,0.8766,0.0,0.0,1,0,0,0,name,0,
38.4121,40.1229,-5.8877,4.4863,-4.8293,0.8062,2.0,0.7105,0.0,0.0,1,0,0,0,name,0,
34.329,41.0699,-12.8562,2.0839,6.4988,0.6462,2.0,0.5757,0.0,0.0,1,0,0,0,name,0,
30.1647,40.8174,-10.3013,-0.906,-7.5759,0.6918,2.0,0.6178,0.0,0.0,1,0,0,0,name,0,
34.32,41.1511,-3.9499,1.6689,-2.6636,0.5971,2.0,0.535,0.0,0.0,1,0,0,0,name,0,
40.2419,39.717,-2.5044,5.5273,9.0272,0.8096,2.0,0.7514,0.0,0.0,1,0,0,0,name,0,
33.8693,39.5276,-24.0886,5.9456,15.4714,0.7084,2.0,0.645,0.0,0.0,1,0,0,0,name,0,
36.6635,40.2852,-19.4583,9.0301,-5.0163,0.4801,2.0,0.4419,0.0,0.0,1,0,0,0,name,0,
36.988,40.628,-6.4933,5.0562,3.1449,0.7538,2.0,0.6895,0.0,0.0,1,0,0,0,name,0,
30.0746,39.9245,-23.4229,-3.825,2.1005,0.6434,2.0,0.5518,0.0,0.0,1,0,0,0,name,0,
39.3766,39.8253,-13.7087,4.2303,2.84,0.4879,2.0,0.4664,0.0,0.0,1,0,0,0,name,0,
34.0135,41.2322,-5.7907,1.2417,-10.9982,0.5982,2.0,0.5413,0.0,0.0,1,0,0,0,name,0,
38.7907,39.7441,-18.9408,9.7261,-5.1767,0.5523,2.0,0.5292,0.0,0.0,1,0,0,0,name,0,
35.9244,40.8534,-12.087,5.8757,-0.5739,0.6102,2.0,0.5271,0.0,0.0,1,0,0,0,name,0,
34.9239,39.5637,-22.7961,7.0498,0.63,0.4827,2.0,0.4287,0.0,0.0,1,0,0,0,name,0,
38.3941,40.0598,-14.8675,5.6317,-3.4635,0.7151,2.0,0.6197,0.0,0.0,1,0,0,0,name,0,
40.0526,40.3664,-1.2375,2.565,2.3872,0.6088,2.0,0.5756,0.0,0.0,1,0,0,0,name,0,
27.0551,40.6189,-10.3271,-4.2205,23.9246,0.9103,2.0,0.8746,0.0,0.0,1,0,0,0,name,0,
26.7757,40.2311,-16.9724,-6.9876,12.7145,0.7983,2.0,0.7279,0.0,0.0,1,0,0,0,name,0,
38.0426,40.186,-9.637,6.7415,3.6893,0.6857,2.0,0.6613,0.0,0.0,1,0,0,0,name,0,
35.1943,39.5096,-22.5486,7.5996,2.2822,0.5964,2.0,0.5627,0.0,0.0,1,0,0,0,name,0,
37.9795,40.2131,-11.9023,6.8686,4.6753,0.7274,2.0,0.6969,0.0,0.0,1,0,0,0,name,0,
39.9264,39.8703,-7.4011,4.0584,2.9861,0.6208,2.0,0.5856,0.0,0.0,1,0,0,0,name,0,
39.007,38.2108,-9.7414,12.0893,-0.9621,0.5517,2.0,0.5236,0.0,0.0,1,0,0,0,name,0,
27.641,39.8253,-22.5687,-6.8589,5.1432,0.7598,2.0,0.7084,0.0,0.0,1,0,0,0,name,0,
34.0856,41.0519,-12.7472,1.9628,8.0361,0.6439,2.0,0.5775,0.0,0.0,1,0,0,0,name,0,
39.4216,36.5062,-7.376,15.5447,2.0156,0.8785,2.0,0.8099,0.0,0.0,1,0,0,0,name,0,
37.4116,40.4205,-7.5417,7.1145,-0.9791,0.5942,2.0,0.5724,0.0,0.0,1,0,0,0,name,0,
30.1017,41.0609,-9.3647,-1.4632,-7.7979,0.8552,2.0,0.8691,0.0,0.0,1,0,0,0,name,0,
30.7146,38.4904,-19.1476,-4.2451,3.3956,0.6289,2.0,0.6331,0.0,0.0,1,0,0,0,name,0,
34.8608,37.8861,-20.3352,8.7355,2.9153,0.7286,2.0,0.6502,0.0,0.0,1,0,0,0,name,0,
36.1948,40.7903,-12.1346,5.6026,1.9093,0.5603,2.0,0.4877,0.0,0.0,1,0,0,0,name,0,
33.004,41.2593,-3.126,0.5075,10.8456,0.5955,2.0,0.5723,0.0,0.0,1,0,0,0,name,0,
28.0556,39.3563,-22.2784,-6.6593,4.8031,0.5269,2.0,0.5105,0.0,0.0,1,0,0,0,name,0,
39.0341,39.7441,-19.3742,8.1204,-8.5945,0.9134,2.0,0.7771,0.0,0.0,1,0,0,0,name,0,
35.5999,41.0609,-9.0019,3.5775,-1.0602,0.6247,2.0,0.6218,0.0,0.0,1,0,0,0,name,0,
34.6355,41.0609,-10.3028,2.2947,0.2458,0.5473,2.0,0.5275,0.0,0.0,1,0,0,0,name,0,
38.5473,40.4927,-4.1875,-0.823,-3.3256,0.6327,2.0,0.6478,0.0,0.0,1,0,0,0,name,0,
31.3635,38.9324,-20.2723,-1.8621,4.5,0.5257,2.0,0.4777,0.0,0.0,1,0,0,0,name,0,
32.6345,40.0507,-26.4664,0.3404,3.6011,0.4981,2.0,0.4201,0.0,0.0,1,0,0,0,name,0,
38.9169,38.5265,-21.1463,11.1782,-2.1243,0.4312,2.0,0.3959,0.0,0.0,1,0,0,0,name,0,
26.983,40.8715,-1.4472,-2.6573,-0.7901,0.6998,2.0,0.7055,0.0,0.0,1,0,0,0,name,0,
26.8297,39.8162,-16.7609,-8.0422,2.3845,0.8527,2.0,0.8012,0.0,0.0,1,0,0,0,name,0,
28.7046,41.124,-2.1182,1.1317,-8.1358,0.6494,2.0,0.568,0.0,0.0,1,0,0,0,name,0,
29.6059,39.3653,-24.5721,-5.5595,-3.0599,0.745,2.0,0.6843,0.0,0.0,1,0,0,0,name,0,
32.7336,41.2773,-6.7133,0.4071,10.5822,0.7186,2.0,0.6416,0.0,0.0,1,0,0,0,name,0,
34.0856,41.4216,1.2066,0.8016,1.0842,0.5509,2.0,0.5094,0.0,0.0,1,0,0,0,name,0,
36.5914,41.0068,-1.1044,2.2224,-5.0341,0.6655,2.0,0.6199,0.0,0.0,1,0,0,0,name,0,
37.9705,40.195,-16.0478,7.1645,-11.4342,0.7374,2.0,0.7025,0.0,0.0,1,0,0,0,name,0,
27.0461,40.9977,4.8943,-2.2187,-8.5646,0.7241,2.0,0.7292,0.0,0.0,1,0,0,0,name,0,
30.8498,40.2401,-26.2582,-1.515,0.4809,0.6495,2.0,0.6037,0.0,0.0,1,0,0,0,name,0,
30.3901,40.664,-15.598,-1.5014,-0.2454,0.8649,2.0,0.8,0.0,0.0,1,0,0,0,name,0,
29.8312,39.5908,-27.7481,-4.6076,-16.7274,0.5634,2.0,0.515,0.0,0.0,1,0,0,0,name,0,
39.8903,39.4374,-11.7522,7.9862,7.2136,0.6018,2.0,0.5561,0.0,0.0,1,0,0,0,name,0,
32.6975,39.2931,-21.9231,3.7376,1.9293,0.5413,2.0,0.5012,0.0,0.0,1,0,0,0,name,0,
35.0951,40.8444,-12.505,4.8497,-0.3442,0.5869,2.0,0.5224,0.0,0.0,1,0,0,0,name,0,
33.3736,40.9436,-15.0352,0.8405,1.7363,0.7635,2.0,0.765,0.0,0.0,1,0,0,0,name,0,
38.0696,40.0868,-18.1819,7.8641,-0.8666,0.7319,2.0,0.6985,0.0,0.0,1,0,0,0,name,0,
35.2033,40.9887,-10.2904,4.1095,0.9634,0.6837,2.0,0.62,0.0,0.0,1,0,0,0,name,0,
39.3946,37.8501,-8.4335,15.1009,1.2661,0.545,2.0,0.5211,0.0,0.0,1,0,0,0,name,0,
36.5553,40.2311,-21.9979,9.2843,1.3451,0.4861,2.0,0.427,0.0,0.0,1,0,0,0,name,0,
39.016,40.3213,-2.0828,1.9448,0.1059,0.5459,2.0,0.5292,0.0,0.0,1,0,0,0,name,0,
33.9504,41.0248,-15.3044,1.8202,7.0087,0.6844,2.0,0.599,0.0,0.0,1,0,0,0,name,0,
28.4251,40.3754,-17.4925,-0.168,-8.5193,1.0997,2.0,1.2825,0.0,0.0,1,0,0,0,name,0,
29.5608,38.7069,-23.2895,-7.0898,-0.0658,0.5432,2.0,0.4845,0.0,0.0,1,0,0,0,name,0,
33.8332,40.4927,-19.5209,2.9121,3.0161,0.6422,2.0,0.6148,0.0,0.0,1,0,0,0,name,0,
37.646,36.9391,-8.0704,13.9845,-0.6813,0.8415,2.0,0.6984,0.0,0.0,1,0,0,0,name,0,
34.0586,38.7159,-19.4015,6.5871,-1.547,0.6668,2.0,0.6105,0.0,0.0,1,0,0,0,name,0,
32.7606,41.097,-4.7036,0.2482,-4.5145,0.7073,2.0,0.6734,0.0,0.0,1,0,0,0,name,0,
34.9239,38.8061,-17.2984,8.3467,-1.5561,0.4301,2.0,0.4274,0.0,0.0,1,0,0,0,name,0,
38.9619,39.4825,-20.3966,11.6254,0.4116,1.2436,2.0,1.1673,0.0,0.0,1,0,0,0,name,0,
32.8418,41.0158,-4.271,0.1105,-2.1542,0.5789,2.0,0.562,0.0,0.0,1,0,0,0,name,0,
29.2273,40.4566,-16.0089,1.5008,4.8132,0.626,2.0,0.6082,0.0,0.0,1,0,0,0,name,0,
27.2534,37.345,-19.0879,-23.8668,4.2148,0.7079,2.0,0.5948,0.0,0.0,1,0,0,0,name,0,
28.9389,40.2943,-17.1722,0.988,9.3266,0.4869,2.0,0.4384,0.0,0.0,1,0,0,0,name,0,
39.8182,39.4374,-16.6669,8.3613,5.4282,0.5475,2.0,0.5076,0.0,0.0,1,0,0,0,name,0,
31.1562,40.5287,-19.3195,-1.576,6.227,0.6217,2.0,0.5403,0.0,0.0,1,0,0,0,name,0,
31.3996,39.699,-22.6413,-0.1735,0.2908,0.6099,2.0,0.5771,0.0,0.0,1,0,0,0,name,0,
32.2559,38.7339,-21.3344,2.1123,7.5159,0.6106,2.0,0.6659,0.0,0.0,1,0,0,0,name,0,
37.3485,40.8444,-3.0847,1.8903,-0.0733,0.8301,2.0,0.6988,0.0,0.0,1,0,0,0,name,0,
31.0481,40.5287,-20.3886,-1.5669,4.8607,0.7544,2.0,0.6734,0.0,0.0,1,0,0,0,name,0,
29.4166,39.7621,-22.5808,-4.6925,7.611,0.5889,2.0,0.5546,0.0,0.0,1,0,0,0,name,0,
28.0376,37.6426,-21.3038,-19.7571,-0.8608,0.8945,2.0,0.8113,0.0,0.0,1,0,0,0,name,0,
36.6184,40.7001,-10.438,4.9035,4.6225,0.6331,2.0,0.5713,0.0,0.0,1,0,0,0,name,0,
36.2038,40.6009,-14.3321,6.8595,1.8128,0.6464,2.0,0.5296,0.0,0.0,1,0,0,0,name,0,
39.0791,40.0507,-3.4663,4.0452,-1.8414,0.6379,2.0,0.5831,0.0,0.0,1,0,0,0,name,0,
35.5729,40.8534,-20.5817,5.41,1.7225,0.6434,2.0,0.6339,0.0,0.0,1,0,0,0,name,0,
40.4942,36.7136,-8.9439,16.5924,6.0773,0.8024,2.0,0.6395,0.0,0.0,1,0,0,0,name,0,
27.4517,40.1409,-17.8706,-6.4016,1.2031,0.7181,2.0,0.6866,0.0,0.0,1,0,0,0,name,0,
26.9019,40.2582,-16.5942,-6.8129,11.1212,0.7532,2.0,0.703,0.0,0.0,1,0,0,0,name,0,
38.1147,40.0958,-8.7705,7.3762,0.8842,0.7641,2.0,0.736,0.0,0.0,1,0,0,0,name,0,
35.3565,40.5287,-21.9648,6.4564,-6.3179,0.5982,2.0,0.5851,0.0,0.0,1,0,0,0,name,0,
37.0421,40.3844,-16.8008,7.6622,5.5293,0.5356,2.0,0.4681,0.0,0.0,1,0,0,0,name,0,
26.974,40.7632,-5.0522,-3.1814,10.6127,0.8422,2.0,0.8366,0.0,0.0,1,0,0,0,name,0,
38.6555,40.3123,-4.025,0.7602,-2.2173,0.4751,2.0,0.4639,0.0,0.0,1,0,0,0,name,0,
33.1843,36.3439,-6.6412,4.1185,0.8773,0.5974,2.0,0.5671,0.0,0.0,1,0,0,0,name,0,
33.1933,41.097,-5.5489,0.5459,0.692,0.5947,2.0,0.5603,0.0,0.0,1,0,0,0,name,0,
35.4647,40.9166,-10.3133,4.8096,2.5176,0.5667,2.0,0.5604,0.0,0.0,1,0,0,0,name,0,
37.015,40.7993,-0.0103,2.7758,4.4474,0.6748,2.0,0.5569,0.0,0.0,1,0,0,0,name,0,
33.2293,40.7632,-18.8156,0.512,2.5712,0.6073,2.0,0.549,0.0,0.0,1,0,0,0,name,0,
32.1477,37.1646,-18.3571,1.2141,5.6094,0.6607,2.0,0.6177,0.0,0.0,1,0,0,0,name,0,
26.6675,40.7903,-5.3958,-3.0498,-7.771,0.8259,2.0,0.8022,0.0,0.0,1,0,0,0,name,0,
39.6199,39.7711,-12.2399,4.4673,0.1648,0.4954,2.0,0.4696,0.0,0.0,1,0,0,0,name,0,
28.2359,39.0857,-24.3041,-7.3996,6.8813,0.6905,2.0,0.5985,0.0,0.0,1,0,0,0,name,0,
31.4627,37.6516,-19.0054,-4.2986,8.645,0.8265,2.0,0.7068,0.0,0.0,1,0,0,0,name,0,
26.5503,40.9436,-1.9868,-2.2964,2.0558,0.9084,2.0,0.9012,0.0,0.0,1,0,0,0,name,0,
39.025,40.168,-4.9745,3.1482,1.8327,0.5827,2.0,0.5752,0.0,0.0,1,0,0,0,name,0,
39.7281,38.8873,-20.2193,10.7288,5.6997,0.7829,2.0,0.7116,0.0,0.0,1,0,0,0,name,0,
36.0145,40.8715,-11.9338,5.6325,-4.249,0.8014,2.0,0.6383,0.0,0.0,1,0,0,0,name,0,
35.9875,40.7272,-15.7566,6.6252,1.3616,0.5915,2.0,0.5163,0.0,0.0,1,0,0,0,name,0,
29.5879,39.9876,-21.596,-3.1739,-17.3724,0.7952,2.0,0.7562,0.0,0.0,1,0,0,0,name,0,
37.5108,38.8061,-15.5953,11.8269,3.3271,0.5845,2.0,0.5377,0.0,0.0,1,0,0,0,name,0,
39.8543,40.0958,-2.6306,2.5202,-4.1799,0.6724,2.0,0.6363,0.0,0.0,1,0,0,0,name,0,
31.1292,37.0654,-16.8434,-5.4395,-14.2889,1.0438,2.0,1.0761,0.0,0.0,1,0,0,0,name,0,
38.8538,39.5998,-18.3638,11.1826,0.3075,0.5772,2.0,0.5253,0.0,0.0,1,0,0,0,name,0,
37.5018,40.3574,-10.3928,7.4321,4.4024,0.7154,2.0,0.6843,0.0,0.0,1,0,0,0,name,0,
37.7271,40.4656,-6.7751,5.6254,1.2716,0.6104,2.0,0.5942,0.0,0.0,1,0,0,0,name,0,
32.3731,39.9245,-20.9468,0.3705,-5.8454,0.507,2.0,0.4338,0.0,0.0,1,0,0,0,name,0,
29.0831,38.6437,-21.4914,-7.9071,3.4606,0.6255,2.0,0.583,0.0,0.0,1,0,0,0,name,0,
36.0776,39.1939,-15.4772,9.1793,-8.091,0.7058,2.0,0.6138,0.0,0.0,1,0,0,0,name,0,
32.8237,39.5637,-19.9837,2.3401,4.4116,0.5973,2.0,0.565,0.0,0.0,1,0,0,0,name,0,
32.5623,37.3269,-14.6345,4.0573,10.6204,0.6089,2.0,0.6345,0.0,0.0,1,0,0,0,name,0,
39.8182,37.9222,-8.0773,15.2173,-0.3256,0.8246,2.0,0.7087,0.0,0.0,1,0,0,0,name,0,
33.4367,41.3224,-4.4846,0.8931,-0.7013,0.5457,2.0,0.5191,0.0,0.0,1,0,0,0,name,0,
38.7546,39.2029,-19.8295,12.8942,1.8563,0.5229,2.0,0.4936,0.0,0.0,1,0,0,0,name,0,
26.8748,40.7272,-3.238,-3.3273,9.6762,0.8141,2.0,0.7963,0.0,0.0,1,0,0,0,name,0,
36.6455,40.9256,-2.6489,2.5666,7.5334,0.689,2.0,0.6271,0.0,0.0,1,0,0,0,name,0,
33.3645,40.7903,-19.6645,0.9121,3.0361,0.7068,2.0,0.7038,0.0,0.0,1,0,0,0,name,0,
26.9559,40.7813,-4.8832,-3.0591,4.795,0.85,2.0,0.8461,0.0,0.0,1,0,0,0,name,0,
35.5278,40.8985,-12.2716,5.0238,2.2321,0.5757,2.0,0.5688,0.0,0.0,1,0,0,0,name,0,
37.4026,40.2943,-14.9223,7.8934,0.028,0.6028,2.0,0.5748,0.0,0.0,1,0,0,0,name,0,
29.4166,40.0056,-21.8314,-2.9659,-13.3378,0.832,2.0,0.7933,0.0,0.0,1,0,0,0,name,0,
29.5158,40.9346,-4.5373,0.2452,-4.207,0.7047,2.0,0.6999,0.0,0.0,1,0,0,0,name,0,
33.0401,39.8974,-25.4922,1.9818,-2.4801,0.505,2.0,0.4219,0.0,0.0,1,0,0,0,name,0,
31.0931,40.3213,-21.3408,-1.4729,2.209,0.6018,2.0,0.5171,0.0,0.0,1,0,0,0,name,0,
36.6725,39.1669,-17.6561,9.3987,-2.885,0.4725,2.0,0.4043,0.0,0.0,1,0,0,0,name,0,
27.5959,40.2311,-20.2301,-5.1018,-0.7396,0.6801,2.0,0.6514,0.0,0.0,1,0,0,0,name,0,
27.019,40.6009,-2.6425,-4.3194,22.5916,1.042,2.0,1.005,0.0,0.0,1,0,0,0,name,0,
29.2003,40.5829,-13.9967,1.9259,-4.6478,0.7075,2.0,0.6862,0.0,0.0,1,0,0,0,name,0,
38.1507,40.1499,-8.3989,6.3025,-4.5757,0.6439,2.0,0.5706,0.0,0.0,1,0,0,0,name,0,
29.2724,38.4994,-23.4703,-8.1941,12.5841,0.5699,2.0,0.5163,0.0,0.0,1,0,0,0,name,0,
33.4096,41.2413,-1.1452,0.8498,7.7343,0.6433,2.0,0.6376,0.0,0.0,1,0,0,0,name,0,
34.8247,40.4205,-23.5484,5.1385,5.1577,0.6652,2.0,0.6586,0.0,0.0,1,0,0,0,name,0,
35.0681,41.5118,3.5611,0.184,1.8377,0.7154,2.0,0.6701,0.0,0.0,1,0,0,0,name,0,
33.3465,40.168,-24.2401,3.2488,-3.3647,0.6168,2.0,0.5887,0.0,0.0,1,0,0,0,name,0,
32.6254,38.4994,-20.0949,2.3582,8.9411,0.5728,2.0,0.5624,0.0,0.0,1,0,0,0,name,0,
30.4892,40.1409,-24.4004,-2.3948,3.7384,0.5276,2.0,0.5182,0.0,0.0,1,0,0,0,name,0,
35.3295,40.6099,-14.4978,6.1606,1.4688,0.4741,2.0,0.4285,0.0,0.0,1,0,0,0,name,0,
36.7626,41.133,-5.2746,0.2312,-9.4963,1.0276,2.0,0.8358,0.0,0.0,1,0,0,0,name,0,
30.4802,40.3754,-20.6854,-2.1597,3.7055,0.5588,2.0,0.5336,0.0,0.0,1,0,0,0,name,0,
34.1307,41.124,-7.4118,1.7326,-3.7134,0.6157,2.0,0.5529,0.0,0.0,1,0,0,0,name,0,
28.7406,41.3134,-13.1712,-0.1427,-70.6429,0.9622,2.0,0.9086,0.0,0.0,1,0,0,0,name,0,
33.004,41.0699,-4.709,0.2798,0.6052,0.552,2.0,0.5392,0.0,0.0,1,0,0,0,name,0,
34.6445,40.8444,-13.2085,3.6792,-1.8995,0.5319,2.0,0.5227,0.0,0.0,1,0,0,0,name,0,
30.1287,40.7272,-8.1776,-0.6809,9.4692,0.8366,2.0,0.8337,0.0,0.0,1,0,0,0,name,0,
29.4437,40.6009,-18.7575,1.015,-14.878,0.6693,2.0,0.6535,0.0,0.0,1,0,0,0,name,0,
29.0471,41.1421,0.5336,-0.2551,13.7918,0.7872,2.0,0.7612,0.0,0.0,1,0,0,0,name,0,
37.9705,40.168,-14.3272,7.503,3.0072,0.7608,2.0,0.726,0.0,0.0,1,0,0,0,name,0,
30.2008,40.5197,-19.0504,-1.6786,-0.1965,0.7569,2.0,0.6583,0.0,0.0,1,0,0,0,name,0,
38.0606,35.2706,-3.5459,15.0886,-4.3018,1.0267,2.0,0.7658,0.0,0.0,1,0,0,0,name,0,
39.1873,40.3574,0.0429,2.4411,0.103,0.605,2.0,0.5915,0.0,0.0,1,0,0,0,name,0,
36.2038,38.5085,-19.0561,10.3586,0.4945,0.7618,2.0,0.649,0.0,0.0,1,0,0,0,name,0,
38.7727,39.6809,-18.1926,10.5349,-4.8358,0.5588,2.0,0.5474,0.0,0.0,1,0,0,0,name,0,
38.0245,40.0327,-16.7373,8.7191,2.4336,0.6858,2.0,0.65,0.0,0.0,1,0,0,0,name,0,
36.988,40.5017,-13.6644,6.5845,9.5502,0.6335,2.0,0.5417,0.0,0.0,1,0,0,0,name,0,
35.2484,41.124,-7.1789,3.0523,0.2476,0.6653,2.0,0.634,0.0,0.0,1,0,0,0,name,0,
34.9149,40.2762,-19.1969,5.3389,-1.6985,0.5739,2.0,0.5002,0.0,0.0,1,0,0,0,name,0,
33.3826,40.8354,-19.9435,0.9316,1.7906,0.6941,2.0,0.691,0.0,0.0,1,0,0,0,name,0,
37.6279,38.9955,-14.5765,11.4034,3.4716,0.5776,2.0,0.5307,0.0,0.0,1,0,0,0,name,0,
32.4632,40.8083,-15.9495,-0.3119,1.9659,0.5593,2.0,0.5393,0.0,0.0,1,0,0,0,name,0,
39.3676,38.4092,-9.7002,12.147,0.474,0.7058,2.0,0.7135,0.0,0.0,1,0,0,0,name,0,
37.2223,40.3123,-14.7865,7.8341,4.773,0.5383,2.0,0.4788,0.0,0.0,1,0,0,0,name,0,
