name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,length,x1,y1,z1,x2,y2,z2,mid_lon_plate_carree,mid_lat_plate_carree,mid_lon,mid_lat,mid_x,mid_y,mid_z,centroid_x,centroid_y,centroid_z,centroid_lon,centroid_lat,west_labels,east_labels
ele                                                                ,244.105,33.914,244.119,33.751,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,18126.241038076038,-2307728.537902503,-4753635.048654173,3552702.391289767,-2310969.353010058,-4763272.866267677,3537655.1149660414,244.112,33.832499999999996,244.11200664299454,33.83250073818972,-2309351.281621146,-4758458.764637962,3545182.407836576,-2309351.281621146,-4758458.764637962,7.5,244.11200664299454,33.83250073818972,4,0
ele                                                                ,242.51,34.292,242.52,34.254,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,4314.656224236956,-2428276.988232044,-4666665.122456952,3587486.441059474,-2428559.8374191877,-4669198.697158769,3583996.6662992802,242.515,34.272999999999996,242.51500112473292,34.27300013149702,-2428418.5522188405,-4667932.176720991,3585741.762911991,-2428418.5522188405,-4667932.176720991,7.5,242.51500112473292,34.27300013149702,15,20
ele                                                                ,238.089,37.295,238.181,37.246,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,9806.052286432832,-2677614.14566335,-4299926.690260202,3858155.57058687,-2672444.955827414,-4307022.700485545,3853822.1127983877,238.135,37.2705,238.135014904811,37.27050898756373,-2675030.342888551,-4303475.959082836,3855989.9890612573,-2675030.342888551,-4303475.959082836,7.5,238.135014904811,37.27050898756372,28,27
elea                                                               ,239.057,45.663,239.402,45.765,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,29156.476335536707,-2288155.794153502,-3816726.394872401,4554261.0981239425,-2261001.9919350757,-3823450.176370554,4562176.038120033,239.22949999999997,45.714,239.22934309434555,45.714130451008096,-2274584.7589922156,-3820098.2155049504,4558230.496538676,-2274584.7589922156,-3820098.2155049504,7.5,239.22934309434555,45.714130451008096,8,10
elea                                                               ,243.534,42.932,243.899,42.731,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,37272.27158834864,-2077700.1649981202,-4173421.9784178124,4337056.891020102,-2057752.8277524773,-4200210.569210825,4320675.402721821,243.7165,42.831500000000005,243.71679568657663,42.83164632020004,-2067735.3496287887,-4186834.0029861294,4328884.731296696,-2067735.3496287887,-4186834.0029861294,7.5,243.71679568657663,42.83164632020004,10,1
elea                                                               ,239.848,49.12,241.172,49.213,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,97107.20642300535,-2093239.8657438883,-3603486.719483505,4814310.105143365,-2005647.8782749556,-3644040.5133176926,4821068.013126294,240.51,49.1665,240.5093800665195,49.16839768309293,-2049502.6861866491,-3623867.8734751684,4817828.539542195,-2049502.6861866491,-3623867.8734751684,7.5,240.5093800665195,49.168397683092934,0,8
elea                                                               ,246.537,36.482,246.736,36.108,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,45186.72601923436,-2038444.7096796457,-4696393.203620728,3785892.9599346984,-2031838.430187992,-4726047.710723221,3752393.514957887,246.6365,36.295,246.6367374665391,36.295044330049954,-2035154.407124412,-4711249.939617786,3769167.282986059,-2035154.407124412,-4711249.939617786,7.5,246.6367374665391,36.29504433004996,7,1
elea                                                               ,244.038,33.909,244.105,33.914,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,6220.963301631182,-2313421.4352069856,-4751211.935937122,3552241.245249607,-2307728.537902503,-4753635.048654173,3552702.391289767,244.07150000000001,33.911500000000004,244.07149902188357,33.91150455604578,-2310575.2598041743,-4752424.055276614,3552472.2418518723,-2310575.2598041743,-4752424.055276614,7.5,244.07149902188357,33.91150455604579,7,4
elea                                                               ,240.877,39.913,240.977,39.634,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,32140.387684219506,-2376952.8947927156,-4266510.217841726,4085503.268693796,-2379126.580637956,-4287997.594416391,4061672.660998201,240.92700000000002,39.7735,240.92710093026986,39.77351245152869,-2378047.291471531,-4277267.42204009,4073601.102390666,-2378047.291471531,-4277267.42204009,7.5,240.92710093026986,39.773512451528696,11,30
eleb                                                               ,240.868,39.485,241.014,39.535,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,13728.568030061853,-2392413.8100025556,-4292675.659238991,4048906.4335700762,-2379754.3939138027,-4295665.637247617,4053193.45937706,240.941,39.51,240.94097383861805,39.51002297197567,-2386085.4690067945,-4294173.127009584,4051052.3017337564,-2386085.4690067945,-4294173.127009584,7.5,240.94097383861805,39.51002297197567,11,12
eleb                                                               ,238.406,44.034,238.852,43.776,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,45885.42597399252,-2398258.098618781,-3899227.771562818,4425915.988741958,-2378118.0946950247,-3934794.6135588647,4405257.89691265,238.62900000000002,43.905,238.6294815642048,43.9052190452184,-2388203.5656522512,-3917036.3050595867,4415615.673422,-2388203.5656522512,-3917036.3050595867,7.5,238.6294815642048,43.9052190452184,11,10
eleb                                                               ,239.402,45.765,239.611,45.786,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,16421.89719674918,-2261001.9919350757,-3823450.176370554,4562176.038120033,-2246194.009781293,-3830229.6136021456,4563803.790592538,239.5065,45.7755,239.50648038809712,45.77554779699741,-2253599.8511243006,-3826843.0467490763,4562993.695818545,-2253599.8511243006,-3826843.0467490763,7.5,239.50648038809712,45.77554779699741,8,10
eleb                                                               ,243.115,43.375,243.534,42.932,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,59863.284737809634,-2092937.6186656659,-4128083.575617747,4372972.62495526,-2077700.1649981202,-4173421.9784178124,4337056.891020102,243.3245,43.1535,243.32525661070895,43.15369609692868,-2085341.919993107,-4150798.1236662935,4355063.199863678,-2085341.919993107,-4150798.1236662935,7.5,243.32525661070895,43.15369609692868,10,1
eleb                                                               ,243.387,39.108,243.769,39.291,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,38750.94183970249,-2213322.5787568167,-4417399.371157042,4016483.2153994697,-2178140.9115719176,-4420527.693152096,4032243.6118036164,243.578,39.1995,243.5777522358362,39.19965727845596,-2195741.752373301,-4418983.865986447,4024382.0905270814,-2195741.752373301,-4418983.865986447,7.5,243.5777522358362,39.19965727845596,1,7
eleb                                                               ,238.524,49.027,239.848,49.12,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,97286.8684788191,-2180020.885081296,-3560817.916022983,4807539.513208198,-2093239.8657438883,-3603486.719483505,4814310.105143365,239.186,49.073499999999996,239.1853821033497,49.07539859613829,-2136691.926598082,-3582255.764915093,4811064.6126467865,-2136691.926598082,-3582255.764915093,7.5,239.1853821033497,49.07539859613829,0,8
eleb                                                               ,244.105,33.914,244.573,33.942,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,43383.7982432738,-2307728.537902503,-4753635.048654173,3552702.391289767,-2268077.9075256055,-4770757.544548401,3555284.3090318087,244.339,33.928,244.33896171550927,33.92822233908503,-2287916.3847219325,-4762223.730718674,3554013.958416575,-2287916.3847219325,-4762223.730718674,7.5,244.33896171550927,33.92822233908503,7,0
eleb                                                               ,240.977,39.634,241.014,39.535,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,11442.022268282508,-2379126.580637956,-4287997.594416391,4061672.660998201,-2379754.3939138027,-4295665.637247617,4053193.45937706,240.9955,39.5845,240.99551316220033,39.58450168407835,-2379441.445425285,-4291833.334753372,4057434.7186382674,-2379441.445425285,-4291833.334753372,7.5,240.99551316220033,39.58450168407835,11,30
etahoebbab                                                         ,240.722,39.436,240.73,39.401,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,3946.4171398873227,-2405037.0757956696,-4289584.197675409,4044702.1567255906,-2405645.6868421817,-4292074.475465591,4041697.290489899,240.726,39.4185,240.7260010001787,39.41850009516779,-2405341.496394021,-4290829.541143821,4043199.920371424,-2405341.496394021,-4290829.541143821,7.5,240.7260010001787,39.418500095167786,12,11
etahoebbb                                                          ,240.707,39.673,240.722,39.436,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,26344.744381075932,-2397953.5490100035,-4274326.495611601,4065009.624493157,-2405037.0757956696,-4289584.197675409,4044702.1567255906,240.7145,39.554500000000004,240.71451276048282,39.55450145361679,-2401500.4227002393,-4281964.449538371,4054864.68753017,-2401500.4227002393,-4281964.449538371,7.5,240.71451276048282,39.55450145361679,12,11
fd                                                                 ,242.327,33.288,242.383,33.242,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,7297.449168931201,-2471988.6542371335,-4713840.487625124,3494757.7043434693,-2468680.0852636853,-4718738.897356143,3490483.2497405894,242.35500000000002,33.265,242.35500733884464,33.265003195225944,-2470334.7762441896,-4716290.461631469,3492621.055356794,-2470334.7762441896,-4716290.461631469,7.5,242.35500733884464,33.265003195225944,24,21
ff                                                                 ,243.258,34.469,243.29,34.346,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,13957.960835170701,-2362150.0264241933,-4688048.246414969,3603720.626445498,-2363003.1935058264,-4696266.764644932,3592442.879753512,243.274,34.4075,243.27401170890306,34.407501355997454,-2362578.0291964225,-4692160.313220569,3598083.950176151,-2362578.0291964225,-4692160.313220569,7.5,243.27401170890306,34.40750135599746,19,5
ff                                                                 ,243.412,34.029,243.567,33.909,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,19554.371652711827,-2361857.903019847,-4718989.58731319,3563301.2758243433,-2352400.170549598,-4732034.1328719035,3552241.245249607,243.48950000000002,33.969,243.48955442553589,33.96902469382924,-2357131.8219145956,-4725517.391556055,3557775.487258555,-2357131.8219145956,-4725517.391556055,7.5,243.48955442553589,33.96902469382923,19,5
ff                                                                 ,243.42,34.162,243.437,34.136,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,3282.6413112389987,-2357491.5923834452,-4711909.36803235,3575541.2122935117,-2356818.759504371,-4714059.417341824,3573149.9557306794,243.42849999999999,34.149,243.42850130214916,34.1490003080458,-2357155.254454637,-4712984.548428578,3574345.704347773,-2357155.254454637,-4712984.548428578,7.5,243.42850130214916,34.14900030804581,19,5
fff                                                                ,243.2,34.337,243.339,34.249,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,16095.293475354334,-2370631.554593072,-4693052.803582443,3591617.028118897,-2361711.6596919484,-4703714.429048897,3583537.3680138076,243.2695,34.293000000000006,243.2695362318275,34.29301986953319,-2366173.499686854,-4698387.340221118,3587580.080241919,-2366173.499686854,-4698387.340221118,7.5,243.2695362318275,34.2930198695332,19,5
fff                                                                ,243.339,34.249,243.42,34.162,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,12200.86891597927,-2361711.6596919484,-4703714.429048897,3583537.3680138076,-2357491.5923834452,-4711909.36803235,3575541.2122935117,243.3795,34.2055,243.37952080496842,34.20550684004728,-2359602.7119781217,-4707814.045507274,3579540.9504668247,-2359602.7119781217,-4707814.045507274,7.5,243.37952080496842,34.20550684004727,19,5
fff                                                                ,243.567,33.909,243.611,33.852,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,7519.528380383265,-2352400.170549598,-4732034.1328719035,3552241.245249607,-2350335.063410897,-4737002.568398262,3546982.2692266977,243.589,33.8805,243.589007314156,33.880502029854156,-2351368.028082209,-4734519.171348658,3549612.383650335,-2351368.028082209,-4734519.171348658,7.5,243.589007314156,33.880502029854156,19,5
fff                                                                ,242.795,35.102,242.963,35.016,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,18052.643675055166,-2381608.089844076,-4633113.604350496,3661495.9643690204,-2370508.4268658324,-4644966.908983077,3653672.62820977,242.879,35.059,242.87904403996941,35.05902923596919,-2376060.6463220366,-4639044.879272825,3657587.985901543,-2376060.6463220366,-4639044.879272825,7.5,242.87904403996941,35.059029235969184,5,4
fff                                                                ,242.705,35.163,242.795,35.102,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,10634.055360846667,-2387093.8607858126,-4625900.068948949,3667040.0752399494,-2381608.089844076,-4633113.604350496,3661495.9643690204,242.75,35.13249999999999,242.75001678027945,35.13250843114638,-2384351.8077614815,-4629508.437931531,3664269.3052591425,-2384351.8077614815,-4629508.437931531,7.5,242.75001678027945,35.132508431146384,5,4
fff                                                                ,242.616,35.21,242.705,35.163,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,9638.444026711839,-2392892.2055538343,-4619513.943730725,3671308.932492079,-2387093.8607858126,-4625900.068948949,3667040.0752399494,242.6605,35.186499999999995,242.660512811108,35.18650822077297,-2389993.7179162665,-4622708.319366013,3669175.5591554963,-2389993.7179162665,-4622708.319366013,7.5,242.660512811108,35.18650822077297,5,4
fff                                                                ,242.787,35.659,242.861,35.585,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,10599.645656280605,-2365864.995317573,-4600907.370335396,3711965.201216657,-2362105.6441682708,-4608221.648526987,3705280.2357385377,242.824,35.622,242.8240170440909,35.62200579522147,-2363986.140352269,-4604566.092799107,3708624.0152900596,-2363986.140352269,-4604566.092799107,7.5,242.8240170440909,35.62200579522147,4,22
fffa                                                               ,243.429,34.057,243.465,34.087,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,4702.794511584236,-2359678.444391533,-4718132.156778127,3565879.7023692704,-2355879.053787102,-4717942.794174642,3568641.357203295,243.447,34.072,243.4469968275004,34.07200133650752,-2357778.9078351236,-4718037.796156013,3567260.7750667925,-2357778.9078351236,-4718037.796156013,7.5,243.4469968275004,34.07200133650751,19,5
fffb                                                               ,243.412,34.029,243.429,34.057,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,3480.0012703140374,-2361857.903019847,-4718989.58731319,3563301.2758243433,-2359678.444391533,-4718132.156778127,3565879.7023692704,243.4205,34.043000000000006,243.42049860327916,34.04300030979293,-2360768.2610032014,-4718561.047860832,3564590.6240365696,-2360768.2610032014,-4718561.047860832,7.5,243.42049860327916,34.04300030979293,19,5
fgd                                                                ,241.142,34.192,241.253,34.252,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,12202.781624597172,-2542014.1858013677,-4612839.522642466,3578299.4395454447,-2531269.3245503125,-4614467.662218182,3583812.9502601386,241.1975,34.222,241.19748032535998,34.2220126312148,-2536642.90529753,-4613655.701566987,3581057.8464918938,-2536642.90529753,-4613655.701566987,7.5,241.19748032535998,34.22201263121481,3,21
ftre                                                               ,240.948,34.097,241.142,34.192,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,20764.84811396711,-2560495.9652149077,-4609386.206932087,3569561.6914379583,-2542014.1858013677,-4612839.522642466,3578299.4395454447,241.04500000000002,34.1445,241.04494571364648,34.144538502333425,-2551258.4255103786,-4611118.967158393,3573935.334962488,-2551258.4255103786,-4611118.967158393,7.5,241.04494571364648,34.14453850233343,3,21
ggg                                                                ,242.187,35.398,242.291,35.364,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,10174.843560543504,-2421779.5046369233,-4590788.466351555,3688359.628568382,-2414459.8716762853,-4597113.682687017,3685278.9281187053,242.239,35.381,242.23901090805006,35.38101121345083,-2418120.4583108933,-4593952.528154336,3686820.456664754,-2418120.4583108933,-4593952.528154336,7.5,242.23901090805006,35.381011213450826,5,4
ghh                                                                ,242.189,33.325,242.318,33.159,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,21988.60118722565,-2482281.564354067,-4705875.785570162,3498194.218103298,-2476378.156823793,-4720407.921274627,3482764.956567234,242.2535,33.242000000000004,242.25356095352268,33.24201727804165,-2479333.5666452562,-4713148.841170687,3490484.855689326,-2479333.5666452562,-4713148.841170687,7.5,242.25356095352268,33.24201727804165,3,24
ghh                                                                ,242.432,33.196,242.482,33.104,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,11219.19254339113,-2465939.795121698,-4723331.061023871,3486206.5452754344,-2464400.139713403,-4730439.614334332,3477646.3977863006,242.457,33.15,242.45701304764404,33.15000267900439,-2465170.9263739195,-4726887.164044665,3481927.842972847,-2465170.9263739195,-4726887.164044665,7.5,242.45701304764404,33.15000267900439,24,21
hh                                                                 ,242.189,33.325,242.327,33.288,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,13491.033932858161,-2482281.564354067,-4705875.785570162,3498194.218103298,-2471988.6542371335,-4713840.487625124,3494757.7043434693,242.25799999999998,33.3065,242.25801456969316,33.30651918445008,-2477136.4953711247,-4709860.758303889,3496477.925314071,-2477136.4953711247,-4709860.758303889,7.5,242.25801456969316,33.30651918445009,24,21
huy                                                                ,241.225,34.029,241.459,34.032,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,21612.86776733903,-2540219.27829214,-4625421.2237828225,3563301.2758243433,-2521218.453546947,-4635593.147278162,3563577.5765263066,241.34199999999998,34.0305,241.34199794109878,34.03055566074164,-2530722.4822691707,-4630513.804268301,3563444.5537621444,-2530722.4822691707,-4630513.804268301,7.5,241.34199794109878,34.03055566074164,21,3
iii                                                                ,242.648,32.929,242.739,32.858,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,11597.280470801217,-2455553.4058621465,-4746971.960935305,3461338.7777812,-2449973.7162459153,-4754675.181390989,3454713.326846057,242.6935,32.8935,242.69351814709324,32.89350837856178,-2452764.5804229868,-4750825.528065643,3458027.497927287,-2452764.5804229868,-4750825.528065643,7.5,242.69351814709324,32.89350837856179,24,21
iuy                                                                ,241.253,34.252,241.388,34.31,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,13997.023065001209,-2531269.3245503125,-4614467.662218182,3583812.9502601386,-2518651.1390844802,-4617231.806954114,3589138.941578986,241.32049999999998,34.281000000000006,241.3204768175956,34.281018658834626,-2524961.7383456016,-4615852.50906312,3586478.118709979,-2524961.7383456016,-4615852.50906312,7.5,241.3204768175956,34.281018658834626,3,21
jdf_connecta                                                       ,235.065,40.885,235.238,40.307,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,65833.93697096483,-2756690.8616951886,-3946483.9543169853,4167765.7507211007,-2768594.578730463,-3989128.3992099757,4118991.397752581,235.1515,40.596000000000004,235.15187246298927,40.59603964030963,-2762679.4746310716,-3967858.7510467027,4143434.6276625753,-2762679.4746310716,-3967858.7510467027,0.0,235.15187246298927,40.596039640309634,29,9
jdf_connectb                                                       ,235.238,40.307,235.24,40.303,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.5928158827072,-2768594.578730463,-3989128.3992099757,4118991.397752581,-2768619.2728640833,-3989461.27329685,4118652.3927504793,235.239,40.305,235.2390000294926,40.30500000466852,-2768606.92772239,-3989294.8390101357,4118821.898156523,-2768606.92772239,-3989294.8390101357,0.0,235.2390000294926,40.30500000466852,29,9
jdfaaaa                                                            ,235.558,40.26,235.814,40.215,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22350.597462529848,-2748182.0639594267,-4007314.021088079,4115006.821530386,-2732064.9535058867,-4022225.236848945,4111189.2069569537,235.68599999999998,40.2375,235.68604236772958,40.23757082393732,-2740127.703331912,-4014775.749763825,4113104.3397974134,-2740127.703331912,-4014775.749763825,2.5,235.68604236772958,40.23757082393732,3,9
jdfaaab                                                            ,235.24,40.303,235.558,40.26,90.0,100,0,0,0,0,0,0,0,0,5.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27461.665109783706,-2768619.2728640833,-3989461.27329685,4118652.3927504793,-2748182.0639594267,-4007314.021088079,4115006.821530386,235.399,40.281499999999994,235.39905036828384,40.28160928334132,-2758407.038739165,-3998396.851685251,4116839.162098359,-2758407.038739165,-3998396.851685251,2.5,235.39905036828384,40.28160928334132,3,9
jdfaab                                                             ,234.735,40.381,235.24,40.303,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,43773.349679454965,-2800434.21853902,-3960322.562682262,4125259.367441586,-2768619.2728640833,-3989461.27329685,4118652.3927504793,234.9875,40.342,234.98764540586663,40.342275727682484,-2784543.088812489,-3974915.163616452,4121980.1904081986,-2784543.088812489,-3974915.163616452,0.0,234.98764540586663,40.342275727682484,3,29
jdfab                                                              ,229.517,44.594,230.935,49.01,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,502679.7422892777,-2943739.6733456906,-3448747.832794454,4470445.904256663,-2632088.005895793,-3242828.9523794614,4806300.508327382,230.226,46.802,230.19697772304795,46.804619981051026,-2790057.3191851513,-3348371.642989879,4642018.845028706,-2790057.3191851513,-3348371.642989879,0.0,230.19697772304795,46.804619981051026,3,29
jdfab                                                              ,233.987,40.418,234.735,40.381,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,63633.392459246024,-2850329.4380867085,-3921270.608588094,4128390.772458256,-2800434.21853902,-3960322.562682262,4125259.367441586,234.361,40.3995,234.36110237376133,40.400104861195,-2825416.8120012884,-3940845.3221964873,4126876.4757988034,-2825416.8120012884,-3940845.3221964873,0.0,234.36110237376133,40.400104861195,3,29
jdfb                                                               ,232.405,40.445,233.987,40.418,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,134270.58567508525,-2956312.666431049,-3839543.314375561,4130674.765320103,-2850329.4380867085,-3921270.608588094,4128390.772458256,233.196,40.4315,233.19615818672855,40.434206055219974,-2903481.0285510547,-3880620.689104373,4129761.7904254743,-2903481.0285510547,-3880620.689104373,0.0,233.19615818672855,40.43420605521998,3,29
jdfba                                                              ,229.517,44.594,233.335,43.044,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,352088.056384774,-2943739.6733456906,-3448747.832794454,4470445.904256663,-2778779.662378725,-3732775.5324507356,4346161.740410326,231.426,43.819,231.45070263568263,43.83499661466091,-2862348.457314602,-3592116.9255993837,4409989.655685165,-2862348.457314602,-3592116.9255993837,0.0,231.45070263568263,43.834996614660916,3,29
jdfbb                                                              ,232.405,40.445,233.335,43.044,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,298846.5305973376,-2956312.666431049,-3839543.314375561,4130674.765320103,-2778779.662378725,-3732775.5324507356,4346161.740410326,232.87,41.7445,232.8606220705406,41.745587957980504,-2868327.3640708276,-3787195.7057309216,4239598.834858646,-2868327.3640708276,-3787195.7057309216,0.0,232.8606220705406,41.745587957980504,3,29
jj                                                                 ,242.383,33.242,242.432,33.196,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,5,0,0,0,0,0,0,0,6847.887125794818,-2468680.0852636853,-4718738.897356143,3490483.2497405894,-2465939.795121698,-4723331.061023871,3486206.5452754344,242.4075,33.218999999999994,242.4075064102222,33.219002454626775,-2467310.2978280084,-4721035.657432577,3488345.406779702,-2467310.2978280084,-4721035.657432577,7.5,242.4075064102222,33.21900245462678,24,21
