lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,
237.948,36.95,-0.009,3,"AC61_PBO",-29.576,33.914,0.5,0.5,1,0,1,0,0,0,
238.537,36.954,-0.001,29,"P615_PBO",-19.068,18.578,0.7,1,1,0,1,0,0,0,
238.137,36.962,-0.003,3,"PPBF_PBO",-27.97,30.887,1.3,1.3,1,0,1,0,0,0,
241.882,36.976,-0.003,24,"P686_PBO",-8.152,5.202,1.6,1.7,1,0,1,0,0,0,
237.944,36.978,-0.007,3,"AC64_PBO",-29.77,33.115,1.2,1.2,1,0,1,0,0,0,
241.712,36.979,-0.034,6,"W072_GPS",-8.809,7.734,1.05,1.03,1,0,1,0,0,0,
238.384,36.98,0.007,29,"P184_PBO",-20.103,22.584,0.5,0.5,1,0,1,0,0,0,
238.076,36.982,-0.01,3,"P162_PBO",-28.749,32.476,0.5,0.5,1,0,1,0,0,0,
247.501,36.988,0.008,2,"E518_GPS",-1.83,-0.24,0.384,0.412,1,0,1,0,0,0,
242.64,36.992,-0.023,8,"SPOO_GPS",-3.753,2.477,1.03,1.01,1,0,1,0,0,0,
237.948,36.993,-0.01,3,"AC65_PBO",-26.366,33.914,1.2,1.2,1,0,1,0,0,0,
243.851,36.994,-0.026,8,"P377_PBO",-1.687,0.453,1.04,1.03,1,0,1,0,0,0,
238.08,37.004,0.003,3,"P362_PBO",-26.244,32.674,0.5,0.5,1,0,1,0,0,0,
238.458,37.008,-0.002,29,"BBRY_PBO",-20.667,22.98,0.9,0.6,1,0,1,0,0,0,
238.712,37.008,0.006,18,"P314_PBO",-14.048,12.685,0.6,0.6,1,0,1,0,0,0,
238.645,37.011,-0.003,18,"P085_PBO",-13.566,9.076,0.5,0.5,1,0,1,0,0,0,
238.167,37.012,0.002,27,"P163_PBO",-25.229,31.449,0.5,0.5,1,0,1,0,0,0,
238.062,37.047,-0.019,3,"P402_PBO",-26.537,31.38,0.6,0.6,1,0,1,0,0,0,
238.161,37.05,0.013,27,"NEWP_PBO",-25.121,29.551,0.7,0.7,1,0,1,0,0,0,
239.295,37.054,-0.002,14,"P025_PBO",-11.061,8.561,0.5,0.4,1,0,1,0,0,0,
238.006,37.059,0.006,3,"AB50_PBO",-26.242,33.497,0.5,0.5,1,0,1,0,0,0,
242.714,37.061,-0.025,8,"SODB_GPS",-3.346,2.691,1.01,0.99,1,0,1,0,0,0,
238.191,37.069,-0.012,29,"CHZZ_PBO",-22.612,28.241,0.5,0.5,1,0,1,0,0,0,
238.039,37.073,0.002,3,"AIS1_PBO",-25.034,31.987,0.5,0.5,1,0,1,0,0,0,
238.94,37.08,0.01,14,"ALBH_PBO",-11.897,7.916,0.5,0.5,1,0,1,0,0,0,
240.254,37.089,0.003,14,"P500_PBO",-10.655,8.739,1.5,1.6,1,0,1,0,0,0,
242.013,37.092,-0.011,8,"U76A_GPS",-6.94,6.69,1.34,1.34,1,0,1,0,0,0,
237.941,37.099,-0.01,3,"AC77_PBO",-23.643,33.716,1.1,1.2,1,0,1,0,0,0,
238.349,37.104,-0.003,29,"LNMT_PBO",-21.464,22.082,0.5,0.7,1,0,1,0,0,0,
238.091,37.104,0.007,27,"PABH_PBO",-24.219,28.672,0.6,0.6,1,0,1,0,0,0,
238.053,37.11,0.001,27,"P401_PBO",-25.423,28.183,0.5,0.4,1,0,1,0,0,0,
238.156,37.111,0.01,29,"P058_PBO",-21.707,26.352,0.6,0.6,1,0,1,0,0,0,
238.212,37.137,-0.004,29,"P398_PBO",-22.293,24.536,0.5,0.6,1,0,1,0,0,0,
237.805,37.147,-0.009,3,"AC15_PBO",-28.153,33.856,0.5,0.5,1,0,1,0,0,0,
238.074,37.166,0.002,29,"PRAI_GPS",-21.958,25.524,0.477,0.476,1,0,1,0,0,0,
240.69,37.17,0,14,"MDLK_GPS",-11.115,8.876,0.379,0.393,1,0,1,0,0,0,
238.942,37.17,-0.002,14,"LDES_PBO",-11.358,7.869,0.5,0.6,1,0,1,0,0,0,
238.027,37.18,0.002,29,"AB49_PBO",-22.312,26.29,1.1,1.1,1,0,1,0,0,0,
237.605,37.183,-0.02,3,"AV05_PBO",-28.575,35.616,0.6,0.6,1,0,1,0,0,0,
238.294,37.184,0.023,29,"P165_PBO",-19.37,21.111,1.5,1.6,1,0,1,0,0,0,
238.004,37.185,0.005,29,"BIS1_PBO",-22.214,27.597,0.4,0.4,1,0,1,0,0,0,
238.217,37.186,-0.004,29,"P156_PBO",-22.082,22.634,0.5,0.5,1,0,1,0,0,0,
237.61,37.187,0.002,3,"MENZ_GPS",-28.966,35.352,0.433,0.43,1,0,1,0,0,0,
242.296,37.201,-0.004,8,"PCLN_PBO",-6.242,1.792,1.8,1.9,1,0,1,0,0,0,
238.009,37.202,-0.008,29,"P474_PBO",-22.562,27.09,0.7,0.4,1,0,1,0,0,0,
238.286,37.204,-0.002,29,"P422_PBO",-21.461,22.084,1.2,0.7,1,0,1,0,0,0,
238.023,37.206,0.006,29,"INVK_PBO",-21.606,26.391,0.5,0.5,1,0,1,0,0,0,
237.977,37.217,0,29,"AB42_PBO",-22.21,27.705,0.5,0.5,1,0,1,0,0,0,
242.863,37.218,-0.014,8,"SLID_GPS",-3.179,2.008,1.04,1.02,1,0,1,0,0,0,
238.262,37.219,-0.011,29,"P166_PBO",-21.367,21.921,0.5,0.5,1,0,1,0,0,0,
237.641,37.228,0.021,27,"AC38_PBO",-29.659,34.405,0.6,0.7,1,0,1,0,0,0,
238.286,37.229,0.004,28,"P395_PBO",-20.961,21.613,0.6,0.5,1,0,1,0,0,0,
241.706,37.233,-0.043,24,"WALA_GPS",-7.627,7.205,0.682,0.684,1,0,1,0,0,0,
238.034,37.247,-0.016,29,"AB51_PBO",-20.895,24.689,0.8,0.8,1,0,1,0,0,0,
241.848,37.271,-0.02,24,"VANC_GPS",-7.143,5.337,0.716,0.718,1,0,1,0,0,0,
237.716,37.274,0.1,27,"AC39_PBO",-24.937,33.883,0.9,1,1,0,1,0,0,0,
238.135,37.287,0.001,28,"ISLE_GPS",-20.35,22.834,0.456,0.453,1,0,1,0,0,0,
237.847,37.29,0.015,27,"PBOC_PBO",-23.714,29.444,0.7,0.7,1,0,1,0,0,0,
237.784,37.312,0.015,27,"AB33_PBO",-24.918,30.963,0.6,0.7,1,0,1,0,0,0,
237.833,37.324,0.02,29,"GRNR_PBO",-23.908,29.148,0.6,0.6,1,0,1,0,0,0,
238.174,37.337,-0.003,28,"P477_PBO",-22.057,21.186,1.1,1.2,1,0,1,0,0,0,
238.357,37.342,0.002,19,"JOHN_GLA",-14.12,10.815,0.37,0.368,1,0,1,0,0,0,
239.803,37.352,-0.002,14,"P495_PBO",-11.248,7.849,0.5,0.5,1,0,1,0,0,0,
244.842,37.358,0.005,2,"1882_GPS",-3.28,-0.16,0.39,0.38,1,0,1,0,0,0,
237.877,37.363,0.017,29,"AC70_PBO",-22.193,26.236,0.8,0.9,1,0,1,0,0,0,
237.796,37.417,-0.002,29,"P092_PBO",-23.956,28.495,0.4,0.3,1,0,1,0,0,0,
237.965,37.426,0.014,28,"AB41_PBO",-21.564,23.309,1,1,1,0,1,0,0,0,
237.827,37.427,0.011,29,"QUIN_GPS",-22.133,25.52,0.453,0.45,1,0,1,0,0,0,
238.899,37.433,-0.002,14,"P742_PBO",-12.049,4.47,0.9,0.4,1,0,1,0,0,0,
238.822,37.464,-0.014,14,"P435_PBO",-11.326,7.652,0.5,0.5,1,0,1,0,0,0,
238.444,37.477,-0.011,19,"P164_PBO",-13.98,9.166,0.5,0.5,1,0,1,0,0,0,
238.026,37.48,0.014,28,"LEV1_PBO",-19.843,23.09,0.6,0.7,1,0,1,0,0,0,
238.133,37.485,0.001,19,"JUNC_GPS",-16.218,16.149,0.458,0.456,1,0,1,0,0,0,
238.129,37.499,0.007,19,"P160_PBO",-15.423,16.56,0.6,0.6,1,0,1,0,0,0,
238.081,37.507,0.026,19,"P161_PBO",-16.329,16.874,1,1.1,1,0,1,0,0,0,
238.625,37.508,-0.013,14,"P405_PBO",-13.046,8.312,0.5,0.6,1,0,1,0,0,0,
237.496,37.509,0.026,3,"AV01_PBO",-26.518,33.248,0.7,0.7,1,0,1,0,0,0,
238.065,37.513,-0.058,19,"P159_PBO",-16.63,17.679,1,0.8,1,0,1,0,0,0,
237.544,37.527,0.024,27,"AV04_PBO",-26.207,31.833,0.6,0.6,1,0,1,0,0,0,
238.048,37.532,0.023,19,"NEAH_PBO",-14.528,16.485,1.4,1.4,1,0,1,0,0,0,
238.21,37.533,0.001,19,"P478_PBO",-13.749,12.685,0.7,0.7,1,0,1,0,0,0,
237.917,37.539,0,28,"P592_PBO",-21.251,24.792,0.8,0.4,1,0,1,0,0,0,
238.112,37.54,0.05,19,"TRND_PBO",-15.817,16.965,0.6,0.6,1,0,1,0,0,0,
238.13,37.541,0.013,19,"P158_PBO",-14.414,18.16,0.6,0.6,1,0,1,0,0,0,
237.905,37.551,0.051,28,"AC63_PBO",-21.046,22.627,0.5,0.6,1,0,1,0,0,0,
241.302,37.562,-0.008,12,"P004_PBO",-2.233,7.815,1.6,1.7,1,0,1,0,0,0,
241.613,37.563,-0.003,24,"P112_PBO",-5.932,6.108,1.7,1.8,1,0,1,0,0,0,
237.903,37.563,0.051,28,"AC62_PBO",-21.043,22.627,0.5,0.6,1,0,1,0,0,0,
241.764,37.572,-0.025,24,"VLBI_GPS",-5.13,5.167,0.705,0.709,1,0,1,0,0,0,
238.675,37.582,-0.001,14,"DSSC_PBO",-11.645,8.275,1,1,1,0,1,0,0,0,
241.183,37.591,0.006,12,"P115_PBO",-13.033,2.218,1.6,1.6,1,0,1,0,0,0,
237.618,37.592,0.038,28,"AV19_PBO",-21.88,28.812,0.7,0.7,1,0,1,0,0,0,
237.998,37.593,0.016,19,"GUS2_PBO",-16.122,16.099,1.2,1.1,1,0,1,0,0,0,
238.19,37.594,0.006,19,"P061_PBO",-13.493,11.842,0.6,0.6,1,0,1,0,0,0,
238.313,37.602,0,17,"P584_PBO",-12.047,11.083,0.5,0.5,1,0,1,0,0,0,
237.542,37.609,0.015,27,"AV17_PBO",-24.888,30.834,0.6,0.6,1,0,1,0,0,0,
241,37.613,-0.009,14,"SMEL_PBO",-6.433,8.422,1.6,1.6,1,0,1,0,0,0,
238.297,37.622,0.046,17,"P396_PBO",-12.169,11.41,0.8,0.9,1,0,1,0,0,0,
238.06,37.643,0.066,19,"P157_PBO",-16.601,16.481,0.6,0.6,1,0,1,0,0,0,
237.989,37.645,0.039,19,"AB43_PBO",-17.511,17.202,0.6,0.6,1,0,1,0,0,0,
237.859,37.653,-0.003,28,"P577_PBO",-19.219,21.004,0.558,0.49,1,0,1,0,0,0,
241.131,37.655,-0.004,12,"P114_PBO",-6.631,7.219,1.7,1.7,1,0,1,0,0,0,
238.442,37.667,0.003,14,"NOMT_GPS",-11.777,8.919,0.437,0.437,1,0,1,0,0,0,
241.18,37.677,-0.004,12,"FERN_PBO",-5.23,7.518,1.6,1.7,1,0,1,0,0,0,
237.816,37.691,0.02,28,"AC20_PBO",-18.928,22.753,0.7,0.7,1,0,1,0,0,0,
238.325,37.694,0.05,17,"P397_PBO",-10.85,8.502,1,1.1,1,0,1,0,0,0,
236.999,37.697,0.004,3,"DAYV_GPS",-28.543,37.791,0.573,0.571,1,0,1,0,0,0,
241.57,37.71,0,12,"F279_GPS",-7.419,6.5,1.2,1.1,1,0,1,0,0,0,
238.916,37.711,-0.001,14,"P617_PBO",-11.54,7.57,1.2,0.6,1,0,1,0,0,0,
237.942,37.714,-0.003,19,"P586_PBO",-15.245,17.092,0.5,0.4,1,0,1,0,0,0,
237.881,37.724,0.002,19,"BOUN_GPS",-16.608,18.972,0.357,0.414,1,0,1,0,0,0,
237.931,37.732,0.018,19,"AC57_PBO",-16.301,16.62,0.6,0.6,1,0,1,0,0,0,
241.954,37.737,-0.032,8,"UCLU_GPS",-4.824,5.324,1.17,1.17,1,0,1,0,0,0,
241.528,37.737,-0.003,12,"NOMT_PBO",-3.826,6.31,1.7,1.8,1,0,1,0,0,0,
238.005,37.738,0.004,19,"AB44_PBO",-14.988,16.397,0.6,0.6,1,0,1,0,0,0,
241.96,37.74,0,8,"D300_GPS",-5.202,3.002,0.444,0.442,1,0,1,0,0,0,
238.022,37.749,0,19,"BAMO_PBO",-15.443,14.79,1.2,0.4,1,0,1,0,0,0,
238.536,37.755,-0.003,14,"P479_PBO",-10.84,7.678,0.5,0.5,1,0,1,0,0,0,
238.434,37.755,0.065,14,"P312_PBO",-12.518,8.169,0.7,0.8,1,0,1,0,0,0,
240.914,37.786,-0.023,12,"P082_PBO",-11.527,8.624,1.7,1.7,1,0,1,0,0,0,
239.356,37.795,-0.002,14,"LDSW_PBO",-12.434,7.26,1.2,1.3,1,0,1,0,0,0,
240.981,37.8,-0.001,12,"P111_PBO",-9.826,8.623,1.7,1.8,1,0,1,0,0,0,
237.545,37.805,0.029,28,"AV18_PBO",-22.544,26.333,0.8,0.8,1,0,1,0,0,0,
238.048,37.806,0.013,17,"CABL_PBO",-13.866,12.785,1,1,1,0,1,0,0,0,
237.634,37.81,0.028,28,"AV11_PBO",-20.629,25.007,0.5,0.6,1,0,1,0,0,0,
237.939,37.815,0.016,19,"AB37_PBO",-15.581,15.317,0.5,0.5,1,0,1,0,0,0,
237.581,37.853,0.003,28,"LOWL_GPS",-23.104,21.666,0.433,0.43,1,0,1,0,0,0,
237.781,37.864,-0.001,19,"MAT2_PBO",-16.24,18.795,0.7,0.7,1,0,1,0,0,0,
237.749,37.87,-0.016,28,"AC23_PBO",-18.198,22.873,0.9,0.9,1,0,1,0,0,0,
237.748,37.871,-0.014,28,"AC06_PBO",-17.898,22.273,0.9,0.9,1,0,1,0,0,0,
237.735,37.872,0.042,28,"SELD_PBO",-19.3,22.777,0.5,0.6,1,0,1,0,0,0,
238.084,37.879,-0.001,17,"CLCC_GPS",-12.327,11.091,0.458,0.456,1,0,1,0,0,0,
237.753,37.879,-0.016,19,"AC35_PBO",-16.595,17.272,0.8,0.8,1,0,1,0,0,0,
237.778,37.884,0.034,19,"AC32_PBO",-16.19,18.065,0.5,0.6,1,0,1,0,0,0,
237.552,37.891,0.002,28,"RBUT_GPS",-20.026,24.386,0.456,0.453,1,0,1,0,0,0,
241.445,37.891,0.002,12,"P125_PBO",-5.421,6.612,1.7,1.8,1,0,1,0,0,0,
238.722,37.896,0.001,14,"C033_GPS",-12.961,7.586,0.485,0.482,1,0,1,0,0,0,
237.726,37.9,0.084,19,"KOD5_PBO",-18.394,18.98,1.9,1.3,1,0,1,0,0,0,
241.264,37.903,-0.005,12,"LTUT_PBO",-5.421,7.216,1.8,1.8,1,0,1,0,0,0,
237.623,37.915,-0.001,28,"CNPP_PBO",-19.339,24.799,0.5,0.9,1,0,1,0,0,0,
245.736,37.916,0.007,2,"COXI_GPS",-3.442,-0.423,0.367,0.364,1,0,1,0,0,0,
237.847,37.919,0.005,19,"BALL_GPS",-14.986,16.112,0.418,0.415,1,0,1,0,0,0,
238.208,37.922,0.037,14,"P407_PBO",-11.915,9.237,0.7,0.7,1,0,1,0,0,0,
237.401,37.923,0.056,28,"AC27_PBO",-22.74,26.376,0.6,0.6,1,0,1,0,0,0,
238.395,37.932,0,14,"P596_PBO",-11.934,8.281,0.5,0.5,1,0,1,0,0,0,
237.66,37.934,-0.002,28,"AB28_PBO",-19.398,23.1,1.4,1.7,1,0,1,0,0,0,
237.872,37.937,0.059,19,"AC11_PBO",-14.064,15.837,0.6,0.6,1,0,1,0,0,0,
237.695,37.937,0.063,28,"AC17_PBO",-19.691,22.989,1,0.8,1,0,1,0,0,0,
237.598,37.942,0.005,28,"AV02_PBO",-20.405,24.417,1.1,1.1,1,0,1,0,0,0,
237.58,37.947,0.005,28,"JRO1_GPS",-18.834,23.127,0.424,0.421,1,0,1,0,0,0,
238.278,37.954,0.057,14,"P170_PBO",-14.098,6.016,1.2,1.3,1,0,1,0,0,0,
237.584,37.959,-0.003,28,"AV20_PBO",-20.103,23.022,0.8,0.9,1,0,1,0,0,0,
241.621,37.973,-0.005,8,"P684_PBO",-4.717,5.908,1.7,1.7,1,0,1,0,0,0,
241.19,37.98,0,12,"HHTT_GPS",-9.723,10.317,0.8,0.8,1,0,1,0,0,0,
237.644,37.99,-0.001,19,"AC34_PBO",-15.887,18.804,0.9,0.9,1,0,1,0,0,0,
237.727,38.006,-0.003,19,"LARC_GPS",-15.935,17.51,0.778,0.778,1,0,1,0,0,0,
237.904,38.025,-0.001,14,"P612_PBO",-13.534,14.492,1.3,1.1,1,0,1,0,0,0,
239.61,38.03,0,15,"CHIL_GPS",-11.429,7.847,0.386,0.383,1,0,1,0,0,0,
237.745,38.03,0.044,19,"AC46_PBO",-16.563,17.574,1,1.2,1,0,1,0,0,0,
239.614,38.034,-0.002,15,"BURN_GPS",-10.903,7.929,0.443,0.442,1,0,1,0,0,0,
237.771,38.043,0.008,19,"AB36_PBO",-15.755,16.167,1.1,1.1,1,0,1,0,0,0,
240.91,38.05,0,12,"D240_GPS",-11.139,8.428,0.5,0.5,1,0,1,0,0,0,
257.313,38.071,0,1,"WORD_GPS",-0.475,-1.463,0.4,1,1,0,1,0,0,0,
240.82,38.08,0,12,"CHO1_GPS",-6.943,9.832,1,0.8,1,0,1,0,0,0,
237.131,38.08,0.012,3,"AB22_PBO",-24.647,32.256,0.5,0.5,1,0,1,0,0,0,
237.187,38.087,0.042,28,"AC02_PBO",-23.837,29.339,0.6,0.6,1,0,1,0,0,0,
239.049,38.09,0.002,14,"P490_PBO",-9.825,7.767,0.6,0.7,1,0,1,0,0,0,
237.263,38.093,0.014,28,"AC45_PBO",-21.224,28.116,0.5,0.5,1,0,1,0,0,0,
250.666,38.097,0.003,1,"BLAK_GPS",-1.383,-0.504,1,0.8,1,0,1,0,0,0,
242.82,38.1,0,8,"SLID_GPS",-4.222,0.772,0.348,0.33,1,0,1,0,0,0,
237.063,38.104,0.07,3,"MKEA_PBO",-28.053,33.576,1.6,1.5,1,0,1,0,0,0,
238.612,38.116,0.002,14,"P072_PBO",-10.327,5.976,0.8,0.9,1,0,1,0,0,0,
237.782,38.153,-0.001,14,"ECFS_PBO",-12.53,14.295,0.8,0.5,1,0,1,0,0,0,
240.92,38.16,0,12,"GOSH_GPS",-11.227,7.128,1.1,0.9,1,0,1,0,0,0,
238.156,38.184,-0.003,14,"P463_PBO",-11.627,7.587,0.8,0.7,1,0,1,0,0,0,
237.405,38.186,0.01,28,"AC59_PBO",-19.181,23.675,0.5,0.5,1,0,1,0,0,0,
238.065,38.203,-0.001,14,"MDMT_GPS",-11.287,8.54,0.461,0.458,1,0,1,0,0,0,
237.544,38.223,0.019,19,"AV03_PBO",-16.351,18.833,0.5,0.5,1,0,1,0,0,0,
237.473,38.236,0.014,26,"AV16_PBO",-17.059,21.855,0.5,0.5,1,0,1,0,0,0,
237.548,38.24,-0.001,19,"RAMT_PBO",-14.428,18.5,0.8,0.5,1,0,1,0,0,0,
237.662,38.258,0.027,19,"AC67_PBO",-14.325,16.699,0.7,0.8,1,0,1,0,0,0,
237.393,38.26,-0.001,26,"BURN_PBO",-17.528,22.304,0.5,0.4,1,0,1,0,0,0,
237.497,38.264,-0.002,19,"P094_PBO",-15.228,18.901,0.7,0.5,1,0,1,0,0,0,
241.18,38.28,0,12,"HEBE_GPS",-6.693,7.117,1,1,1,0,1,0,0,0,
244.34,38.28,0,2,"PERS_GPS",-3.817,-0.209,0.444,0.442,1,0,1,0,0,0,
237.638,38.283,0.048,19,"AV21_PBO",-14.022,18.606,1.7,1.9,1,0,1,0,0,0,
237.257,38.298,-0.001,28,"AZU1_PBO",-18.028,25.207,1.2,1.1,1,0,1,0,0,0,
237.797,38.313,0.012,14,"AC53_PBO",-13.791,13.959,0.5,0.5,1,0,1,0,0,0,
236.931,38.314,-0.004,3,"P591_PBO",-22.329,32.614,1.1,1.1,1,0,1,0,0,0,
238.785,38.322,-0.002,14,"P482_PBO",-11.319,6.473,1.2,1.3,1,0,1,0,0,0,
237.741,38.324,0.021,14,"SELD_PBO",-13.097,15.075,0.5,0.5,1,0,1,0,0,0,
240.36,38.33,0,12,"1008_GPS",-8.156,8.351,1.2,0.9,1,0,1,0,0,0,
241.08,38.33,0,12,"ALTU_GPS",-5.596,6.721,1.3,0.8,1,0,1,0,0,0,
237.885,38.331,0.004,14,"CLGO_PBO",-11.974,9.233,0.7,0.7,1,0,1,0,0,0,
239.279,38.34,-0.022,15,"P369_PBO",-11.357,7.015,0.6,0.6,1,0,1,0,0,0,
237.825,38.351,0.004,14,"ATW2_PBO",-12.679,10.951,0.5,0.5,1,0,1,0,0,0,
240.53,38.36,0,12,"HUSG_GPS",-6.438,8.744,1,0.7,1,0,1,0,0,0,
238.177,38.38,0,14,"P589_PBO",-8.52,9.986,1.1,1.4,1,0,1,0,0,0,
237.897,38.398,-0.002,14,"FAIR_PBO",-11.357,8.329,0.5,0.5,1,0,1,0,0,0,
238.005,38.417,0.001,14,"AB48_PBO",-8.135,9.097,0.6,0.6,1,0,1,0,0,0,
241.23,38.42,0,12,"LEWI_GPS",-6.774,6.315,1.1,0.8,1,0,1,0,0,0,
254.895,38.422,-0.003,1,"YALE_GPS",-0.764,-0.105,0.3,0.4,1,0,1,0,0,0,
237.233,38.429,-0.001,26,"PBPP_PBO",-16.123,26.007,0.8,0.7,1,0,1,0,0,0,
237.805,38.444,-0.002,14,"P470_PBO",-11.92,10.695,0.7,0.4,1,0,1,0,0,0,
238.354,38.474,0,14,"WOMT_PBO",-14.216,7.182,1.5,0.5,1,0,1,0,0,0,
248.64,38.48,0,1,"H100_GPS",-1.268,2.538,0.7,0.6,1,0,1,0,0,0,
236.819,38.495,-0.014,26,"P568_PBO",-22.323,32.617,1.5,1.6,1,0,1,0,0,0,
241.77,38.53,0,8,"JUNI_GPS",-3.718,3.292,0.6,0.6,1,0,1,0,0,0,
238.046,38.53,0,14,"P580_PBO",-9.715,7.189,1.8,0.8,1,0,1,0,0,0,
238.249,38.536,0.002,14,"RPT1_GPS",-11.53,7.397,0.418,0.415,1,0,1,0,0,0,
241.61,38.54,0,8,"UPSA_GPS",-3.03,2.899,1,0.9,1,0,1,0,0,0,
247.41,38.6,0,2,"G200_GPS",-3.352,-0.591,0.5,0.5,1,0,1,0,0,0,
241.42,38.61,0,8,"TONO_GPS",-5.039,4.707,1.1,0.9,1,0,1,0,0,0,
239.82,38.63,0,15,"GOLC_GPS",-10.37,8.872,0.7,0.8,1,0,1,0,0,0,
238.905,38.645,-0.001,14,"P740_PBO",-10.807,7.07,0.6,0.5,1,0,1,0,0,0,
238.285,38.657,-0.001,14,"BSRY_PBO",-11.709,6.984,0.6,0.4,1,0,1,0,0,0,
236.77,38.668,-0.018,26,"P099_PBO",-24.217,27.118,1.9,2,1,0,1,0,0,0,
241.93,38.69,0,2,"A300_GPS",-3.788,2.785,1,0.9,1,0,1,0,0,0,
241.54,38.725,-0.002,8,"P110_PBO",-3.591,4.21,1.6,1.6,1,0,1,0,0,0,
239.666,38.736,-0.003,15,"P494_PBO",-11.199,8.353,1.6,1.7,1,0,1,0,0,0,
242.12,38.76,0,2,"C260_GPS",-3.965,1.276,0.4,0.4,1,0,1,0,0,0,
242.31,38.77,0,2,"VALM_GPS",-5.548,-0.932,1,0.9,1,0,1,0,0,0,
237.424,38.778,-0.002,14,"HOLM_PBO",-12.91,14.203,1.4,1.3,1,0,1,0,0,0,
240.08,38.78,0,15,"A295_GPS",-11.033,9.262,0.5,0.5,1,0,1,0,0,0,
246.33,38.79,0,2,"F250_GPS",-2.917,-0.331,0.5,0.5,1,0,1,0,0,0,
255.475,38.803,0.001,1,"P404_PBO",-1.536,-0.189,0.6,0.5,1,0,1,0,0,0,
239.307,38.829,0.016,15,"SDHL_PBO",-12.198,7.061,1.3,1.3,1,0,1,0,0,0,
248.89,38.83,0,1,"GUAN_GPS",-2.108,-0.177,0.9,0.6,1,0,1,0,0,0,
242.39,38.88,0,2,"64HJ_GPS",-3.33,0.464,0.8,0.8,1,0,1,0,0,0,
244.87,38.89,0,2,"E220_GPS",-3.825,-0.855,0.5,0.5,1,0,1,0,0,0,
248.26,38.9,0,2,"FUSG_GPS",-5.25,0.96,0.7,0.6,1,0,1,0,0,0,
282.934,38.919,-0.001,1,"P368_PBO",-0.46,0.237,0.5,0.5,1,0,1,0,0,0,
236.274,38.928,-0.004,3,"VIMT_PBO",-24.811,37.229,1.5,1.5,1,0,1,0,0,0,
242.08,38.97,0,2,"G220_GPS",-4.238,1.229,0.444,0.442,1,0,1,0,0,0,
241.07,38.981,-0.002,12,"P121_PBO",-5.384,4.021,1.6,1.6,1,0,1,0,0,0,
236.652,38.987,0.007,26,"PKRD_PBO",-21.007,26.02,0.5,0.5,1,0,1,0,0,0,
240.76,38.99,0,12,"B290_GPS",-8.055,5.335,0.4,0.4,1,0,1,0,0,0,
236.925,38.995,0.001,14,"G370_GPS",-18.965,21.068,0.427,0.424,1,0,1,0,0,0,
241.87,39,0,2,"ADIN_GPS",-4.361,1.987,0.7,0.6,1,0,1,0,0,0,
242.53,39.01,0,2,"BNKS_GPS",-3.205,0.458,0.6,0.6,1,0,1,0,0,0,
246.62,39.02,0,2,"F067_GPS",-4.068,-0.247,1,0.7,1,0,1,0,0,0,
283.173,39.022,0.043,1,"F751_GPS",0.267,-0.008,0.298,0.297,1,0,1,0,0,0,
245.34,39.03,0,2,"DRYX_GPS",-4.671,-0.479,0.8,0.6,1,0,1,0,0,0,
246.11,39.04,0,2,"E200_GPS",-4.807,-2.419,1,0.7,1,0,1,0,0,0,
241.96,39.04,0,2,"P515_GPS",-4.249,2.883,0.6,0.6,1,0,1,0,0,0,
241.68,39.04,0,31,"R090_GPS",-5.372,1.096,0.9,0.7,1,0,1,0,0,0,
243.25,39.06,0,2,"D220_GPS",-4.239,-0.975,0.5,0.5,1,0,1,0,0,0,
246.129,39.067,0,2,"GS35_GPS",-2.96,-0.297,1.1,1.1,1,0,1,0,0,0,
245.55,39.07,0,2,"DYER_GPS",-1.349,-0.19,0.8,0.6,1,0,1,0,0,0,
246.37,39.08,0,2,"ELKO_GPS",-3.881,-0.733,0.9,0.7,1,0,1,0,0,0,
247.96,39.08,0,2,"FRAZ_GPS",-5.753,-0.422,0.7,0.7,1,0,1,0,0,0,
240.46,39.08,0,12,"STEA_GPS",-6.671,4.847,0.6,0.5,1,0,1,0,0,0,
240.23,39.1,0,12,"A210_GPS",-10.088,6.156,0.7,0.6,1,0,1,0,0,0,
245.76,39.1,0,2,"E100_GPS",-3.129,-1.101,1.2,0.8,1,0,1,0,0,0,
263.391,39.101,-0.004,1,"WINT_GPS",-2.239,-1.01,1.3,1.3,1,0,1,0,0,0,
237.696,39.109,-0.001,14,"EWPP_PBO",-10.197,6.897,0.9,1.2,1,0,1,0,0,0,
240.08,39.11,0,12,"NEWS_GPS",-9.8,6.362,0.5,0.5,1,0,1,0,0,0,
241.79,39.11,0,31,"SAGE_GPS",-6.256,3.391,0.6,0.6,1,0,1,0,0,0,
245.723,39.119,-0.002,2,"GS18_GPS",-2.16,-0.287,1.6,1.7,1,0,1,0,0,0,
247.76,39.14,0,2,"FOOT_GPS",-2.662,-0.611,0.8,0.6,1,0,1,0,0,0,
238.057,39.145,-0.001,14,"P476_PBO",-10.693,4.689,1.3,0.9,1,0,1,0,0,0,
242.19,39.15,0,2,"BROT_GPS",-3.518,1.173,0.6,0.6,1,0,1,0,0,0,
243.28,39.15,0,2,"MCAR_GPS",-3.727,0.223,0.4,0.4,1,0,1,0,0,0,
241.58,39.15,0,31,"SHIN_GPS",-7.769,3.3,0.6,0.7,1,0,1,0,0,0,
