lon,lat,east_vel,north_vel,east_sig,north_sig,correlation,other1,tog,name,up_vel,up_sig,east_adjust,north_adjust,up_adjust
237.187,38.087,-23.837,29.339,0.6,0.6,0.042,28,true,AC02_PBO,0,1,0,0,0
239.049,38.09,-9.825,7.767,0.6,0.7,0.002,14,true,P490_PBO,0,1,0,0,0
237.263,38.093,-21.224,28.116,0.5,0.5,0.014,28,true,AC45_PBO,0,1,0,0,0
250.666,38.097,-1.383,-0.504,1,0.8,0.003,1,true,BLAK_GPS,0,1,0,0,0
242.82,38.1,-4.222,0.772,0.348,0.33,0,8,true,SLID_GPS,0,1,0,0,0
237.063,38.104,-28.053,33.576,1.6,1.5,0.07,3,true,MKEA_PBO,0,1,0,0,0
238.612,38.116,-10.327,5.976,0.8,0.9,0.002,14,true,P072_PBO,0,1,0,0,0
237.782,38.153,-12.53,14.295,0.8,0.5,-0.001,14,true,ECFS_PBO,0,1,0,0,0
240.92,38.16,-11.227,7.128,1.1,0.9,0,12,true,GOSH_GPS,0,1,0,0,0
238.156,38.184,-11.627,7.587,0.8,0.7,-0.003,14,true,P463_PBO,0,1,0,0,0
237.405,38.186,-19.181,23.675,0.5,0.5,0.01,28,true,AC59_PBO,0,1,0,0,0
238.065,38.203,-11.287,8.54,0.461,0.458,-0.001,14,true,MDMT_GPS,0,1,0,0,0
237.544,38.223,-16.351,18.833,0.5,0.5,0.019,19,true,AV03_PBO,0,1,0,0,0
237.473,38.236,-17.059,21.855,0.5,0.5,0.014,26,true,AV16_PBO,0,1,0,0,0
237.548,38.24,-14.428,18.5,0.8,0.5,-0.001,19,true,RAMT_PBO,0,1,0,0,0
237.662,38.258,-14.325,16.699,0.7,0.8,0.027,19,true,AC67_PBO,0,1,0,0,0
237.393,38.26,-17.528,22.304,0.5,0.4,-0.001,26,true,BURN_PBO,0,1,0,0,0
237.497,38.264,-15.228,18.901,0.7,0.5,-0.002,19,true,P094_PBO,0,1,0,0,0
241.18,38.28,-6.693,7.117,1,1,0,12,true,HEBE_GPS,0,1,0,0,0
244.34,38.28,-3.817,-0.209,0.444,0.442,0,2,true,PERS_GPS,0,1,0,0,0
237.638,38.283,-14.022,18.606,1.7,1.9,0.048,19,true,AV21_PBO,0,1,0,0,0
237.257,38.298,-18.028,25.207,1.2,1.1,-0.001,28,true,AZU1_PBO,0,1,0,0,0
237.797,38.313,-13.791,13.959,0.5,0.5,0.012,14,true,AC53_PBO,0,1,0,0,0
236.931,38.314,-22.329,32.614,1.1,1.1,-0.004,3,true,P591_PBO,0,1,0,0,0
238.785,38.322,-11.319,6.473,1.2,1.3,-0.002,14,true,P482_PBO,0,1,0,0,0
237.741,38.324,-13.097,15.075,0.5,0.5,0.021,14,true,SELD_PBO,0,1,0,0,0
240.36,38.33,-8.156,8.351,1.2,0.9,0,12,true,1008_GPS,0,1,0,0,0
241.08,38.33,-5.596,6.721,1.3,0.8,0,12,true,ALTU_GPS,0,1,0,0,0
237.885,38.331,-11.974,9.233,0.7,0.7,0.004,14,true,CLGO_PBO,0,1,0,0,0
239.279,38.34,-11.357,7.015,0.6,0.6,-0.022,15,true,P369_PBO,0,1,0,0,0
237.825,38.351,-12.679,10.951,0.5,0.5,0.004,14,true,ATW2_PBO,0,1,0,0,0
240.53,38.36,-6.438,8.744,1,0.7,0,12,true,HUSG_GPS,0,1,0,0,0
238.177,38.38,-8.52,9.986,1.1,1.4,0,14,true,P589_PBO,0,1,0,0,0
237.897,38.398,-11.357,8.329,0.5,0.5,-0.002,14,true,FAIR_PBO,0,1,0,0,0
238.005,38.417,-8.135,9.097,0.6,0.6,0.001,14,true,AB48_PBO,0,1,0,0,0
241.23,38.42,-6.774,6.315,1.1,0.8,0,12,true,LEWI_GPS,0,1,0,0,0
254.895,38.422,-0.764,-0.105,0.3,0.4,-0.003,1,true,YALE_GPS,0,1,0,0,0
237.233,38.429,-16.123,26.007,0.8,0.7,-0.001,26,true,PBPP_PBO,0,1,0,0,0
237.805,38.444,-11.92,10.695,0.7,0.4,-0.002,14,true,P470_PBO,0,1,0,0,0
238.354,38.474,-14.216,7.182,1.5,0.5,0,14,true,WOMT_PBO,0,1,0,0,0
248.64,38.48,-1.268,2.538,0.7,0.6,0,1,true,H100_GPS,0,1,0,0,0
236.819,38.495,-22.323,32.617,1.5,1.6,-0.014,26,true,P568_PBO,0,1,0,0,0
241.77,38.53,-3.718,3.292,0.6,0.6,0,8,true,JUNI_GPS,0,1,0,0,0
238.046,38.53,-9.715,7.189,1.8,0.8,0,14,true,P580_PBO,0,1,0,0,0
238.249,38.536,-11.53,7.397,0.418,0.415,0.002,14,true,RPT1_GPS,0,1,0,0,0
241.61,38.54,-3.03,2.899,1,0.9,0,8,true,UPSA_GPS,0,1,0,0,0
247.41,38.6,-3.352,-0.591,0.5,0.5,0,2,true,G200_GPS,0,1,0,0,0
241.42,38.61,-5.039,4.707,1.1,0.9,0,8,true,TONO_GPS,0,1,0,0,0
239.82,38.63,-10.37,8.872,0.7,0.8,0,15,true,GOLC_GPS,0,1,0,0,0
238.905,38.645,-10.807,7.07,0.6,0.5,-0.001,14,true,P740_PBO,0,1,0,0,0
238.285,38.657,-11.709,6.984,0.6,0.4,-0.001,14,true,BSRY_PBO,0,1,0,0,0
236.77,38.668,-24.217,27.118,1.9,2,-0.018,26,true,P099_PBO,0,1,0,0,0
241.93,38.69,-3.788,2.785,1,0.9,0,2,true,A300_GPS,0,1,0,0,0
241.54,38.725,-3.591,4.21,1.6,1.6,-0.002,8,true,P110_PBO,0,1,0,0,0
239.666,38.736,-11.199,8.353,1.6,1.7,-0.003,15,true,P494_PBO,0,1,0,0,0
242.12,38.76,-3.965,1.276,0.4,0.4,0,2,true,C260_GPS,0,1,0,0,0
242.31,38.77,-5.548,-0.932,1,0.9,0,2,true,VALM_GPS,0,1,0,0,0
237.424,38.778,-12.91,14.203,1.4,1.3,-0.002,14,true,HOLM_PBO,0,1,0,0,0
240.08,38.78,-11.033,9.262,0.5,0.5,0,15,true,A295_GPS,0,1,0,0,0
246.33,38.79,-2.917,-0.331,0.5,0.5,0,2,true,F250_GPS,0,1,0,0,0
255.475,38.803,-1.536,-0.189,0.6,0.5,0.001,1,true,P404_PBO,0,1,0,0,0
239.307,38.829,-12.198,7.061,1.3,1.3,0.016,15,true,SDHL_PBO,0,1,0,0,0
248.89,38.83,-2.108,-0.177,0.9,0.6,0,1,true,GUAN_GPS,0,1,0,0,0
242.39,38.88,-3.33,0.464,0.8,0.8,0,2,true,64HJ_GPS,0,1,0,0,0
244.87,38.89,-3.825,-0.855,0.5,0.5,0,2,true,E220_GPS,0,1,0,0,0
248.26,38.9,-5.25,0.96,0.7,0.6,0,2,true,FUSG_GPS,0,1,0,0,0
282.934,38.919,-0.46,0.237,0.5,0.5,-0.001,1,true,P368_PBO,0,1,0,0,0
236.274,38.928,-24.811,37.229,1.5,1.5,-0.004,3,true,VIMT_PBO,0,1,0,0,0
242.08,38.97,-4.238,1.229,0.444,0.442,0,2,true,G220_GPS,0,1,0,0,0
241.07,38.981,-5.384,4.021,1.6,1.6,-0.002,12,true,P121_PBO,0,1,0,0,0
236.652,38.987,-21.007,26.02,0.5,0.5,0.007,26,true,PKRD_PBO,0,1,0,0,0
240.76,38.99,-8.055,5.335,0.4,0.4,0,12,true,B290_GPS,0,1,0,0,0
236.925,38.995,-18.965,21.068,0.427,0.424,0.001,14,true,G370_GPS,0,1,0,0,0
241.87,39,-4.361,1.987,0.7,0.6,0,2,true,ADIN_GPS,0,1,0,0,0
242.53,39.01,-3.205,0.458,0.6,0.6,0,2,true,BNKS_GPS,0,1,0,0,0
246.62,39.02,-4.068,-0.247,1,0.7,0,2,true,F067_GPS,0,1,0,0,0
283.173,39.022,0.267,-0.008,0.298,0.297,0.043,1,true,F751_GPS,0,1,0,0,0
245.34,39.03,-4.671,-0.479,0.8,0.6,0,2,true,DRYX_GPS,0,1,0,0,0
246.11,39.04,-4.807,-2.419,1,0.7,0,2,true,E200_GPS,0,1,0,0,0
241.96,39.04,-4.249,2.883,0.6,0.6,0,2,true,P515_GPS,0,1,0,0,0
241.68,39.04,-5.372,1.096,0.9,0.7,0,31,true,R090_GPS,0,1,0,0,0
243.25,39.06,-4.239,-0.975,0.5,0.5,0,2,true,D220_GPS,0,1,0,0,0
246.129,39.067,-2.96,-0.297,1.1,1.1,0,2,true,GS35_GPS,0,1,0,0,0
245.55,39.07,-1.349,-0.19,0.8,0.6,0,2,true,DYER_GPS,0,1,0,0,0
246.37,39.08,-3.881,-0.733,0.9,0.7,0,2,true,ELKO_GPS,0,1,0,0,0
247.96,39.08,-5.753,-0.422,0.7,0.7,0,2,true,FRAZ_GPS,0,1,0,0,0
240.46,39.08,-6.671,4.847,0.6,0.5,0,12,true,STEA_GPS,0,1,0,0,0
240.23,39.1,-10.088,6.156,0.7,0.6,0,12,true,A210_GPS,0,1,0,0,0
245.76,39.1,-3.129,-1.101,1.2,0.8,0,2,true,E100_GPS,0,1,0,0,0
263.391,39.101,-2.239,-1.01,1.3,1.3,-0.004,1,true,WINT_GPS,0,1,0,0,0
237.696,39.109,-10.197,6.897,0.9,1.2,-0.001,14,true,EWPP_PBO,0,1,0,0,0
240.08,39.11,-9.8,6.362,0.5,0.5,0,12,true,NEWS_GPS,0,1,0,0,0
241.79,39.11,-6.256,3.391,0.6,0.6,0,31,true,SAGE_GPS,0,1,0,0,0
245.723,39.119,-2.16,-0.287,1.6,1.7,-0.002,2,true,GS18_GPS,0,1,0,0,0
247.76,39.14,-2.662,-0.611,0.8,0.6,0,2,true,FOOT_GPS,0,1,0,0,0
238.057,39.145,-10.693,4.689,1.3,0.9,-0.001,14,true,P476_PBO,0,1,0,0,0
242.19,39.15,-3.518,1.173,0.6,0.6,0,2,true,BROT_GPS,0,1,0,0,0
243.28,39.15,-3.727,0.223,0.4,0.4,0,2,true,MCAR_GPS,0,1,0,0,0
241.58,39.15,-7.769,3.3,0.6,0.7,0,31,true,SHIN_GPS,0,1,0,0,0
247.283,39.186,-1.452,-1.024,1.6,1.1,-0.001,2,true,GS42_GPS,0,1,0,0,0
249.32,39.19,-0.772,-0.055,0.356,0.338,0,1,true,C753_GPS,0,1,0,0,0
241.94,39.2,-4.734,1.584,0.6,0.6,0,2,true,M753_GPS,0,1,0,0,0
238.18,39.21,-10.871,7.506,0.37,0.353,0,14,true,SILV_GPS,0,1,0,0,0
241.841,39.212,-3.772,2.503,1.5,1.6,-0.002,31,true,P048_PBO,0,1,0,0,0
240.35,39.22,-6.366,8.751,0.8,0.8,0,12,true,A250_GPS,0,1,0,0,0
241.85,39.23,-3.438,1.388,0.6,0.6,0,31,true,F200_GPS,0,1,0,0,0
236.796,39.242,-17.797,18.117,0.7,0.4,-0.004,14,true,P726_PBO,0,1,0,0,0
237.945,39.244,-8.791,6.591,1,0.9,-0.001,14,true,P588_PBO,0,1,0,0,0
242.29,39.26,-2.498,-0.031,0.6,0.6,0,2,true,BX46_GPS,0,1,0,0,0
241.062,39.268,-4.174,4.021,1.6,1.7,-0.003,31,true,P675_PBO,0,1,0,0,0
246.495,39.269,-2.852,-0.505,1.3,1.3,-0.002,2,true,GS16_GPS,0,1,0,0,0
241.98,39.27,-2.723,0.483,0.8,0.7,0,2,true,B270_GPS,0,1,0,0,0
241.69,39.27,-4.848,2.395,0.9,0.6,0,31,true,BUTN_GPS,0,1,0,0,0
240.3,39.28,-7.764,6.353,0.8,0.9,0,12,true,10BB_GPS,0,1,0,0,0
242.14,39.28,-4.909,-0.225,0.8,0.7,0,2,true,B285_GPS,0,1,0,0,0
246.95,39.28,-1.811,-1.765,0.9,0.6,0,2,true,F091_GPS,0,1,0,0,0
242.395,39.288,-1.267,0.89,1.7,1.7,-0.002,2,true,P030_PBO,0,1,0,0,0
241.83,39.29,-4.234,1.389,0.9,0.7,0,31,true,B220_GPS,0,1,0,0,0
245.05,39.29,-3.866,0.036,0.5,0.5,0,2,true,DORF_GPS,0,1,0,0,0
248.98,39.29,-0.746,-0.782,0.5,0.5,0,1,true,GARL_GPS,0,1,0,0,0
242.05,39.3,-2.014,4.579,2,1.6,0,2,true,B280_GPS,0,1,0,0,0
247.873,39.306,-2.946,0.862,0.3,0.2,0,2,true,FMTH_GPS,0,1,0,0,0
242.015,39.306,-3.168,0.499,1.7,1.8,-0.008,2,true,P711_PBO,0,1,0,0,0
240.12,39.31,-9.908,5.598,0.473,0.411,0,12,true,RUST_GPS,0,1,0,0,0
240.116,39.314,-9.908,5.598,0.486,0.453,0.004,12,true,PIE1_GPS,0,1,0,0,0
247.16,39.32,-2.19,0.323,0.9,0.7,0,2,true,F100_GPS,0,1,0,0,0
239.68,39.32,-9.112,6.778,0.7,0.6,0,15,true,SOLD_GPS,0,1,0,0,0
236.895,39.32,-15.294,14.915,0.7,0.8,-0.003,14,true,BEPK_PBO,0,1,0,0,0
241.54,39.33,-4.554,2.502,0.6,0.7,0,31,true,BNTA_GPS,0,1,0,0,0
239.463,39.337,-10.479,7.357,1.3,1.3,0,15,true,OPCP_PBO,0,1,0,0,0
245.061,39.345,-4.922,-0.196,0.436,0.436,0.001,2,true,CRAT_GLA,0,1,0,0,0
242.599,39.347,-2.364,0.485,1.7,1.8,-0.014,2,true,P717_PBO,0,1,0,0,0
240.59,39.35,-6.932,5.342,0.6,0.7,0,12,true,A255_GPS,0,1,0,0,0
245.06,39.35,-3.058,-0.564,0.4,0.4,0,2,true,E280_GPS,0,1,0,0,0
236.397,39.352,-21.396,23.726,0.5,1.2,0.006,26,true,THCP_PBO,0,1,0,0,0
239.86,39.36,-10.393,6.571,0.7,0.7,0,12,true,7MIR_GPS,0,1,0,0,0
242.59,39.36,-2.462,0.455,1.2,0.9,0,2,true,C100_GPS,0,1,0,0,0
240.8,39.36,-5.413,2.833,0.5,0.5,0,12,true,CAST_GPS,0,1,0,0,0
247.45,39.37,-1.86,0.307,1,0.7,0,2,true,F220_GPS,0,1,0,0,0
246.19,39.37,-3.461,-0.307,0.338,0.32,0,2,true,F280_GPS,0,1,0,0,0
240.21,39.37,-9.562,6.057,0.4,0.4,0,12,true,LOOP_GPS,0,1,0,0,0
244.111,39.374,0.643,-5.65,1.5,1.6,-0.002,2,true,BLA1_PBO,0,1,0,0,0
244.2,39.38,-4.026,-1.321,1,0.6,0,2,true,CUSG_GPS,0,1,0,0,0
247.496,39.388,-2.744,0.471,0.5,0.7,0,2,true,GS17_GPS,0,1,0,0,0
241.35,39.4,-8.063,2.51,0.8,0.7,0,31,true,B210_GPS,0,1,0,0,0
243.06,39.4,-2.819,0.734,0.9,0.6,0,2,true,C220_GPS,0,1,0,0,0
244.44,39.4,-3.304,-0.633,0.8,0.6,0,2,true,D100_GPS,0,1,0,0,0
241.72,39.4,-5.531,1.594,0.7,0.7,0,31,true,MAGU_GPS,0,1,0,0,0
244.92,39.42,-3.662,-2.257,0.8,0.7,0,2,true,D200_GPS,0,1,0,0,0
247.155,39.426,-3.077,-0.366,0.4,0.4,0.011,2,true,PLUD_GPS,0,1,0,0,0
240.81,39.43,-4.905,5.233,0.6,0.7,0,12,true,A275_GPS,0,1,0,0,0
238.34,39.43,-11.038,7.049,0.436,0.433,0,14,true,CEDR_GPS,0,1,0,0,0
247.16,39.43,-3.077,-0.366,0.32,0.32,0,2,true,SANM_GPS,0,1,0,0,0
238.335,39.433,-10.947,6.924,0.509,0.508,0,14,true,BRMU_GPS,0,1,0,0,0
236.628,39.452,-18.091,14.421,1.2,1.3,-0.013,26,true,TUNG_PBO,0,1,0,0,0
247.738,39.459,-2.741,-0.535,1.1,1.1,0.001,2,true,JACK_GPS,0,1,0,0,0
240.92,39.46,-4.493,2.528,0.9,0.8,0,12,true,A290_GPS,0,1,0,0,0
243.38,39.48,-3.183,-0.982,0.8,0.6,0,2,true,C240_GPS,0,1,0,0,0
240.931,39.486,-4.367,3.424,1.7,1.7,-0.002,12,true,P046_PBO,0,1,0,0,0
241.13,39.49,-5.772,2.419,0.8,0.7,0,31,true,B200_GPS,0,1,0,0,0
242.86,39.49,-2.426,0.043,0.6,0.6,0,2,true,C200_GPS,0,1,0,0,0
240.4,39.499,-7.369,4.336,0.6,0.6,-0.001,12,true,RUBY_PBO,0,1,0,0,0
243.576,39.501,-2.954,0.763,1.4,1.5,0.001,2,true,RG12_PBO,0,1,0,0,0
241.06,39.51,-6.076,3.522,0.6,0.6,0,31,true,AURO_GPS,0,1,0,0,0
240.12,39.51,-9.456,3.861,0.5,0.5,0,12,true,CEDA_GPS,0,1,0,0,0
252.091,39.515,0.772,-1.638,1.2,0.8,-0.002,1,true,FUNE_GPS,0,1,0,0,0
243.259,39.521,-3.655,0.47,0.4,0.4,0,2,true,P123_PBO,0,1,0,0,0
242.813,39.521,-3.557,0.281,1.7,1.7,-0.002,2,true,P028_PBO,0,1,0,0,0
236.302,39.529,-21.49,23.428,1.2,1.2,-0.02,26,true,ISLK_PBO,0,1,0,0,0
243.69,39.53,-3.052,-0.396,0.6,0.5,0,2,true,CTNP_GPS,0,1,0,0,0
244.487,39.536,-2.349,-0.458,1.5,1.6,-0.003,2,true,WMTN_GPS,0,1,0,0,0
241.86,39.54,-6.805,3.588,0.8,0.9,0,31,true,3756_GPS,0,1,0,0,0
244.02,39.54,-6.323,-0.612,1,0.7,0,2,true,CUPO_GPS,0,1,0,0,0
242.951,39.542,-3.955,1.277,0.3,0.2,0.007,2,true,RG02_PBO,0,1,0,0,0
243.95,39.546,-2.751,-0.646,1.4,1.5,0,2,true,LST1_PBO,0,1,0,0,0
240.52,39.55,-8.617,3.844,0.4,0.4,0,12,true,E259_GPS,0,1,0,0,0
246.42,39.55,-2.224,-1.436,0.5,0.5,0,2,true,EGAN_GPS,0,1,0,0,0
238.5,39.55,-10.79,7.022,0.4,0.4,0,15,true,MUSB_GPS,0,1,0,0,0
236.435,39.554,-21.888,20.625,1.2,1.2,-0.009,26,true,P651_PBO,0,1,0,0,0
238.5,39.555,-10.737,6.62,0.427,0.424,0.001,15,true,LEWI_GPS,0,1,0,0,0
240.94,39.58,-4.579,3.427,0.5,0.4,0,13,true,BISC_GPS,0,1,0,0,0
248.055,39.589,-1.735,-0.742,0.5,0.6,0.003,2,true,TINP_GPS,0,1,0,0,0
247.85,39.6,-3.501,-0.016,0.8,0.7,0,2,true,FLS2_GPS,0,1,0,0,0
238.85,39.63,-7.552,6.409,1.4,0.9,0,15,true,LIZZ_GPS,0,1,0,0,0
241.2,39.63,-6.647,3.055,0.342,0.323,0,31,true,SODH_GPS,0,1,0,0,0
241.86,39.67,-5.891,3.488,0.8,0.9,0,31,true,B300_GPS,0,1,0,0,0
236.418,39.686,-22.384,19.326,0.4,0.4,-0.003,26,true,P561_PBO,0,1,0,0,0
242.49,39.69,-4.49,0.467,0.481,0.487,0,2,true,MN54_GPS,0,1,0,0,0
240.463,39.698,-6.561,4.334,0.8,0.6,0.001,12,true,EGAN_PBO,0,1,0,0,0
236.705,39.707,-16.481,10.219,0.4,0.4,-0.002,14,true,P562_PBO,0,1,0,0,0
248.429,39.715,0.171,-1.451,0.7,0.5,0.002,2,true,SAND_GPS,0,1,0,0,0
236.969,39.729,-7.697,6.354,0.8,0.64,-0.017,14,true,P189_PBO,0,1,0,0,0
238.98,39.73,-7.631,4.604,1.2,0.9,0,15,true,H130_GPS,0,1,0,0,0
254.33,39.762,-3.115,-0.292,1.7,1.7,-0.039,1,true,YER4_GPS,0,1,0,0,0
236.752,39.771,-13.257,9.834,1.11,0.89,0.039,14,true,P192_PBO,0,1,0,0,0
236.165,39.777,-23.242,24.349,0.63,0.53,-0.034,26,true,P188_PBO,0,1,0,0,0
239.96,39.79,-8.841,4.867,0.5,0.5,0,12,true,QUIN_GPS,0,1,0,0,0
236.799,39.795,-9.893,7.393,0.79,0.63,-0.091,14,true,P190_PBO,0,1,0,0,0
248.55,39.817,-0.825,-0.354,0.5,0.6,0.003,2,true,GRAP_GPS,0,1,0,0,0
239.06,39.82,-8.215,4.801,1.2,1,0,15,true,D260_GPS,0,1,0,0,0
240.34,39.85,-5.802,4.052,0.5,0.5,0,12,true,43JD_GPS,0,1,0,0,0
236.283,39.864,-22.178,19.929,0.5,0.6,-0.018,26,true,VNCX_PBO,0,1,0,0,0
245.35,39.9,-4.173,-0.379,0.5,0.5,0,2,true,DECH_GPS,0,1,0,0,0
236.448,39.906,-17.876,13.625,1.2,1.2,-0.002,14,true,P627_PBO,0,1,0,0,0
240.278,39.908,-4.855,4.839,1.6,1.7,0,13,true,P509_PBO,0,1,0,0,0
244.721,39.91,-2.935,-1.064,1.5,1.6,-0.006,2,true,GS22_GPS,0,1,0,0,0
239.82,39.92,-8.339,3.872,1.2,0.9,0,12,true,FLRN_GPS,0,1,0,0,0
244.444,39.925,-2.635,0.243,1.5,1.5,-0.001,2,true,OVRO_GPS,0,1,0,0,0
237.972,39.929,-10.566,5.991,1.4,1.4,-0.001,14,true,P372_PBO,0,1,0,0,0
240.8,39.94,-5.853,2.733,0.4,0.4,0,13,true,F270_GPS,0,1,0,0,0
254.806,39.949,-0.608,-0.203,0.4,0.3,-0.001,1,true,YBHB_GPS,0,1,0,0,0
243.17,39.97,-1.048,1.828,0.9,0.9,0,2,true,6FMK_GPS,0,1,0,0,0
239.06,39.97,-9.6,6.301,0.4,0.4,0,12,true,PARA_GPS,0,1,0,0,0
239.056,39.975,-9.377,6.451,0.418,0.412,0.006,12,true,MORT_GPS,0,1,0,0,0
242.73,39.98,0.316,0.049,0.9,0.9,0,2,true,61RB_GPS,0,1,0,0,0
242.96,40,-2.363,-1.062,0.7,0.7,0,2,true,CRTS_GPS,0,1,0,0,0
241.3,40,-6.604,2.512,0.5,0.5,0,31,true,PIBU_GPS,0,1,0,0,0
241.629,40.015,-5.46,1.5,1.33,0.93,-0.065,31,true,SARG_GPS,0,1,0,0,0
248.366,40.016,-2.519,1.051,0.6,0.4,0.007,2,true,GS27_GPS,0,1,0,0,0
241.63,40.02,-5.374,4.098,0.7,0.7,0,31,true,U067_GPS,0,1,0,0,0
236.094,40.024,-19.174,22.233,1.2,1.3,-0.02,26,true,CBHS_PBO,0,1,0,0,0
242.36,40.03,-4.41,0.266,0.6,0.6,0,2,true,LALA_GPS,0,1,0,0,0
242.81,40.03,-5.472,1.045,0.7,0.8,0,2,true,ROCO_GPS,0,1,0,0,0
241.44,40.07,-6.185,2.106,0.6,0.6,0,31,true,K589_GPS,0,1,0,0,0
247.639,40.078,-2.719,-0.232,1.4,1.1,0.001,2,true,TEAK_GPS,0,1,0,0,0
243.84,40.08,-3.88,-0.404,0.4,0.4,0,2,true,CSUN_GPS,0,1,0,0,0
242.4,40.11,-4.799,1.064,0.6,0.6,0,2,true,LUCK_GPS,0,1,0,0,0
236.307,40.119,-14.323,15.034,0.505,0.492,0,10,true,P653_PBO,0,1,0,0,0
241.81,40.12,-5.148,1.19,0.9,0.9,0,31,true,G101_GPS,0,1,0,0,0
239.75,40.13,-7.124,4.575,1,0.9,0,12,true,02EX_GPS,0,1,0,0,0
243.9,40.15,-3.569,0.286,0.343,0.343,0,2,true,M504_GPS,0,1,0,0,0
242.32,40.16,-3.7,-0.433,0.9,0.9,0,2,true,J288_GPS,0,1,0,0,0
256.778,40.172,-0.698,-0.35,0.4,0.3,0.002,1,true,X537_GPS,0,1,0,0,0
235.943,40.22,-14.768,23.536,1.1,1.2,-0.004,10,true,P021_PBO,0,1,0,0,0
240.01,40.24,-5.73,3.482,0.68,0.652,0,13,true,HILD_GPS,0,1,0,0,0
240.006,40.245,-5.73,3.482,0.68,0.652,0.007,13,true,NLIB_GPS,0,1,0,0,0
236.147,40.246,-12.066,16.432,1.2,1.2,-0.003,10,true,P556_PBO,0,1,0,0,0
235.692,40.248,-19.168,31.542,1.1,1.1,-0.003,10,true,P646_PBO,0,1,0,0,0
236.344,40.257,-11.864,13.327,1.1,1.1,-0.004,10,true,P727_PBO,0,1,0,0,0
235.734,40.257,-18.984,30.838,0.52,0.44,-0.06,10,true,P376_PBO,0,1,0,0,0
248.072,40.261,-2.821,-0.066,0.719,0.735,0.006,2,true,HYAK_GPS,0,1,0,0,0
237.729,40.271,-8.255,6.196,0.9,0.6,-0.002,14,true,NEWS_PBO,0,1,0,0,0
238.96,40.3,-6.575,5.905,0.7,0.6,0,12,true,02FS_GPS,0,1,0,0,0
236.022,40.306,-10.275,20.077,0.46,0.39,-0.017,10,true,P406_PBO,0,1,0,0,0
236.446,40.334,-8.982,8.507,0.56,0.49,-0.018,10,true,P373_PBO,0,1,0,0,0
243.02,40.36,-3.319,0.435,0.6,0.7,0,2,true,K102_GPS,0,1,0,0,0
243.721,40.363,-2.523,0.659,1.5,1.6,-0.002,2,true,P038_PBO,0,1,0,0,0
237.064,40.37,-6.406,4.83,0.87,0.76,0.007,10,true,TWHL_PBO,0,1,0,0,0
235.628,40.392,-7.75,28.597,0.88,0.72,0.064,10,true,P343_PBO,0,1,0,0,0
243.14,40.4,-2.869,-0.692,0.342,0.325,0,2,true,JNCT_GPS,0,1,0,0,0
241.74,40.4,-5.591,2.009,0.335,0.335,0,31,true,SMOK_GPS,0,1,0,0,0
242.8,40.41,-4.432,1.446,0.6,0.6,0,2,true,B428_GPS,0,1,0,0,0
242.795,40.413,-3.725,1.981,0.3,0.3,0.004,2,true,RG14_PBO,0,1,0,0,0
240.645,40.417,-5.592,2.83,0.391,0.354,0.002,13,true,ELKO_GPS,0,1,0,0,0
239.194,40.419,-6.342,3.863,1.3,1.4,-0.002,12,true,OPCL_PBO,0,1,0,0,0
240.64,40.42,-5.417,2.74,0.4,0.4,0,13,true,G250_GPS,0,1,0,0,0
239.33,40.42,-6.131,4.191,1.4,0.9,0,12,true,MINE_GPS,0,1,0,0,0
235.893,40.422,-5.961,22.937,0.5,0.5,-0.001,10,true,P453_PBO,0,1,0,0,0
248.249,40.435,-3.004,-2.247,1.4,1.6,0.01,2,true,HUNT_GPS,0,1,0,0,0
236.137,40.435,-6.559,15.532,0.5,0.8,0.005,10,true,LAPC_PBO,0,1,0,0,0
236.325,40.439,-6.259,13.021,0.99,0.62,0.013,10,true,BLYN_PBO,0,1,0,0,0
235.604,40.442,-9.17,30.72,0.568,0.568,0,10,true,BUST_GLA,0,1,0,0,0
235.844,40.448,-5.21,24.761,1.81,0.95,0.075,10,true,SC02_PBO,0,1,0,0,0
239.39,40.45,-6.223,4.089,1.1,0.9,0,12,true,E240_GPS,0,1,0,0,0
235.623,40.452,-6.902,32.104,1.4,1.11,-0.162,10,true,P331_PBO,0,1,0,0,0
236.477,40.46,-6.674,7.036,0.71,0.58,-0.068,10,true,P409_PBO,0,1,0,0,0
246.946,40.494,-3.606,-0.916,1.1,1.1,-0.001,2,true,TABL_GPS,0,1,0,0,0
243.264,40.495,-2.92,-0.63,1.5,1.5,-0.004,2,true,P027_PBO,0,1,0,0,0
235.706,40.498,-3.857,27.12,0.4,0.36,0.011,10,true,P183_PBO,0,1,0,0,0
235.717,40.505,-2.059,24.741,1.5,1.6,-0.003,10,true,P642_PBO,0,1,0,0,0
248.63,40.51,-0.934,-0.239,0.335,0.333,0,1,true,H112_GPS,0,1,0,0,0
248.627,40.514,-0.934,-0.239,0.409,0.408,0.018,1,true,FRDC_GPS,0,1,0,0,0
236.12,40.544,-4.355,14.432,0.9,0.8,-0.005,10,true,P558_PBO,0,1,0,0,0
236.825,40.547,-6.851,7.716,1,0.7,0,10,true,P569_PBO,0,1,0,0,0
240.08,40.55,-5.652,2.462,0.7,0.8,0,13,true,BUFF_GPS,0,1,0,0,0
239.43,40.55,-7.809,3.588,1,0.9,0,13,true,PAHS_GPS,0,1,0,0,0
235.867,40.551,-4.2,20.072,0.689,0.616,-0.001,10,true,P567_PBO,0,1,0,0,0
