lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate
129.9400,33.1960,0.0100,0,960689_G,16.4070,-4.4360,2.7700,2.8720,1,0,1,0,0,0,0.0000,-3420685.0358,4085294.2698,3486206.5453,5,13.0138,-2.1975,2.2385,13.9485,-2.2875,-0.0025,0.0272,0.9371,-0.1173,0.0000,0.0000
129.9550,33.3720,0.0110,0,960770_G,16.8370,-3.5640,2.8310,2.6970,1,0,1,0,0,0,0.0000,-3414861.2374,4076170.4749,3502557.4157,5,12.8422,-2.1276,1.4364,13.8638,-2.2835,0.0006,0.0285,1.0210,-0.1844,0.0000,0.0000
129.9870,32.3260,0.0090,0,950467_G,16.2310,-8.9250,2.5730,2.5540,1,0,1,0,0,0,0.0000,-3457656.3346,4122573.6212,3404901.0075,13,11.6959,-12.9816,-4.0566,12.0266,-12.7746,0.0128,0.0454,0.3179,0.1616,0.0000,0.0000
129.9900,32.9460,0.0000,0,960772_G,16.1330,-4.5570,2.8480,2.6210,1,0,1,0,0,0,0.0000,-3433991.8921,4093923.0560,3462924.3651,5,13.2465,-2.2729,2.2841,14.0670,-2.2742,-0.0042,0.0277,0.8246,-0.0289,0.0000,0.0000
130.0290,28.3710,0.0080,0,960731_G,22.5610,-12.0500,3.3050,3.3420,1,0,1,0,0,0,0.0000,-3603483.1249,4290052.3103,3025675.4627,13,26.8798,-12.8121,-0.7621,26.5681,-12.6484,-0.3609,0.1210,0.0491,0.0427,0.0000,0.0000
130.0850,32.5250,0.0050,0,960774_G,15.0480,-8.4200,2.5750,2.8320,1,0,1,0,0,0,0.0000,-3457066.7484,4107580.8351,3423568.4076,13,10.7553,-12.6407,-4.2207,11.2810,-12.4802,0.0026,0.0367,0.5231,0.1239,0.0000,0.0000
130.0940,33.0980,0.0190,0,950455_G,17.7680,-4.8810,3.1490,2.7280,1,0,1,0,0,0,0.0000,-3435488.4862,4080640.9601,3477087.8156,5,13.0098,-2.1730,2.7080,13.9921,-2.2463,-0.0025,0.0283,0.9847,-0.1017,0.0000,0.0000
130.1360,31.4160,0.0050,0,960777_G,24.2640,-13.0510,3.0150,2.9670,1,0,1,0,0,0,0.0000,-3502785.7528,4154391.1325,3319017.5881,13,15.7043,-12.5857,0.4653,15.3640,-12.3269,0.1477,0.1130,-0.4880,0.1458,0.0000,0.0000
130.1550,32.6370,0.0100,0,950463_G,15.4300,-8.5810,2.5450,2.6900,1,0,1,0,0,0,0.0000,-3457760.3415,4098231.3990,3434056.5346,13,10.2029,-12.3930,-3.8120,10.8597,-12.2698,-0.0005,0.0336,0.6572,0.0895,0.0000,0.0000
130.1660,32.7960,0.0060,0,960693_G,14.6000,-4.9410,2.5710,2.7620,1,0,1,0,0,0,0.0000,-3452387.0364,4090269.2716,3448923.3825,5,13.3277,-2.2811,2.6599,14.1348,-2.2271,-0.0029,0.0305,0.8100,0.0235,0.0000,0.0000
130.1800,32.1970,0.0260,0,960717_G,15.0560,-5.2650,2.6420,2.7400,1,0,1,0,0,0,0.0000,-3476460.7839,4116749.7894,3392778.0727,13,12.2759,-12.4756,-7.2106,12.4799,-12.1947,0.0224,0.0535,0.1816,0.2274,0.0000,0.0000
130.1980,30.4610,0.0090,0,960725_G,23.9160,-12.1430,3.5500,3.7390,1,0,1,0,0,0,0.0000,-3542496.2612,4192275.0547,3227987.2315,13,19.1128,-12.1548,-0.0118,18.8739,-12.1406,0.0392,0.0988,-0.2781,-0.0846,0.0000,0.0000
130.2170,32.7120,0.0110,0,960695_G,15.1620,-8.9300,2.8420,2.9150,1,0,1,0,0,0,0.0000,-3459287.6037,4091051.3050,3441072.5009,13,9.8164,-12.1754,-3.2454,10.5758,-12.0835,-0.0018,0.0320,0.7612,0.0599,0.0000,0.0000
130.2390,31.9060,0.0260,0,970835_G,22.2960,-8.8350,2.7700,2.6630,1,0,1,0,0,0,0.0000,-3491784.4289,4126268.4953,3365367.9246,13,13.6729,-12.3614,-3.5264,13.5464,-12.0174,0.0534,0.0724,-0.1798,0.2716,0.0000,0.0000
130.2510,33.5360,0.0140,0,950450_G,17.3190,-4.1320,2.9090,3.7760,1,0,1,0,0,0,0.0000,-3429381.8597,4050806.0922,3517763.7109,5,12.4672,-1.8986,2.2334,13.7787,-2.2043,0.0086,0.0310,1.3029,-0.3367,0.0000,0.0000
130.2690,33.2750,0.0170,0,950454_G,16.8910,-4.3210,3.0410,2.7480,1,0,1,0,0,0,0.0000,-3440976.5286,4061913.4464,3493549.9345,5,12.6791,-2.0057,2.3153,13.9036,-2.1995,0.0020,0.0292,1.2225,-0.2230,0.0000,0.0000
130.2710,32.8710,0.0180,0,950461_G,15.4090,-5.2660,2.7710,2.9600,1,0,1,0,0,0,0.0000,-3456955.8080,4080487.4362,3455926.8346,5,13.1547,-2.2103,3.0557,14.0968,-2.1990,-0.0029,0.0297,0.9450,-0.0184,0.0000,0.0000
130.2750,30.7850,0.0130,0,960723_G,22.2540,-12.2710,2.9020,3.0380,1,0,1,0,0,0,0.0000,-3536270.0865,4173516.8443,3258972.6122,13,18.1252,-11.9247,0.3463,17.6731,-11.9092,0.0867,0.0872,-0.5388,-0.0717,0.0000,0.0000
130.2780,31.7170,0.0120,0,950488_G,21.9550,-12.7900,2.7110,2.7370,1,0,1,0,0,0,0.0000,-3501750.1769,4132337.6305,3347518.9122,13,14.5778,-12.2481,0.5419,14.2389,-11.9002,0.0765,0.0818,-0.4154,0.2661,0.0000,0.0000
130.2910,32.6610,0.0130,0,960697_G,15.3460,-8.8910,2.7900,2.9520,1,0,1,0,0,0,0.0000,-3466547.8400,4088914.7880,3436302.2846,13,10.0071,-11.9782,-3.0872,10.7556,-11.8611,-0.0009,0.0328,0.7494,0.0842,0.0000,0.0000
130.2990,31.2650,0.0090,0,940098_G,23.3290,-13.0540,2.7230,2.8800,1,0,1,0,0,0,0.0000,-3520235.5378,4151066.1369,3304685.0299,13,16.5068,-12.0423,1.0117,15.9025,-11.8371,0.1173,0.0899,-0.7215,0.1153,0.0000,0.0000
130.3240,32.4260,0.0020,0,960775_G,13.1740,-6.5530,2.5170,2.8360,1,0,1,0,0,0,0.0000,-3477993.5131,4097628.4010,3414286.7588,13,11.1328,-11.9922,-5.4392,11.6191,-11.7620,0.0061,0.0394,0.4802,0.1908,0.0000,0.0000
130.3360,32.7930,-0.0090,0,960694_G,15.2020,-5.4510,3.6940,3.2390,1,0,1,0,0,0,0.0000,-3464624.7778,4080145.4915,3448643.1215,5,13.2168,-2.2283,3.2227,14.1327,-2.1816,-0.0025,0.0303,0.9185,0.0165,0.0000,0.0000
130.3520,32.7230,0.0050,0,960696_G,15.9370,-7.9540,3.5440,3.2040,1,0,1,0,0,0,0.0000,-3468489.4897,4082385.6668,3442101.0137,13,9.6664,-11.7617,-3.8077,10.5201,-11.6778,-0.0019,0.0312,0.8556,0.0528,0.0000,0.0000
130.3610,32.0980,0.0030,0,970834_G,13.8190,-8.8320,2.7600,2.5330,1,0,1,0,0,0,0.0000,-3493239.6398,4110207.7864,3383462.7577,13,12.7790,-12.0039,-3.1719,12.8250,-11.6508,0.0266,0.0537,0.0194,0.2994,0.0000,0.0000
130.4080,31.7960,0.0220,0,970836_G,20.3210,-12.5350,2.8270,2.8690,1,0,1,0,0,0,0.0000,-3508121.8470,4120863.3291,3354984.0523,13,14.3236,-11.9063,0.6287,13.9337,-11.5095,0.0536,0.0665,-0.4436,0.3303,0.0000,0.0000
130.4240,30.3960,0.0050,0,960727_G,21.1830,-12.5640,3.6940,4.2870,1,0,1,0,0,0,0.0000,-3561377.1700,4181054.3959,3221758.5653,13,19.3948,-11.4151,1.1489,19.0896,-11.4614,-0.0001,0.0668,-0.3052,-0.1131,0.0000,0.0000
130.4300,32.5820,0.0010,0,960773_G,14.4870,-8.6190,2.5920,2.6140,1,0,1,0,0,0,0.0000,-3479526.7484,4084095.5785,3428907.7523,13,10.2978,-11.6047,-2.9857,11.0319,-11.4434,0.0002,0.0329,0.7339,0.1284,0.0000,0.0000
130.4450,33.3460,-0.0010,0,960771_G,14.4300,-4.1110,2.6720,2.8450,1,0,1,0,0,0,0.0000,-3450626.5294,4048026.6593,3500144.0230,5,12.4242,-1.8560,2.2550,13.8659,-2.1524,0.0058,0.0291,1.4359,-0.3256,0.0000,0.0000
130.4650,33.0970,0.0100,0,970831_G,16.3190,-3.2670,2.5970,2.6040,1,0,1,0,0,0,0.0000,-3461878.5148,4058356.3623,3476994.7149,5,12.6737,-1.9887,1.2783,13.9848,-2.1471,-0.0002,0.0277,1.3113,-0.1861,0.0000,0.0000
130.4770,33.7310,0.0000,0,940087_G,14.5790,-3.4140,2.9070,2.9250,1,0,1,0,0,0,0.0000,-3437541.6289,4028117.2945,3535806.8489,5,12.1012,-1.6451,1.7689,13.6802,-2.1438,0.0200,0.0324,1.5590,-0.5312,0.0000,0.0000
130.5070,32.2990,-0.0040,0,950468_G,14.1990,-10.7910,2.5560,2.7090,1,0,1,0,0,0,0.0000,-3495970.5267,4092243.0809,3402365.0752,13,11.7276,-11.5319,-0.7409,12.0680,-11.2119,0.0093,0.0393,0.3311,0.2807,0.0000,0.0000
130.5220,33.5000,-0.0010,0,950451_G,15.8680,1.8120,3.1590,2.8140,1,0,1,0,0,0,0.0000,-3449938.5261,4036219.7657,3514428.2082,5,12.1975,-1.7128,-3.5248,13.7903,-2.1318,0.0121,0.0301,1.5807,-0.4491,0.0000,0.0000
130.5480,32.9330,-0.0020,0,950464_G,15.7910,-5.7820,3.4060,2.7480,1,0,1,0,0,0,0.0000,-3474209.5615,4060882.9351,3461711.8846,5,12.8044,-2.0478,3.7342,14.0615,-2.1248,-0.0023,0.0267,1.2595,-0.1037,0.0000,0.0000
130.5550,30.2360,0.0020,0,960728_G,23.1490,-14.3910,4.1200,3.7240,1,0,1,0,0,0,0.0000,-3576762.9559,4179720.1732,3206408.8155,13,19.9083,-11.0284,3.3626,19.6654,-11.0676,-0.0370,0.0530,-0.2060,-0.0921,0.0000,0.0000
130.5650,33.2060,0.0060,0,950453_G,15.3380,-5.9790,2.9680,2.9300,1,0,1,0,0,0,0.0000,-3464648.5466,4047275.7819,3487136.4549,5,12.4196,-1.8520,4.1270,13.9305,-2.1203,0.0028,0.0272,1.5081,-0.2954,0.0000,0.0000
130.6000,31.8240,0.0040,0,970837_G,19.5750,-6.7650,2.6430,2.6480,1,0,1,0,0,0,0.0000,-3520843.8693,4107839.0272,3357628.3946,13,14.3740,-11.4113,-4.6463,13.8106,-10.9323,0.0356,0.0513,-0.5990,0.4278,0.0000,0.0000
130.6380,30.3820,0.0050,0,950493_G,24.4290,-14.6940,3.5940,3.9410,1,0,1,0,0,0,0.0000,-3577481.1447,4168320.7557,3220416.4635,13,19.4859,-10.7269,3.9671,19.1200,-10.8181,-0.0209,0.0456,-0.3450,-0.1368,0.0000,0.0000
130.6400,31.2350,0.0000,0,950490_G,23.1380,-17.1070,2.8330,3.2090,1,0,1,0,0,0,0.0000,-3546004.9032,4131354.2416,3301834.7655,13,17.2487,-11.0361,6.0709,15.9781,-10.8121,0.0551,0.0534,-1.3257,0.1706,0.0000,0.0000
130.6460,32.5460,-0.0060,0,940093_G,12.8960,-9.3010,2.8490,3.0700,1,0,1,0,0,0,0.0000,-3496301.3447,4072582.9602,3425535.9291,13,10.3162,-10.9766,-1.6756,11.1422,-10.7940,-0.0013,0.0284,0.8273,0.1542,0.0000,0.0000
130.7010,33.3270,-0.0120,0,960688_G,13.3860,-3.7140,2.9270,3.6750,1,0,1,0,0,0,0.0000,-3469435.4927,4033448.4824,3498379.9341,5,12.0908,-1.6555,2.0585,13.8698,-2.0839,0.0080,0.0265,1.7710,-0.4549,0.0000,0.0000
130.7230,31.1060,0.0030,0,950491_G,26.7060,-15.9640,3.0640,3.2250,1,0,1,0,0,0,0.0000,-3556826.9095,4131836.6427,3289568.3236,13,17.8884,-10.6908,5.2732,16.4455,-10.5625,0.0406,0.0453,-1.4835,0.0830,0.0000,0.0000
130.7490,33.0110,0.0040,0,960700_G,14.0110,-6.5330,2.8540,3.0630,1,0,1,0,0,0,0.0000,-3485354.8041,4045096.1322,3468984.0922,5,12.4094,-1.8540,4.6790,14.0202,-2.0710,-0.0015,0.0227,1.6124,-0.2398,0.0000,0.0000
130.7500,33.7460,-0.0020,0,960685_G,14.4630,-2.7090,3.0800,2.8010,1,0,1,0,0,0,0.0000,-3456091.1428,4010991.2150,3537193.0888,5,11.7344,-1.3626,1.3464,13.6674,-2.0707,0.0288,0.0314,1.9041,-0.7395,0.0000,0.0000
130.7650,32.8420,0.0010,0,950465_G,13.9220,-6.5040,3.0740,2.7350,1,0,1,0,0,0,0.0000,-3493150.2528,4051854.8368,3453219.5347,13,8.6114,-10.3547,-3.8507,10.0377,-10.4362,-0.0041,0.0220,1.4304,-0.1035,0.0000,0.0000
130.7950,32.5770,-0.0030,0,960702_G,11.5420,-9.5680,2.6480,2.6480,1,0,1,0,0,0,0.0000,-3505668.9914,4062073.2159,3428439.5245,13,9.9926,-10.4857,-0.9177,11.0130,-10.3460,-0.0040,0.0228,1.0244,0.1169,0.0000,0.0000
130.8030,32.2390,0.0090,0,950469_G,13.5530,-11.5350,2.6730,2.7150,1,0,1,0,0,0,0.0000,-3519391.3386,4076822.5356,3396726.9659,13,11.9958,-10.7336,0.8014,12.2597,-10.3219,0.0037,0.0284,0.2602,0.3832,0.0000,0.0000
130.8240,33.6400,-0.0050,0,960687_G,14.8770,-2.5710,2.8730,2.7580,1,0,1,0,0,0,0.0000,-3465540.7496,4011469.2883,3527391.8018,5,11.6587,-1.3244,1.2466,13.7169,-2.0509,0.0255,0.0295,2.0327,-0.7560,0.0000,0.0000
130.8290,33.4650,0.0040,0,950452_G,14.5520,-3.3830,3.1240,3.0010,1,0,1,0,0,0,0.0000,-3472918.5790,4019300.2780,3511184.0282,5,11.7514,-1.4237,1.9593,13.8010,-2.0496,0.0161,0.0267,2.0335,-0.6526,0.0000,0.0000
130.8660,32.0480,0.0050,0,960714_G,14.0540,-13.4180,2.6910,2.9780,1,0,1,0,0,0,0.0000,-3531261.0355,4081490.7735,3378754.2122,13,13.2272,-10.6801,2.7379,12.9585,-10.1325,0.0084,0.0292,-0.2771,0.5184,0.0000,0.0000
130.9030,30.3990,0.0040,0,960726_G,28.5740,-16.1040,3.2240,3.1930,1,0,1,0,0,0,0.0000,-3596095.9939,4151007.5617,3222046.1336,13,19.4805,-9.9084,6.1956,19.0331,-10.0212,-0.0365,0.0268,-0.4109,-0.1396,0.0000,0.0000
130.9140,33.9970,0.0170,0,940079_G,15.3700,-4.3510,2.9360,2.8570,1,0,1,0,0,0,0.0000,-3457376.0515,3989333.9714,3560353.4606,5,11.4381,-1.0676,3.2834,13.5431,-2.0268,0.0495,0.0327,2.0555,-0.9919,0.0000,0.0000
130.9430,34.2950,0.0000,0,950408_G,14.8210,-2.3670,2.8490,2.5080,1,0,1,0,0,0,0.0000,-3447213.2696,3973542.0987,3587761.8824,5,11.4253,-0.9966,1.3704,13.3985,-2.0190,0.0637,0.0332,1.9094,-1.0555,0.0000,0.0000
130.9640,30.5310,0.0080,0,950492_G,31.1130,-18.9070,3.5790,3.4210,1,0,1,0,0,0,0.0000,-3595637.3324,4141560.3079,3234690.3794,13,19.2596,-9.6763,9.2307,18.5417,-9.8378,-0.0264,0.0238,-0.6915,-0.1853,0.0000,0.0000
130.9960,32.8710,0.0050,0,960701_G,12.7150,-6.4500,3.2870,2.9850,1,0,1,0,0,0,0.0000,-3508310.6865,4036418.8710,3455926.8346,13,8.0323,-9.4969,-3.0469,9.9085,-9.7415,-0.0060,0.0139,1.8823,-0.2585,0.0000,0.0000
131.0170,33.6970,0.0050,0,960686_G,12.5280,-1.9920,2.8640,2.7870,1,0,1,0,0,0,0.0000,-3476728.9012,3997123.2193,3532663.8079,5,11.2725,-1.0203,0.9717,13.6857,-1.9992,0.0358,0.0283,2.3773,-1.0071,0.0000,0.0000
131.0220,31.7400,0.0080,0,950482_G,21.5420,-12.2710,2.5860,2.7730,1,0,1,0,0,0,0.0000,-3554230.6071,4085505.2680,3349692.9648,13,15.5276,-10.3526,1.9184,14.0805,-9.6633,0.0099,0.0247,-1.4570,0.6646,0.0000,0.0000
131.0290,30.7530,0.0030,0,960724_G,28.6640,-16.5350,3.4420,3.1530,1,0,1,0,0,0,0.0000,-3592079.1377,4127992.7019,3255916.9496,13,19.1683,-9.4893,7.0457,17.7184,-9.6423,-0.0117,0.0216,-1.4382,-0.1746,0.0000,0.0000
131.0630,33.1220,0.0010,0,960699_G,9.4590,-2.7360,2.7910,2.8840,1,0,1,0,0,0,0.0000,-3503049.6216,4020859.8357,3479321.9155,5,11.5929,-1.4116,1.3244,13.9610,-1.9868,0.0008,0.0143,2.3673,-0.5895,0.0000,0.0000
131.0660,34.1800,-0.0020,0,960670_G,14.1210,-1.8980,3.0490,2.7740,1,0,1,0,0,0,0.0000,-3460459.1807,3971553.9267,3577196.2663,5,11.2388,-0.8242,1.0738,13.4517,-1.9860,0.0685,0.0323,2.1444,-1.1942,0.0000,0.0000
131.0790,31.9650,0.0050,0,950481_G,15.4460,-11.4120,3.1290,3.0880,1,0,1,0,0,0,0.0000,-3549622.2271,4072020.2129,3370932.3476,13,13.9197,-10.1305,1.2815,13.2454,-9.4919,0.0012,0.0183,-0.6755,0.6203,0.0000,0.0000
131.0880,31.2590,0.0060,0,940099_G,25.9020,-15.1430,4.0200,3.4350,1,0,1,0,0,0,0.0000,-3577290.2546,4102458.9743,3304115.0495,13,18.3526,-9.8472,5.2958,15.8485,-9.4648,0.0073,0.0219,-2.5114,0.3605,0.0000,0.0000
131.0930,32.9510,-0.0020,0,960703_G,6.9140,-7.1240,3.3050,3.2390,1,0,1,0,0,0,0.0000,-3511964.1198,4026833.0788,3463390.6562,13,7.3760,-9.0277,-1.9037,9.6042,-9.4498,-0.0054,0.0104,2.2337,-0.4324,0.0000,0.0000
131.0990,32.7410,0.0040,0,950466_G,9.5260,-7.3390,3.3360,2.7580,1,0,1,0,0,0,0.0000,-3520706.7265,4036004.0899,3443783.7611,13,8.5279,-9.2457,-1.9067,10.3792,-9.4317,-0.0093,0.0087,1.8606,-0.1947,0.0000,0.0000
131.1210,33.2700,0.0050,0,960707_G,9.8630,-3.4490,3.2170,3.1640,1,0,1,0,0,0,0.0000,-3501195.8413,4010527.8719,3493085.3598,5,11.2468,-1.1709,2.2781,13.8890,-1.9713,0.0083,0.0155,2.6338,-0.8159,0.0000,0.0000
131.1320,32.8450,-0.0050,0,960704_G,4.8550,-7.5910,3.2710,3.3080,1,0,1,0,0,0,0.0000,-3518913.0572,4029260.7989,3453499.6412,13,7.8485,-8.9916,-1.4006,9.9922,-9.3325,-0.0085,0.0075,2.1522,-0.3483,0.0000,0.0000
131.1490,32.4570,0.0080,0,950478_G,10.1240,-7.4870,3.0980,2.9960,1,0,1,0,0,0,0.0000,-3535416.4658,4045734.2301,3417194.2312,13,10.2357,-9.3837,-1.8967,11.4234,-9.2813,-0.0104,0.0074,1.1980,0.0950,0.0000,0.0000
131.1520,34.7640,-0.0090,0,960668_G,14.6890,-2.3300,2.4830,2.5700,1,0,1,0,0,0,0.0000,-3442243.1385,3938695.6165,3630701.1000,5,11.3307,-0.8138,1.5162,13.1669,-1.9630,0.0830,0.0295,1.7532,-1.1786,0.0000,0.0000
131.1690,33.4960,0.0070,0,950471_G,12.2850,-2.5750,3.4960,2.9520,1,0,1,0,0,0,0.0000,-3495457.2274,3997190.2684,3514057.5111,5,10.9502,-0.8800,1.6950,13.7795,-1.9584,0.0252,0.0206,2.8041,-1.0990,0.0000,0.0000
131.1760,34.3420,0.0130,0,960669_G,16.6100,-4.6670,4.8970,3.2950,1,0,1,0,0,0,0.0000,-3461404.7970,3957274.2402,3592075.8455,5,11.1455,-0.6681,3.9989,13.3712,-1.9565,0.0833,0.0309,2.1424,-1.3193,0.0000,0.0000
131.1850,32.2460,0.0080,0,950479_G,7.8730,-13.3740,3.4950,2.9710,1,0,1,0,0,0,0.0000,-3546220.4429,4052955.4178,3397384.9374,13,11.7111,-9.4900,3.8840,12.1992,-9.1730,-0.0087,0.0081,0.4968,0.3090,0.0000,0.0000
131.2170,31.4690,0.0090,0,950484_G,26.6270,-15.0630,4.0710,3.0330,1,0,1,0,0,0,0.0000,-3578514.1169,4085257.3851,3324042.7605,13,17.7646,-9.6385,5.4245,15.0633,-9.0768,0.0000,0.0146,-2.7013,0.5471,0.0000,0.0000
131.2280,25.8310,0.0040,0,950497_G,-43.2390,34.3090,2.9920,3.5340,1,0,1,0,0,0,0.0000,-3777207.5077,4310417.2870,2774411.2379,14,-42.3512,32.9187,-1.3903,-42.6459,32.9730,-0.3200,-0.0060,0.0252,0.0604,0.0000,0.0000
131.2860,33.0090,-0.0030,0,950474_G,6.2520,-7.6400,4.3770,2.9720,1,0,1,0,0,0,0.0000,-3523193.3971,4012343.7322,3468797.7056,13,6.4826,-8.1152,-0.4752,9.3732,-8.8692,-0.0062,0.0012,2.8969,-0.7552,0.0000,0.0000
131.2910,25.9540,0.0000,0,960746_G,-43.4320,34.2050,2.8600,3.4830,1,0,1,0,0,0,0.0000,-3778005.8085,4301776.3738,2786708.3813,14,-42.1184,32.8342,-1.3708,-42.4073,32.8908,-0.3147,-0.0058,0.0257,0.0623,0.0000,0.0000
131.3060,31.3990,0.0080,0,960716_G,26.3180,-13.8390,2.9610,3.0710,1,0,1,0,0,0,0.0000,-3587533.5691,4082741.4196,3317405.1385,13,18.4905,-9.2986,4.5404,15.3142,-8.8090,-0.0061,0.0099,-3.1702,0.4796,0.0000,0.0000
131.3280,32.6850,-0.0010,0,950477_G,6.8590,-7.2900,3.4960,3.0710,1,0,1,0,0,0,0.0000,-3539030.7259,4024425.9893,3438547.4316,13,8.2762,-8.3444,-1.0544,10.5664,-8.7428,-0.0146,-0.0045,2.3048,-0.3940,0.0000,0.0000
131.3340,32.3840,0.0060,0,960712_G,6.5850,-7.7130,2.6690,3.1380,1,0,1,0,0,0,0.0000,-3551333.7039,4037563.6822,3410346.0084,13,10.4425,-8.6835,-0.9705,11.6773,-8.7248,-0.0147,-0.0026,1.2496,-0.0387,0.0000,0.0000
131.3460,34.1890,0.0060,0,950411_G,13.4460,-2.1530,2.7030,2.9450,1,0,1,0,0,0,0.0000,-3479455.2163,3954173.6862,3578023.6610,5,10.7885,-0.3325,1.8205,13.4420,-1.9109,0.0950,0.0294,2.5585,-1.6079,0.0000,0.0000
131.3470,33.2540,0.0070,0,950472_G,7.4220,-4.1290,4.3190,3.2380,1,0,1,0,0,0,0.0000,-3517632.1311,3997418.5763,3491598.5419,10,10.6870,-2.6053,1.5237,14.0690,-3.7806,0.0071,0.0049,3.3749,-1.1802,0.0000,0.0000
131.3570,33.5370,-0.0080,0,960705_G,9.4240,-1.9290,2.8810,3.2990,1,0,1,0,0,0,0.0000,-3506891.6223,3983810.9085,3517856.3439,10,10.4135,-2.2914,-0.3624,13.8236,-3.7747,0.0343,0.0165,3.3758,-1.4997,0.0000,0.0000
131.3690,31.6770,0.0130,0,950483_G,22.2450,-12.6350,3.2360,3.2320,1,0,1,0,0,0,0.0000,-3581340.3600,4066666.6683,3343736.6666,13,16.6679,-9.1725,3.4625,14.2838,-8.6195,-0.0088,0.0050,-2.3753,0.5480,0.0000,0.0000
131.3860,33.0790,-0.0030,0,960708_G,4.2040,-4.7010,4.0280,3.2720,1,0,1,0,0,0,0.0000,-3527386.4340,4003005.8953,3475318.7205,13,5.7401,-7.5327,-2.8317,9.1063,-8.5683,-0.0047,-0.0034,3.3709,-1.0322,0.0000,0.0000
131.4170,34.4400,0.0090,0,950407_G,16.3040,-1.3430,3.7400,2.6620,1,0,1,0,0,0,0.0000,-3473949.8549,3938066.5472,3601063.1398,5,10.8805,-0.2926,1.0504,13.3191,-1.8919,0.1092,0.0269,2.3294,-1.6262,0.0000,0.0000
131.4700,32.0220,0.0040,0,940095_G,14.7490,-7.5910,3.2070,3.2830,1,0,1,0,0,0,0.0000,-3575105.2199,4045187.3076,3376304.7515,13,13.4479,-8.3931,-0.8021,13.0029,-8.3156,-0.0156,-0.0051,-0.4294,0.0826,0.0000,0.0000
131.4860,32.0690,0.0140,0,960713_G,11.3810,-6.6650,2.5910,3.0520,1,0,1,0,0,0,0.0000,-3574398.8221,4042112.6765,3380732.1149,13,12.9850,-8.2368,-1.5718,12.8281,-8.2674,-0.0165,-0.0068,-0.1403,-0.0238,0.0000,0.0000
131.5160,32.1700,0.0090,0,950480_G,10.7720,-6.7750,3.0410,3.4900,1,0,1,0,0,0,0.0000,-3572559.0949,4035772.0013,3390238.5356,13,12.0073,-7.9214,-1.1464,12.4530,-8.1772,-0.0183,-0.0104,0.4641,-0.2453,0.0000,0.0000
131.5310,32.5570,0.0080,0,960711_G,3.9020,-3.3120,2.8390,2.9000,1,0,1,0,0,0,0.0000,-3558351.4468,4017602.4540,3426566.3519,13,8.5975,-7.4568,-4.1448,11.0230,-8.1320,-0.0204,-0.0178,2.4459,-0.6574,0.0000,0.0000
131.5630,34.2840,0.0020,0,950409_G,11.0630,0.8250,2.4040,3.5510,1,0,1,0,0,0,0.0000,-3490465.3862,3936523.0574,3586751.8827,5,10.4873,0.1011,-0.7239,13.3920,-1.8527,0.1271,0.0254,2.7775,-1.9792,0.0000,0.0000
131.5640,33.6710,0.0020,0,950470_G,9.8880,-0.4120,3.2020,3.3520,1,0,1,0,0,0,0.0000,-3515793.4264,3964948.4414,3530259.4665,10,9.6526,-1.5136,-1.1016,13.7001,-3.6527,0.0632,0.0161,3.9843,-2.1552,0.0000,0.0000
131.5790,33.2280,0.0170,0,960709_G,2.5200,-1.5430,4.1350,3.9090,1,0,1,0,0,0,0.0000,-3534840.6039,3984327.1904,3489181.8821,13,4.1197,-6.2303,-4.6873,8.5406,-7.9876,0.0024,-0.0124,4.4185,-1.7449,0.0000,0.0000
131.5880,33.3500,0.0110,0,960706_G,4.8870,-1.9570,3.9540,3.5710,1,0,1,0,0,0,0.0000,-3530526.9159,3978206.0485,3500515.3611,10,9.4782,-1.6832,0.2738,13.9774,-3.6386,0.0154,-0.0060,4.4838,-1.9494,0.0000,0.0000
131.6100,34.6160,0.0120,0,940076_G,13.9040,0.3790,2.6420,2.9450,1,0,1,0,0,0,0.0000,-3479833.4226,3918053.1514,3617177.1197,5,10.7973,-0.0547,-0.4337,13.2302,-1.8401,0.1284,0.0219,2.3045,-1.8072,0.0000,0.0000
131.6320,32.4450,0.0020,0,940094_G,4.7050,-3.6900,2.7800,3.4010,1,0,1,0,0,0,0.0000,-3569871.1299,4016322.3236,3416068.8766,13,9.2926,-6.9387,-3.2487,11.4290,-7.8281,-0.0231,-0.0235,2.1594,-0.8659,0.0000,0.0000
131.6910,33.4620,0.0010,0,940088_G,5.0160,-0.8120,3.8800,3.7650,1,0,1,0,0,0,0.0000,-3533114.8611,3966735.5140,3510905.8946,10,8.9033,-1.0944,-0.2824,13.8768,-3.5779,0.0324,-0.0057,4.9411,-2.4778,0.0000,0.0000
131.7570,32.7040,-0.0010,0,950476_G,0.9560,3.2150,3.2220,2.9160,1,0,1,0,0,0,0.0000,-3568304.3987,3996964.2382,3440324.4119,13,6.4766,-5.7230,-8.9380,10.4635,-7.4519,-0.0256,-0.0390,4.0124,-1.6900,0.0000,0.0000
