name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,length,x1,y1,z1,x2,y2,z2,mid_lon_plate_carree,mid_lat_plate_carree,mid_lon,mid_lat,mid_x,mid_y,mid_z,centroid_x,centroid_y,centroid_z,centroid_lon,centroid_lat,west_labels,east_labels,model_strike_slip_rate,model_dip_slip_rate,model_tensile_slip_rate,model_strike_slip_rate_uncertainty,model_dip_slip_rate_uncertainty,model_tensile_slip_rate_uncertainty
soj-whokk-connaa            ,139.3810,44.2990,139.5400,44.5370,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,29321.9032,-3459176.2667,2966863.0094,4447041.1400,-3453311.3607,2945239.5364,4465932.8455,139.4605,44.4180,139.4603,44.4180,-3456252.9151,2956058.9992,4456498.8996,-3456252.9151,2956058.9992,0.0000,139.4603,44.4180,5,1,3.5483,0.0000,-8.2674,0.6994,0.6994,0.6994
soj-whokk-connab            ,139.5400,44.5370,139.7230,44.9070,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,43598.0804,-3453311.3607,2945239.5364,4465932.8455,-3440625.9987,2915489.3531,4495149.1667,139.6315,44.7220,139.6312,44.7220,-3446988.7311,2930381.3882,4480567.4940,-3446988.7311,2930381.3882,0.0000,139.6312,44.7220,5,1,4.4096,0.0000,-7.3012,0.5724,0.5724,0.5724
soj-whokk-connb             ,139.7230,44.9070,140.4250,46.0240,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,135740.4528,-3440625.9987,2915489.3531,4495149.1667,-3407883.9395,2816743.0612,4582208.7516,140.0740,45.4655,140.0705,45.4661,-3424448.0610,2866276.6584,4538938.7588,-3424448.0610,2866276.6584,0.0000,140.0705,45.4661,5,0,2.8679,0.0000,-5.7674,0.9842,0.9842,0.9842
sshore-hokkaaa              ,142.9230,42.1600,143.3130,41.9940,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,37168.6059,-3794948.3784,2827328.1382,4260156.5541,-3765752.4221,2845640.5936,4273849.5258,143.1180,42.0770,143.1183,42.0772,-3780366.3098,2836496.4005,4267021.2321,-3780366.3098,2836496.4005,0.0000,143.1183,42.0772,8,7,4.4903,6.9457,0.0000,0.9716,0.9716,0.9716
sshore-hokkaab              ,142.4060,42.3340,142.9230,42.1600,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,46841.0716,-3765752.4221,2845640.5936,4273849.5258,-3729620.9530,2871572.6492,4288163.8878,142.6645,42.2470,142.6649,42.2473,-3747711.7407,2858625.8667,4281035.6602,-3747711.7407,2858625.8667,0.0000,142.6649,42.2473,8,7,4.9201,6.6827,0.0000,0.9659,0.9659,0.9659
sshore-hokkaba              ,142.1120,42.4620,142.4060,42.3340,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,28072.7435,-3729620.9530,2871572.6492,4288163.8878,-3707267.3053,2884782.0605,4298668.7535,142.2590,42.3980,142.2591,42.3981,-3718453.0538,2878184.3197,4293426.7631,-3718453.0538,2878184.3197,0.0000,142.2591,42.3981,8,7,4.3483,7.7113,0.0000,0.9666,0.9666,0.9666
sshore-hokkabb              ,141.6700,42.6070,141.8390,42.6960,90.0000,100,0,0,0,0,0,0,0,0,5.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,17023.2531,-3676357.3283,2906538.8980,4310542.8766,-3679645.3058,2891541.8445,4317817.4634,141.7545,42.6515,141.7544,42.6515,-3678004.5842,2899042.9236,4314184.0326,-3678004.5842,2899042.9236,-5.0000,141.7544,42.6515,0,8,6.4316,0.0000,-4.1187,0.8247,0.8247,0.8247
sshore-hokkbaa              ,141.4070,42.5080,141.6700,42.6070,90.0000,100,0,0,0,0,0,0,0,0,5.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,24237.0908,-3676357.3283,2906538.8980,4310542.8766,-3668792.9299,2928025.1220,4302438.7019,141.5385,42.5575,141.5384,42.5576,-3672581.7384,2917287.2203,4306498.5906,-3672581.7384,2917287.2203,-5.0000,141.5384,42.5576,0,8,5.7729,0.0000,-4.5144,0.8487,0.8487,0.8487
sshore-hokkbab              ,141.1910,42.4720,141.4070,42.5080,90.0000,100,0,0,0,0,0,0,0,0,5.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,18202.5178,-3668792.9299,2928025.1220,4302438.7019,-3659834.2881,2943528.9553,4299488.5433,141.2990,42.4900,141.2990,42.4901,-3664317.3228,2935780.0022,4300968.0071,-3664317.3228,2935780.0022,-5.0000,141.2990,42.4901,0,8,4.5387,0.0000,-5.2830,0.8864,0.8864,0.8864
sum-in                      ,96.1250,14.1010,99.4250,14.3310,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,357081.3262,-658921.4853,6140325.9080,1551312.8896,-1010262.8417,6086021.5737,1576090.6881,97.7750,14.2160,97.7742,14.2217,-834919.5758,6115567.7469,1564318.3488,-834919.5758,6115567.7469,-7.5000,97.7742,14.2217,4,6,-55.0730,0.0000,-58.5623,83.6020,83.6020,83.6020
sum-psaa                    ,113.5880,18.2430,117.3000,20.0840,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,440415.0456,-2419910.1345,5542119.1017,1993314.3920,-2742835.1066,5314145.6658,2186564.1730,115.4440,19.1635,115.4337,19.1729,-2582919.0157,5431369.0213,2091198.5498,-2582919.0157,5431369.0213,-7.5000,115.4337,19.1729,12,6,-19.3696,0.0000,-82.5102,78.4416,78.4416,78.4416
sum-psab                    ,117.3000,20.0840,118.4000,21.8100,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,222723.0117,-2742835.1066,5314145.6658,2186564.1730,-2811733.0426,5200191.4769,2365695.9573,117.8500,20.9470,117.8468,20.9479,-2777711.5565,5257973.6425,2276484.8222,-2777711.5565,5257973.6425,-7.5000,117.8468,20.9479,12,6,27.1843,0.0000,-80.1392,60.5353,60.5353,60.5353
sum-psb                     ,118.4000,21.8100,120.7050,21.7380,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,238525.5775,-2811733.0426,5200191.4769,2365695.9573,-3020120.0724,5085450.9272,2358265.2686,119.5525,21.7740,119.5528,21.7780,-2916435.3086,5143718.8363,2362395.6242,-2916435.3086,5143718.8363,-7.5000,119.5528,21.7780,6,12,-55.8893,0.0000,-63.2990,76.6728,76.6728,76.6728
sum1                        ,99.4250,14.3310,101.7630,17.3220,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,415038.9281,-1010262.8417,6086021.5737,1576090.6881,-1239219.0440,5951002.5998,1895852.2303,100.5940,15.8265,100.5854,15.8298,-1125345.9198,6021718.1436,1736910.6542,-1125345.9198,6021718.1436,-7.5000,100.5854,15.8298,4,6,9.0423,0.0000,-80.7958,63.6126,63.6126,63.6126
sum2                        ,101.7630,17.3220,113.5880,18.2430,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,1257764.1324,-1239219.0440,5951002.5998,1895852.2303,-2419910.1345,5542119.1017,1993314.3920,107.6755,17.7825,107.6603,17.8721,-1838492.8632,5774571.7811,1954127.9891,-1838492.8632,5774571.7811,-7.5000,107.6603,17.8721,4,6,-50.6166,0.0000,-65.0923,80.9132,80.9132,80.9132
to_arctic_1                 ,139.5790,70.5180,142.2010,68.0380,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,0,1,0,0,295340.5161,-1616706.5162,1376947.1621,6002884.9743,-1881677.4564,1459526.0486,5905372.5645,140.8900,69.2780,140.9650,69.2830,-1749649.7163,1418610.9193,5955721.6516,-1749649.7163,1418610.9193,7.5000,140.9650,69.2830,4,2,0.1151,0.0000,0.1863,0.6680,0.6680,0.6680
tottoriaa                   ,134.7280,35.3790,135.1180,35.3200,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,36049.5953,-3653569.8807,3688424.7611,3686638.2207,-3681279.3165,3666147.3542,3681290.2131,134.9230,35.3495,134.9231,35.3497,-3667439.1594,3677300.6984,3683978.9694,-3667439.1594,3677300.6984,0.0000,134.9231,35.3497,10,5,-0.5373,0.0000,0.8306,0.4382,0.4382,0.4382
tottoriab                   ,131.5940,34.1860,131.9630,34.6440,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,61090.2136,-3496662.2433,3939216.2645,3577747.8726,-3502724.0169,3895224.7544,3619737.5644,131.7785,34.4150,131.7780,34.4151,-3499733.3832,3917265.2475,3598784.6128,-3499733.3832,3917265.2475,0.0000,131.7780,34.4151,5,10,-1.5962,0.0000,0.7270,0.5109,0.5109,0.5109
tottoriab                   ,135.1180,35.3200,135.3030,35.2450,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,18774.6835,-3681279.3165,3666147.3542,3681290.2131,-3696519.7909,3657628.1375,3674486.2641,135.2105,35.2825,135.2105,35.2825,-3688903.5225,3661891.7101,3677892.2451,-3688903.5225,3661891.7101,0.0000,135.2105,35.2825,10,5,-0.3086,0.0000,0.8524,0.4799,0.4799,0.4799
tottoribaa                  ,135.3030,35.2450,135.5220,35.1470,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,22715.3559,-3696519.7909,3657628.1375,3674486.2641,-3714952.1871,3647870.4614,3665586.2841,135.4125,35.1960,135.4126,35.1960,-3705741.8254,3652755.0901,3670042.1301,-3705741.8254,3652755.0901,0.0000,135.4126,35.1960,10,5,-0.2772,0.0000,0.7915,0.4863,0.4863,0.4863
tottoribaaa                 ,131.9630,34.6440,133.0940,35.2910,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,125777.8449,-3502724.0169,3895224.7544,3619737.5644,-3550773.7447,3795236.1116,3678660.1001,132.5285,34.9675,132.5263,34.9688,-3526920.5016,3845416.1965,3649377.6884,-3526920.5016,3845416.1965,0.0000,132.5263,34.9688,5,10,-1.2703,0.0000,0.9300,0.4382,0.4382,0.4382
tottoribaab                 ,133.0940,35.2910,133.5660,35.3620,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,43633.0534,-3550773.7447,3795236.1116,3678660.1001,-3578773.4426,3762550.6336,3685097.6700,133.3300,35.3265,133.3299,35.3267,-3564794.3875,3778915.3544,3681900.4849,-3564794.3875,3778915.3544,0.0000,133.3299,35.3267,5,10,-0.8677,0.0000,1.0930,0.4201,0.4201,0.4201
tottoribab                  ,133.5660,35.3620,134.7280,35.3790,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,105612.7314,-3578773.4426,3762550.6336,3685097.6700,-3653569.8807,3688424.7611,3686638.2207,134.1470,35.3705,134.1469,35.3719,-3616295.0636,3725614.7942,3685994.5577,-3616295.0636,3725614.7942,0.0000,134.1469,35.3719,5,10,-0.7026,0.0000,0.9540,0.4178,0.4178,0.4178
tottoribab                  ,135.5220,35.1470,135.6100,35.0940,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,9945.8281,-3714952.1871,3647870.4614,3665586.2841,-3722971.9552,3644530.8111,3660768.5599,135.5660,35.1205,135.5660,35.1205,-3718963.1942,3646201.7455,3663178.5450,-3718963.1942,3646201.7455,0.0000,135.5660,35.1205,10,5,-0.1752,0.0000,0.7648,0.5133,0.5133,0.5133
tottoribba                  ,135.6100,35.0940,135.6930,34.9920,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,13616.2348,-3722971.9552,3644530.8111,3660768.5599,-3732905.3248,3643680.2002,3651487.9017,135.6515,35.0430,135.6515,35.0430,-3727940.7537,3644107.5866,3656130.3445,-3727940.7537,3644107.5866,0.0000,135.6515,35.0430,10,5,0.0900,0.0000,0.7388,0.5756,0.5756,0.5756
tottoribbb                  ,135.6930,34.9920,135.7300,34.8620,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,14813.0295,-3732905.3248,3643680.2002,3651487.9017,-3741180.4295,3647042.6974,3639642.8422,135.7115,34.9270,135.7115,34.9270,-3737045.3925,3645363.9109,3645567.8780,-3737045.3925,3645363.9109,0.0000,135.7115,34.9270,10,5,0.3357,0.0000,0.6120,0.6125,0.6125,0.6125
wcoast_honshuaabbab         ,139.4190,38.0210,139.4760,38.0900,135.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,9147.9185,-3809722.1072,3263135.9448,3922029.1602,-3809373.4759,3256272.9290,3928067.1831,139.4475,38.0555,139.4475,38.0555,-3809548.7715,3259705.2690,3925049.1944,-3809541.2812,3259705.6495,-7.5000,139.4476,38.0555,9,1,-3.2029,7.6363,0.0000,0.6915,0.6915,0.6915
wcoast_honshuaabbbaa        ,139.4760,38.0900,139.4970,38.2490,135.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,17744.6295,-3809373.4759,3256272.9290,3928067.1831,-3802263.4766,3247784.1219,3941959.1847,139.4865,38.1695,139.4865,38.1695,-3805822.1537,3252031.6624,3935017.0600,-3805816.4041,3252036.4782,-7.5000,139.4866,38.1695,9,1,-0.4360,8.3623,0.0000,0.8639,0.8639,0.8639
wcoast_honshuaabbbab        ,139.4970,38.2490,139.5330,38.3070,135.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,7167.3992,-3802263.4766,3247784.1219,3941959.1847,-3801265.5967,3242802.9703,3947019.1563,139.5150,38.2780,139.5150,38.2780,-3801765.1369,3245294.0551,3944489.8025,-3801757.7830,3245295.5283,-7.5000,139.5151,38.2780,9,1,-2.3576,7.1807,0.0000,0.7135,0.7135,0.7135
wcoast_honshuaabbbba        ,139.5240,38.5740,139.5330,38.3070,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,29648.7028,-3801265.5967,3242802.9703,3947019.1563,-3786723.6341,3231425.2745,3970260.2278,139.5285,38.4405,139.5285,38.4405,-3794004.8392,3237122.8495,3958650.5780,-3794004.8392,3237122.8495,0.0000,139.5285,38.4405,9,1,0.2168,0.0000,-5.0999,0.9326,0.9326,0.9326
wcoast_honshuaabbbbb        ,139.5240,38.5740,139.5490,38.8910,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,35257.3671,-3786723.6341,3231425.2745,3970260.2278,-3771359.9060,3215471.6994,3997741.5714,139.5365,38.7325,139.5365,38.7325,-3779056.1769,3223460.7628,3984016.3885,-3779056.1769,3223460.7628,0.0000,139.5365,38.7325,9,1,-0.1968,0.0000,-4.2134,0.8817,0.8817,0.8817
wcoast_honshuaba            ,139.5490,38.8910,139.5690,39.0510,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,1.5000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,17846.7516,-3771359.9060,3215471.6994,3997741.5714,-3763969.6436,3206902.4476,4011565.8633,139.5590,38.9710,139.5590,38.9710,-3767668.4553,3211190.2052,4004657.7055,-3767668.4553,3211190.2052,0.0000,139.5590,38.9710,9,1,-0.3284,0.0000,-3.4781,0.8543,0.8543,0.8543
wcoast_honshuabba           ,139.5690,39.0510,139.5880,39.2720,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,1.5000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,24589.9966,-3763969.6436,3206902.4476,4011565.8633,-3753223.4803,3195599.2343,4030609.1974,139.5785,39.1615,139.5785,39.1615,-3758603.5301,3201256.7690,4021095.1324,-3758603.5301,3201256.7690,0.0000,139.5785,39.1615,9,1,-0.2290,0.0000,-2.9064,0.8809,0.8809,0.8809
wcoast_honshuabbb           ,139.5880,39.2720,139.5980,39.4190,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,1.5000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,16342.9966,-3753223.4803,3195599.2343,4030609.1974,-3745893.9290,3188231.0897,4043242.8387,139.5930,39.3455,139.5930,39.3455,-3749561.7746,3191917.7729,4036929.3889,-3749561.7746,3191917.7729,0.0000,139.5930,39.3455,9,1,-0.1925,0.0000,-2.3497,0.8952,0.8952,0.8952
wcoasthokkab                ,139.8250,44.2420,139.9280,43.7650,45.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,53640.4621,-3518907.2689,2960257.2093,4404375.1372,-3485441.7917,2942820.7628,4442505.2545,139.8765,44.0035,139.8767,44.0035,-3502205.2697,2951564.9676,4423479.8465,-3502205.2697,2951564.9676,0.0000,139.8767,44.0035,1,0,-0.2053,5.5271,0.0000,0.8237,0.8237,0.8237
wcoasthokkb                 ,139.7230,44.9070,139.8250,44.2420,45.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,74339.8692,-3485441.7917,2942820.7628,4442505.2545,-3440625.9987,2915489.3531,4495149.1667,139.7740,44.5745,139.7743,44.5745,-3463092.2732,2929204.5391,4468904.1315,-3463092.2732,2929204.5391,0.0000,139.7743,44.5745,1,0,-0.3591,3.3444,0.0000,0.8255,0.8255,0.8255
whokk-soj                   ,139.9280,43.7650,140.0760,43.2730,45.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,55956.9662,-3555416.1218,2975320.6663,4364726.1764,-3518907.2689,2960257.2093,4404375.1372,140.0020,43.5190,140.0023,43.5190,-3537195.4777,2967817.3943,4384593.4279,-3537195.4777,2967817.3943,0.0000,140.0023,43.5190,1,0,0.0818,7.3855,0.0000,0.8333,0.8333,0.8333
wncsz                       ,131.2630,33.4120,131.5940,34.1860,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,0,0,0,91158.5299,-3505404.3313,3995318.5359,3506268.9189,-3496662.2433,3939216.2645,3577747.8726,131.4285,33.7990,131.4278,33.7991,-3501122.9589,3967368.5295,3542100.5688,-3501122.9589,3967368.5295,0.0000,131.4278,33.7991,5,10,-1.7493,0.0000,0.5843,0.5799,0.5799,0.5799
yamanobeaa                  ,139.8990,36.9910,139.9000,37.5450,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,61484.4655,-3890233.0794,3275996.4800,3831225.0145,-3861772.6436,3251914.5229,3880221.0563,139.8995,37.2680,139.8995,37.2680,-3876047.8250,3263993.3640,3855768.6704,-3876047.8250,3263993.3640,0.0000,139.8995,37.2680,1,8,2.4229,5.2073,0.0000,0.3826,0.3826,0.3826
yamanobeaa                  ,140.2600,38.2780,140.2680,38.3920,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,12673.6380,-3838043.5438,3190027.8621,3954427.3234,-3843640.6403,3195587.4714,3944489.6757,140.2640,38.3350,140.2640,38.3350,-3840843.9845,3192809.2384,3949460.4841,-3840843.9845,3192809.2384,0.0000,140.2640,38.3350,1,8,2.2808,5.6649,0.0000,0.3869,0.3869,0.3869
yamanobeab                  ,140.2600,38.2780,140.2640,38.1410,45.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,15211.0957,-3843640.6403,3195587.4714,3944489.6757,-3851105.6683,3201339.1946,3932526.4086,140.2620,38.2095,140.2620,38.2095,-3847375.8838,3198465.6030,3938510.8934,-3847375.8838,3198465.6030,0.0000,140.2620,38.2095,1,8,2.5859,5.3616,0.0000,0.3875,0.3875,0.3875
yamanobeabaa                ,139.9000,37.5450,140.0410,37.8310,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,34092.6256,-3861772.6436,3251914.5229,3880221.0563,-3854869.3064,3229921.5288,3905373.3509,139.9705,37.6880,139.9704,37.6880,-3858334.7584,3240929.5380,3892811.3341,-3858334.7584,3240929.5380,0.0000,139.9704,37.6880,1,8,0.9061,6.2066,0.0000,0.3792,0.3792,0.3792
yamanobeb                   ,140.0410,37.8310,140.2640,38.1410,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,39594.7817,-3851105.6683,3201339.1946,3932526.4086,-3854869.3064,3229921.5288,3905373.3509,140.1525,37.9860,140.1523,37.9861,-3853006.0545,3215645.7454,3918969.0284,-3853006.0545,3215645.7454,0.0000,140.1523,37.9861,1,8,0.2727,6.4150,0.0000,0.3739,0.3739,0.3739
yamanobebaab                ,140.2680,38.3920,140.3810,38.4920,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,14850.6872,-3838043.5438,3190027.8621,3954427.3234,-3839005.2142,3178046.2220,3963131.6705,140.3245,38.4420,140.3245,38.4420,-3838526.9802,3184039.1814,3958782.2086,-3838526.9802,3184039.1814,0.0000,140.3245,38.4420,1,8,-0.7070,6.4732,0.0000,0.3646,0.3646,0.3646
yamanobebaba                ,140.3810,38.4920,140.4150,38.6350,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,16148.2459,-3839005.2142,3178046.2220,3963131.6705,-3833255.4718,3169454.7313,3975557.9050,140.3980,38.5635,140.3980,38.5635,-3836133.4134,3173753.0091,3969348.0237,-3836133.4134,3173753.0091,0.0000,140.3980,38.5635,1,8,1.7636,6.0955,0.0000,0.3860,0.3860,0.3860
yamanobebabb                ,140.4150,38.6350,140.4950,38.8140,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,21053.4643,-3833255.4718,3169454.7313,3975557.9050,-3828075.3749,3156182.9278,3991077.5126,140.4550,38.7245,140.4550,38.7245,-3830670.6380,3162823.1121,3983323.2214,-3830670.6380,3162823.1121,0.0000,140.4550,38.7245,1,8,1.0915,6.4468,0.0000,0.3806,0.3806,0.3806
yamanobebba                 ,140.4950,38.8140,140.6470,39.0130,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,25726.3004,-3828075.3749,3156182.9278,3991077.5126,-3825693.0990,3137207.6351,4008285.4225,140.5710,38.9135,140.5709,38.9135,-3826892.0183,3146701.6313,3999689.7112,-3826892.0183,3146701.6313,0.0000,140.5709,38.9135,1,8,0.1624,6.6810,0.0000,0.3730,0.3730,0.3730
yamanobebbb                 ,140.6470,39.0130,140.7060,39.2060,135.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,22025.7009,-3825693.0990,3137207.6351,4008285.4225,-3818450.7178,3124698.0070,4024928.3152,140.6765,39.1095,140.6765,39.1095,-3822077.5991,3130957.4645,4016612.9567,-3822077.5991,3130957.4645,0.0000,140.6765,39.1095,1,8,1.5795,6.3604,0.0000,0.3865,0.3865,0.3865
yang-sechina                ,123.3280,31.4620,126.2650,34.2470,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,413448.0240,-2984150.0993,4538099.8443,3323379.2214,-3113441.1667,4243867.6047,3583353.6411,124.7965,32.8545,124.7736,32.8633,-3050404.6782,4393283.2857,3455205.4544,-3050404.6782,4393283.2857,0.0000,124.7736,32.8633,4,5,-4.0488,0.0000,-4.2825,0.4758,0.4758,0.4758
yang-sum                    ,111.5250,22.0400,113.5880,18.2430,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,472435.2608,-2165532.0125,5490496.6038,2389407.7944,-2419910.1345,5542119.1017,1993314.3920,112.5565,20.1415,112.5690,20.1447,-2294297.5497,5520120.9684,2192900.9803,-2294297.5497,5520120.9684,0.0000,112.5690,20.1447,4,12,-2.0990,0.0000,0.0949,0.7074,0.7074,0.7074
yang1a                      ,123.3280,31.4620,124.8330,31.5960,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,0,1,0,0,143703.2988,-2984150.0993,4538099.8443,3323379.2214,-3097862.1297,4451766.0648,3336072.6298,124.0805,31.5290,124.0800,31.5312,-3041198.5979,4495217.0210,3329937.9099,-3041198.5979,4495217.0210,0.0000,124.0800,31.5312,5,12,6.9369,0.0000,2.8047,0.4794,0.4794,0.4794
