,name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,Unnamed: 38,centroid_lon,centroid_lat
317,cfma_chino_extruded_65_upper_complete_trace_part4_sb,242.274,34.0,242.292,33.967,67.3,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.28300000000002,33.9835
318,cfma_coronado_banks_complete_trace_part1_sa,242.734,32.497,242.95,32.194,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.84199999999998,32.3455
319,cfma_coronado_banks_complete_trace_part1_sb,242.95,32.194,243.165,31.89,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.0575,32.042
320,cfma_coronado_banks_complete_trace_part2_s,242.702,32.554,242.734,32.497,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.71800000000002,32.5255
321,cfma_coronado_banks_complete_trace_part3_s,242.685,32.596,242.702,32.554,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.6935,32.575
322,cfma_coronado_banks_complete_trace_part4_s,242.656,32.626,242.685,32.596,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.6705,32.611
323,cfma_coronado_banks_complete_trace_part5_s,242.587,32.68,242.656,32.626,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.6215,32.653
324,cfma_coronado_banks_complete_trace_part6_s,242.567,32.725,242.587,32.68,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.577,32.7025
325,cfma_coronado_banks_complete_trace_part7_s,242.533,32.754,242.567,32.725,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.55,32.7395
326,cfma_coronado_banks_complete_trace_part8_s,242.493,32.81,242.533,32.754,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.51299999999998,32.782
327,cfma_coronado_banks_complete_trace_part9_s,242.48,32.867,242.493,32.81,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.48649999999998,32.838499999999996
328,cfma_coyote_creek_san_jacinto_extruded_90dip_trace_part1_s,243.457,33.471,243.53,33.422,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.49349999999998,33.4465
329,cfma_coyote_creek_san_jacinto_extruded_90dip_trace_part2_s,243.717,33.265,243.795,33.208,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.756,33.2365
330,cfma_coyote_creek_san_jacinto_extruded_90dip_trace_part3_s,243.53,33.422,243.717,33.265,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.6235,33.3435
331,cfma_coyote_moutain_elsinore_extrapolated_trace_part2_s,243.687,32.969,243.755,32.891,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.721,32.93
332,cfma_coyote_moutain_elsinore_extrapolated_trace_part3_s,243.755,32.891,243.822,32.839,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.7885,32.864999999999995
333,cfma_coyote_moutain_elsinore_extrapolated_trace_part4_s,243.822,32.839,243.901,32.816,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.8615,32.8275
334,cfma_coyote_moutain_elsinore_extrapolated_trace_part5_s,243.901,32.816,243.959,32.787,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.93,32.801500000000004
335,cfma_garlock_complete_trace_part10_sb,242.51,35.499,242.705,35.543,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.60750000000002,35.521
336,cfma_garlock_complete_trace_part11_s,242.705,35.543,242.861,35.585,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,6.5,4.5,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.78300000000002,35.564
337,cfma_garlock_complete_trace_part12_saaa,242.994,35.605,243.111,35.607,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.0525,35.605999999999995
338,cfma_garlock_complete_trace_part7_s,241.977,35.284,242.187,35.398,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.082,35.341
339,cfma_glen_ivy_complete_trace_part2_s,242.452,33.815,242.499,33.782,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.4755,33.7985
340,cfma_goldstone_lake_extruded_90_trace_part1_s,243.032,35.489,243.075,35.455,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.05349999999999,35.471999999999994
341,cfma_goldstone_lake_extruded_90_trace_part2_s,243.075,35.455,243.118,35.397,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.0965,35.426
342,cfma_goldstone_lake_extruded_90_trace_part3_s,243.262,35.226,243.323,35.163,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.29250000000002,35.1945
343,cfma_goldstone_lake_extruded_90_trace_part4_s,243.118,35.397,243.262,35.226,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.19,35.311499999999995
344,cfma_helendale_south_lockhart_extruded_90_trace_part8_s,242.403,35.11,242.503,35.045,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.45299999999997,35.0775
345,cfma_hunter_mountain_complete_trace_part1_s,242.048,36.925,242.106,36.773,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.077,36.849000000000004
346,cfma_hunter_mountain_complete_trace_part2_s,242.106,36.773,242.139,36.739,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.1225,36.756
347,cfma_hunter_mountain_complete_trace_part3_s,242.139,36.739,242.18,36.674,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.1595,36.7065
348,cfma_hunter_mountain_complete_trace_part4_s,242.18,36.674,242.294,36.636,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.23700000000002,36.655
349,cfma_hunter_mountain_complete_trace_part5_s,242.294,36.636,242.342,36.615,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.318,36.6255
350,cfma_hunter_mountain_complete_trace_part6_s,242.342,36.615,242.388,36.574,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.365,36.5945
351,cfma_hunter_mountain_complete_trace_part7_s,242.388,36.574,242.437,36.54,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.41250000000002,36.557
352,cfma_hunter_mountain_complete_trace_part8_s,242.437,36.54,242.525,36.498,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.481,36.519
353,cfma_imperial_extrapolated_trace_0_part5_s,244.465,32.872,244.522,32.807,90.0,0,0,0,0,0,0,0,0,0,2.5,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,244.49349999999998,32.8395
354,cfma_newport_inglewood_complete_trace_part1_s,241.616,34.04,241.64,33.989,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.628,34.0145
355,cfma_newport_inglewood_complete_trace_part2_s,241.64,33.989,241.671,33.948,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.6555,33.9685
356,cfma_newport_inglewood_complete_trace_part3_s,241.671,33.948,241.749,33.877,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.70999999999998,33.9125
357,cfma_newport_inglewood_complete_trace_part4_s,241.749,33.877,241.794,33.827,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,1.2,0.6,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.7715,33.852000000000004
358,cfma_newport_inglewood_complete_trace_part5_s,241.794,33.827,241.85,33.789,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.822,33.808
359,cfma_newport_inglewood_complete_trace_part6_s,241.85,33.789,241.937,33.718,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.89350000000002,33.7535
360,cfma_newport_inglewood_complete_trace_part7_s,241.937,33.718,242.007,33.674,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.972,33.696
361,cfma_newport_inglewood_complete_trace_part8_s,242.007,33.674,242.101,33.581,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.054,33.6275
362,cfma_north_san_gabriel_extruded_60_trace_part1_s_2,241.125,34.716,241.184,34.664,114.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.15449999999998,34.69
363,cfma_north_san_gabriel_extruded_60_trace_part2_s_2,241.184,34.664,241.228,34.622,114.3,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.20600000000002,34.643
364,cfma_north_san_gabriel_extruded_60_trace_part3_s_2,241.228,34.622,241.304,34.562,112.4,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.26600000000002,34.592
365,cfma_north_san_gabriel_extruded_60_trace_part4_s_2,241.356,34.516,241.439,34.438,116.4,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,-2.8,1.4,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.39749999999998,34.477000000000004
366,cfma_north_san_gabriel_extruded_60_trace_part5_s_2,241.304,34.562,241.356,34.516,113.2,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.32999999999998,34.539
367,cfma_owens_valley_complete_trace_part1_s,241.671,37.236,241.803,36.933,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.737,37.0845
368,cfma_owens_valley_complete_trace_part2_s,241.84,36.852,241.881,36.776,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.8605,36.814
369,cfma_owens_valley_complete_trace_part3_s,241.803,36.933,241.84,36.852,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.82150000000001,36.8925
370,cfma_owens_valley_complete_trace_part4_s,241.881,36.776,241.917,36.696,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.899,36.736000000000004
371,cfma_owens_valley_complete_trace_part5_s,241.917,36.696,241.93,36.637,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.9235,36.6665
372,cfma_owens_valley_complete_trace_part7_s,241.93,36.637,241.957,36.554,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.9435,36.5955
373,cfma_pinto_mountain_extruded_90_trace_part8_sa,243.849,34.142,243.986,34.12,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.9175,34.131
374,cfma_pinto_mountain_extruded_90_trace_part8_sb,243.986,34.12,244.021,34.116,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,244.00349999999997,34.117999999999995
375,cfma_pisgah_bullion_mesquite_lake_extruded_90_trace_part1_s,243.517,34.814,243.553,34.767,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.535,34.7905
376,cfma_pisgah_bullion_mesquite_lake_extruded_90_trace_part2_s,243.553,34.767,243.602,34.685,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.5775,34.726
377,cfma_pisgah_bullion_mesquite_lake_extruded_90_trace_part3_s,243.602,34.685,243.616,34.636,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,-1.0,0.5,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.609,34.6605
378,cfma_pisgah_bullion_mesquite_lake_extruded_90_trace_part4_s,243.616,34.636,243.626,34.587,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.621,34.61150000000001
379,cfma_pisgah_bullion_mesquite_lake_extruded_90_trace_part5_s,243.626,34.587,243.742,34.489,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.684,34.538
380,cfma_pisgah_bullion_mesquite_lake_extruded_90_trace_part6_s,243.742,34.489,243.873,34.359,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.8075,34.424
381,cfma_pisgah_bullion_mesquite_lake_extruded_90_trace_part7_s,243.91,34.247,243.987,34.143,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.9485,34.195
382,cfma_pisgah_bullion_mesquite_lake_extruded_90_trace_part8_s,243.873,34.359,243.91,34.247,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.8915,34.303
383,cfma_raymond_complete_trace_part1_s,241.947,34.14,242.015,34.161,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.981,34.1505
384,cfma_raymond_complete_trace_part2_s,241.879,34.122,241.947,34.14,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.913,34.131
385,cfma_raymond_complete_trace_part3_s,241.733,34.115,241.777,34.122,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.755,34.1185
386,cfma_raymond_complete_trace_part4_sa,241.777,34.122,241.825,34.12,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,1.5,0.8,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.801,34.120999999999995
387,cfma_raymond_complete_trace_part4_sba,241.825,34.12,241.843,34.119,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.834,34.1195
388,cfma_raymond_complete_trace_part4_sbba,241.843,34.119,241.863,34.117,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.853,34.117999999999995
389,cfma_raymond_complete_trace_part4_sbbb,241.863,34.117,241.879,34.122,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,241.87099999999998,34.1195
390,cfma_sa_cholame_extrapolated_complete_trace_part1_saaa,239.707,35.745,239.761,35.694,90.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,239.73399999999998,35.7195
391,cfma_sa_cholame_extrapolated_complete_trace_part1_saab,239.761,35.694,239.815,35.639,90.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,239.788,35.6665
392,cfma_sa_cholame_extrapolated_complete_trace_part1_saba,239.815,35.639,239.869,35.583,90.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,239.84199999999998,35.611000000000004
393,cfma_sa_cholame_extrapolated_complete_trace_part1_sabb,239.869,35.583,239.923,35.528,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,239.89600000000002,35.555499999999995
394,cfma_sa_cholame_extrapolated_complete_trace_part1_sbaa,239.923,35.528,239.977,35.473,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,239.95,35.5005
395,cfma_sa_cholame_extrapolated_complete_trace_part1_sbab,239.977,35.473,240.031,35.418,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,240.00400000000002,35.445499999999996
396,cfma_sa_parkfield_extruded_90dip_trace_part1_saa,239.44,36.002,239.496,35.957,90.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,239.46800000000002,35.9795
397,cfma_sa_parkfield_extruded_90dip_trace_part1_saba,239.496,35.957,239.536,35.924,90.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,239.51600000000002,35.9405
398,cfma_sa_parkfield_extruded_90dip_trace_part1_sabb,239.536,35.924,239.585,35.877,90.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,-24.8,12.4,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,239.5605,35.9005
399,cfma_sa_parkfield_extruded_90dip_trace_part1_sbaa,239.585,35.877,239.611,35.855,90.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,239.598,35.866
400,cfma_sa_parkfield_extruded_90dip_trace_part1_sbab,239.611,35.855,239.646,35.825,90.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,239.62849999999997,35.84
401,cfma_sa_parkfield_extruded_90dip_trace_part1_sbb,239.646,35.825,239.707,35.745,90.0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,239.67649999999998,35.785
402,cfma_san_andreas_coachella_alt2_complete_trace_part1_s,243.611,33.852,243.814,33.747,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,-15.5,7.8,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.71249999999998,33.799499999999995
403,cfma_san_andreas_coachella_alt2_complete_trace_part2_s,243.814,33.747,243.853,33.709,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.83350000000002,33.728
404,cfma_san_andreas_coachella_alt2_complete_trace_part3_s,243.853,33.709,243.901,33.671,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.877,33.69
405,cfma_san_andreas_coachella_alt2_complete_trace_part4_s,243.901,33.671,243.976,33.612,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.9385,33.6415
406,cfma_san_andreas_coachella_alt2_complete_trace_part5_sa,243.976,33.612,244.067,33.508,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,244.0215,33.56
407,cfma_san_andreas_san_bernardino_alt2_complete_trace_part10_s,242.613,34.232,242.695,34.188,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.654,34.21
408,cfma_san_andreas_san_bernardino_alt2_complete_trace_part11_s,242.549,34.273,242.613,34.232,90.0,0,0,0,0,0,0,0,0,0,15.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.58100000000002,34.2525
409,cfma_san_andreas_san_bernardino_alt2_complete_trace_part2_s,243.113,34.019,243.177,33.959,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.14499999999998,33.989000000000004
410,cfma_san_andreas_san_bernardino_alt2_complete_trace_part3_sa,243.053,34.049,243.083,34.034,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.06799999999998,34.0415
411,cfma_san_andreas_san_bernardino_alt2_complete_trace_part3_sba,243.083,34.034,243.098,34.026,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.09050000000002,34.03
412,cfma_san_andreas_san_bernardino_alt2_complete_trace_part3_sbb,243.098,34.026,243.113,34.019,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.1055,34.0225
413,cfma_san_andreas_san_bernardino_alt2_complete_trace_part4_s,242.985,34.07,243.053,34.049,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,243.019,34.0595
414,cfma_san_andreas_san_bernardino_alt2_complete_trace_part5_s,242.93,34.091,242.985,34.07,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.9575,34.0805
415,cfma_san_andreas_san_bernardino_alt2_complete_trace_part6_s,242.883,34.102,242.93,34.091,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.9065,34.0965
416,cfma_san_andreas_san_bernardino_alt2_complete_trace_part7_s,242.813,34.137,242.883,34.102,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,-12.4,6.2,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.848,34.1195
417,cfma_san_andreas_san_bernardino_alt2_complete_trace_part8_s,242.754,34.161,242.813,34.137,90.0,0,0,0,0,0,0,0,0,0,10.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,-1,0,0,0,,242.7835,34.149
