,name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,create_ribbon_mesh,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,ss_rate_bound_flag,ss_rate_bound_min,ss_rate_bound_max,ds_rate_bound_flag,ds_rate_bound_min,ds_rate_bound_max,ts_rate_bound_flag,ts_rate_bound_min,ts_rate_bound_max,x1,y1,z1,x2,y2,z2,length,azimuth,mid_lon_plate_carree,mid_lat_plate_carree,mid_lon,mid_lat,mid_x,mid_y,mid_z,centroid_x,centroid_y,centroid_z,centroid_lon,centroid_lat,west_labels,east_labels
44,beppu-schina,129.337,31.861,129.584,32.324,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3428649.925954824,4146883.0781169264,3404713.1866276907,-3428069.5014073285,4182768.6276437645,3361121.473948693,56387.75408823847,24.359347083822506,129.4605,32.0925,129.46018857684226,32.09256443412739,-3428393.3539965176,4164866.496514125,3382951.0102875684,-3428393.3539965176,4164866.496514125,7.5,129.46018857684226,32.09256443412738,12,13
45,beppu1a,131.794,33.351,131.989,33.424,120.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,21,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3555255.264762362,3950035.7861874024,3507382.0367529658,-3544766.5036563976,3965441.233388409,3500608.192959849,19867.887055388772,65.89733270313384,131.8915,33.3875,131.89145925558012,33.38753840415742,-3550015.1895421166,3957743.2829945986,3503999.3894763156,-3550018.76882769,3957745.7199424403,7.5,131.89144025021105,33.38757404166995,10,13
46,bsgconn,128.955,32.376,129.818,32.63,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3380975.1306086667,4181867.923122291,3409595.181438051,-3433864.4911553026,4118820.325148659,3433401.410706887,85851.2468739705,70.61528170871195,129.3865,32.503,129.38589349898595,32.503741158900674,-3407496.9397575622,4150437.640112099,3421576.166418419,-3407496.9397575622,4150437.640112099,7.5,129.38589349898595,32.50374115890068,5,12
47,c-nhonshu1,139.879,36.85,139.899,36.991,135.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,8,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3896287.2148219696,3283419.94197978,3818697.537871175,-3890233.0794363297,3275996.480030301,3831225.014536137,15748.789948931377,6.491327010251405,139.889,36.920500000000004,139.88899079422998,36.92050084024424,-3893263.1130447476,3279710.7049053614,3824964.2464019596,-3893268.9252405576,3279705.964823098,7.5,139.88890716278001,36.92050848055983,1,8
48,c-nhonshu5ba,140.765,41.04,140.847,40.765,45.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,8,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3739796.5932359546,3044998.7230497263,4157674.3113627,-3719935.2642281028,3037690.956543,4180773.46241196,31311.125292301018,167.22510011378685,140.80599999999998,40.9025,140.8060849114165,40.902508932308606,-3729877.10309718,3041353.986841366,4169236.642844171,-3729874.5132919266,3041361.0255137375,7.5,140.8059981035641,40.90249399864782,1,8
49,c-nhonshu5bb,140.706,41.409,140.765,41.04,45.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,8,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3719935.2642281028,3037690.956543,4180773.46241196,-3695890.6541566737,3024405.187953643,4211616.909586561,41278.01331759773,173.09720720426543,140.7355,41.2245,140.73558291683355,41.224506744241516,-3707932.2757464997,3031063.8967700303,4196217.5055272905,-3707928.6485277894,3031070.461317572,7.5,140.73549411874856,41.22449862784295,1,8
50,cross_eurasia_1,69.484,38.742,79.53,70.261,90.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1740578.6385697538,4651428.8472585585,3984839.663445016,390793.0999012554,2114709.7387466556,5993299.169525799,3557414.441544113,6.409225024076175,74.507,54.50149999999999,72.51871038327133,54.60968541069415,1107753.2051483055,3517349.003341555,5190904.573067668,1107753.2051483055,3517349.003341555,0.0,72.51871038327133,54.60968541069415,6,4
51,cross_tibet_1a,69.484,38.742,70.704,36.661,90.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1740578.6385697538,4651428.8472585585,3984839.663445016,1687881.7372037037,4820912.55369602,3801869.1261469466,254793.29579751915,154.64842509544283,70.094,37.701499999999996,70.10252758749937,37.70316957800989,1714574.4034268348,4737112.429534168,3894143.2827498047,1714574.4034268348,4737112.429534168,0.0,70.10252758749937,37.703169578009884,6,4
52,cross_tibet_1b,70.704,36.661,71.925,34.581,90.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,1687881.7372037037,4820912.55369602,3801869.1261469466,1626538.6822179465,4983764.195189152,3613975.3490468552,255912.95528816176,154.03366947943596,71.3145,35.621,71.32240566805807,35.622636459667,1657546.4199270606,4903323.022122076,3708680.9876334234,1657546.4199270606,4903323.022122076,0.0,71.32240566805807,35.622636459667,6,4
53,e-izu-mp,139.194,35.241,139.225,35.028,70.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,0,-1,1,0,-1,1,-3948549.179550294,3405290.8029282195,3654764.7510727956,-3936394.7215624335,3398524.1938915057,3674123.209843203,23799.163150826913,173.17318400120172,139.2095,35.1345,139.2095201837027,35.134501928823134,-3942478.8067437354,3401913.425445226,3664450.4861808456,-3942477.478928326,3401915.8105211956,7.5,139.20949044411597,35.134499004030424,15,14
54,eastern-mtla,134.768,34.195,135.052,34.236,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,26,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3709010.7008664687,3739169.768908709,3578575.2083275034,-3725685.7972597056,3718929.277085896,3582343.0647621825,26563.06335552772,80.06174443906357,134.91,34.2155,134.9099656102328,34.21558223267286,-3717356.285931226,3729057.564533409,3580466.9228136675,-3717356.285931226,3729057.564533409,7.5,134.9099656102328,34.21558223267286,16,13
55,eastern-mtlba,135.052,34.236,135.444,34.304,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,26,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3725685.7972597056,3718929.277085896,3582343.0647621825,-3748009.975527912,3690366.8913852074,3588588.147423741,36879.467889176914,78.0875466690529,135.248,34.269999999999996,135.2479211115322,34.27015681369692,-3736863.463662907,3704663.480322498,3585480.6390531627,-3736863.463662907,3704663.480322498,7.5,135.2479211115322,34.27015681369692,16,13
56,eastern-mtlbbaa,135.444,34.304,135.602,34.345,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,26,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3748009.975527912,3690366.8913852074,3588588.147423741,-3756336.59456237,3678219.713409926,3592351.122837687,15235.71856021883,72.58715975082421,135.523,34.3245,135.52298078908598,34.32452551349884,-3752175.9567487193,3684295.914409316,3590472.2065743203,-3752175.9567487193,3684295.914409316,7.5,135.52298078908598,34.32452551349884,16,13
57,eastern-mtlbbaba,135.602,34.345,135.693,34.375,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,26,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3756336.59456237,3678219.713409926,3592351.122837687,-3760827.247563632,3670934.7240643497,3595103.3541694684,9008.594085970139,68.29507420997275,135.6475,34.36,135.6474918932103,34.36000847434063,-3758582.8573285164,3674578.1293001384,3593728.1391035016,-3758582.8573285164,3674578.1293001384,7.5,135.6474918932103,34.360008474340624,16,13
58,eastern-mtlbbabb,135.693,34.375,135.915,34.503,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,26,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3760827.247563632,3670934.7240643497,3595103.3541694684,-3769243.9618740086,3650738.5281492053,3606835.1246601664,24857.768332381584,55.10242015728088,135.804,34.439,135.80391536731068,34.43905071405394,-3765042.758635408,3660843.532439714,3600976.1340725943,-3765042.758635408,3660843.532439714,7.5,135.80391536731068,34.43905071405395,16,13
59,eastern-mtlbbbaaa,135.915,34.503,135.997,34.548,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,26,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3769243.9618740086,3650738.5281492053,3606835.1246601664,-3772426.1194402995,3643371.302146366,3610955.3015206256,9033.216645273262,56.429828310097065,135.95600000000002,34.5255,135.95598897420325,34.525506922767384,-3770835.98664159,3647055.823655,3608896.1252039257,-3770835.98664159,3647055.823655,7.5,135.95598897420325,34.525506922767384,16,13
60,eastern-mtlbbbaab,135.997,34.548,136.107,34.632,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,26,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3772426.1194402995,3643371.302146366,3610955.3015206256,-3775594.8726207693,3632447.78797714,3618640.3367810342,13735.759653029614,47.24982882401399,136.05200000000002,34.59,136.0519723238721,34.59001253832242,-3774012.687316989,3637911.6412613066,3614799.9374605613,-3774012.687316989,3637911.6412613066,7.5,136.0519723238721,34.59001253832242,16,13
61,eastern-mtlbbbab,136.107,34.632,136.221,34.696,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,26,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3775594.8726207693,3632447.78797714,3618640.3367810342,-3779894.0035202224,3622129.5191581883,3624490.3821246033,12633.02079577786,55.77311796840381,136.164,34.664,136.16397808601891,34.66401340832276,-3777746.2916748864,3627290.420687709,3621567.1499011097,-3777746.2916748864,3627290.420687709,7.5,136.16397808601891,34.66401340832277,16,13
62,eastern-mtlbbbbaaa,136.221,34.696,136.376,34.754,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,26,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3779894.0035202224,3622129.5191581883,3624490.3821246033,-3787021.067600287,3609357.476305436,3629788.079669205,15586.852583815153,65.57498677083862,136.2985,34.724999999999994,136.29847293630135,34.72502472043009,-3783460.3577187,3615746.179222132,3627141.9534573844,-3783460.3577187,3615746.179222132,7.5,136.29847293630135,34.72502472043009,16,13
63,eastern-mtlbbbbaab,136.376,34.754,136.55,34.794,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,26,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3787021.067600287,3609357.476305436,3629788.079669205,-3796124.1511438508,3596096.537880841,3633439.4973444673,16534.275957230442,74.38254509024239,136.46300000000002,34.774,136.46297900904807,34.774031117847805,-3791575.787568469,3602730.0149747576,3631616.8503634217,-3791575.787568469,3602730.0149747576,7.5,136.46297900904807,34.77403111784781,16,13
64,eastern-mtlbbbbab,136.55,34.794,136.977,35.013,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,27,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3796124.1511438508,3596096.537880841,3633439.4973444673,-3812637.4636786664,3558204.406170779,3653399.572450265,45970.41327817904,57.97352024113276,136.76350000000002,34.903499999999994,136.7632166020081,34.90368850009814,-3804405.51494246,3577173.5431011147,3643443.3688383056,-3804405.51494246,3577173.5431011147,7.5,136.7632166020081,34.903688500098134,17,13
65,eastern-mtlbbbbbaaa,136.977,35.013,137.2,35.203,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,27,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3812637.4636786664,3558204.406170779,3653399.572450265,-3817547.1256258446,3535087.3987832074,3670673.301740302,29285.748223680013,43.900235438596596,137.0885,35.108000000000004,137.0883706130988,35.108052020106044,-3815102.3638597545,3546655.1907317745,3662046.200261008,-3815102.3638597545,3546655.1907317745,7.5,137.0883706130988,35.108052020106044,17,13
66,eastern-mtlbbbbbaab,137.2,35.203,137.377,35.317,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,28,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3817547.1256258446,3535087.3987832074,3670673.301740302,-3823067.963481104,3518324.600570501,3681018.1761496216,20479.075105278254,51.80824990624721,137.2885,35.260000000000005,137.2884380325992,35.26003263219806,-3820312.4712150195,3526710.513322164,3675850.5191344386,-3820312.4712150195,3526710.513322164,7.5,137.2884380325992,35.260032632198055,18,13
67,eastern-mtlbbbbbab,137.377,35.317,137.563,35.415,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,28,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3823067.963481104,3518324.600570501,3681018.1761496216,-3829817.1289463765,3501641.609404097,3689899.4918070375,20098.546485612434,57.19609418668665,137.47,35.366,137.46994380047352,35.36603598320965,-3826447.295940283,3509987.430921157,3685463.442728174,-3826447.295940283,3509987.430921157,7.5,137.46994380047352,35.366035983209656,18,13
68,eastern-mtlbbbbbbaa,137.563,35.415,137.684,35.449,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,28,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3829817.1289463765,3501641.609404097,3689899.4918070375,-3835583.7366663534,3492071.097870744,3692978.243634181,11617.014141796366,71.01646629662321,137.62349999999998,35.432,137.62348728488578,35.43201517984824,-3832702.0191862686,3496857.794035559,3691440.40476577,-3832702.0191862686,3496857.794035559,7.5,137.62348728488578,35.43201517984824,18,13
69,eastern-mtlbbbbbbab,137.684,35.449,137.861,35.558,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,23,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3835583.7366663534,3492071.097870744,3692978.243634181,-3841136.6961837425,3475485.481852788,3702839.5871520205,20102.875730316013,52.96534994137681,137.77249999999998,35.5035,137.7724402130625,35.50353270511476,-3838364.9849605644,3483782.5852612755,3697913.547174671,-3838364.9849605644,3483782.5852612755,7.5,137.7724402130625,35.50353270511476,11,13
70,eastern-mtlbbbbbbbaa,137.861,35.558,137.94,35.646,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,23,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3841136.6961837425,3475485.481852788,3702839.5871520205,-3841698.1522295373,3466372.018133049,3710791.263407225,12106.837069550436,36.22501143511925,137.9005,35.602000000000004,137.9004783778438,35.602006634504704,-3841419.157155271,3470930.3040737817,3706817.1178009007,-3841419.157155271,3470930.3040737817,7.5,137.9004783778438,35.602006634504704,11,13
71,eastern-mtlbbbbbbbab,137.94,35.646,138.037,35.76,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,23,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3841698.1522295373,3466372.018133049,3710791.263407225,-3842063.4653823664,3454919.503566761,3721079.28071508,15396.510163746785,34.73344245007335,137.9885,35.703,137.98846547869522,35.70301004157645,-3841883.611770532,3460648.2670381367,3715938.0171060394,-3841883.611770532,3460648.2670381367,7.5,137.98846547869522,35.70301004157645,11,13
72,eastern-mtlbbbbbbbb,138.037,35.76,138.078,36.015,90.0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,23,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3842063.4653823664,3454919.503566761,3721079.28071508,-3832174.441546544,3441070.438013707,3744038.5617277776,28535.164792144427,7.442156572265406,138.0575,35.8875,138.05746713815853,35.887503105581054,-3837128.557937912,3448003.5836734,3732568.4425542327,-3837128.557937912,3448003.5836734,7.5,138.05746713815853,35.887503105581054,11,13
73,eu_phil_1aaa,133.802,31.789,134.238,32.039,165.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3746215.0834956667,3906244.0123947375,3354322.84154922,-3765584.8530578,3867101.0491498695,3377906.4006577595,49688.91710009907,55.9744413273372,134.01999999999998,31.914,134.01970523191702,31.914188237778994,-3755928.5054028863,3886701.8671891727,3366140.389141435,-3755928.5054028863,3886701.8671891727,0.0,134.01970523191702,31.914188237778994,13,14
74,eu_phil_1aaba,134.238,32.039,134.568,32.202,165.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3765584.8530578,3867101.0491498695,3377906.4006577595,-3781036.1563094575,3838487.0968506127,3393248.274664112,36007.175188832305,59.78126920357395,134.40300000000002,32.1205,134.40285336230983,32.120608029730434,-3773325.5497101056,3852809.339589625,3385590.9307231586,-3773325.5497101056,3852809.339589625,0.0,134.40285336230983,32.120608029730434,13,14
75,eu_phil_1aabbaa,134.568,32.202,134.823,32.289,165.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3781036.1563094575,3838487.0968506127,3393248.274664112,-3794445.7595868236,3817962.334986182,3401425.6492975783,25895.538520109614,68.05870383039239,134.6955,32.2455,134.69543922704273,32.24556447535625,-3787748.7586229127,3828232.560813997,3397344.001332969,-3787748.7586229127,3828232.560813997,0.0,134.69543922704273,32.24556447535625,13,14
76,eu_phil_1aabbab,134.823,32.289,134.943,32.385,165.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3794445.7595868236,3817962.334986182,3401425.6492975783,-3798402.5258685667,3805967.6422918686,3410439.857089049,15523.032568016311,46.669344305332174,134.883,32.337,134.8829683303802,32.33701444940223,-3796426.96060591,3811967.797777517,3405935.305171081,-3796426.96060591,3811967.797777517,0.0,134.8829683303802,32.33701444940223,13,14
77,eu_phil_1aabbb,134.943,32.385,135.007,32.527,165.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3798402.5258685667,3805967.6422918686,3410439.857089049,-3796662.364227705,3795734.777925341,3423755.810396526,16857.62664311351,20.89623356758372,134.97500000000002,32.456,134.97497490090572,32.456004466769215,-3797535.7727306685,3800854.5247200513,3417100.876220222,-3797535.7727306685,3800854.5247200513,0.0,134.97497490090572,32.456004466769215,13,14
78,eu_phil_1abaaa,135.007,32.527,135.157,32.594,165.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3796662.364227705,3795734.777925341,3423755.810396526,-3803745.203036793,3782956.322410894,3430031.3926588255,15926.439013559262,62.15071536545358,135.082,32.560500000000005,135.08197213183553,32.56052246198829,-3800206.7464632466,3789348.486886015,3426896.291192499,-3800206.7464632466,3789348.486886015,0.0,135.08197213183553,32.56052246198829,13,14
79,eu_phil_1abaaba,135.157,32.594,135.285,32.609,165.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3803745.203036793,3782956.322410894,3430031.3926588255,-3811548.6605403046,3773817.310169926,3431435.731485327,12130.09544331298,82.08342528581687,135.221,32.6015,135.22099466750802,32.60151630643776,-3807648.6484482554,3778388.516394295,3430735.118115199,-3807648.6484482554,3778388.516394295,0.0,135.22099466750802,32.60151630643775,13,14
80,eu_phil_1abaabb,135.285,32.609,135.487,32.616,165.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3811548.6605403046,3773817.310169926,3431435.731485327,-3824530.8064224613,3760062.0842393744,3432091.009124034,18975.51885391061,87.60095996640642,135.386,32.6125,135.38599607117354,32.61254060781616,-3818043.9425471905,3766943.847466432,3431767.1780487252,-3818043.9425471905,3766943.847466432,0.0,135.38599607117354,32.61254060781615,13,14
81,eu_phil_1ababaaa,135.487,32.616,135.859,32.669,165.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3824530.8064224613,3760062.0842393744,3432091.009124034,-3846582.748242313,3732939.1737112426,3437050.733960099,35395.51237868642,80.34118690801621,135.673,32.6425,135.6729451551927,32.64263783766534,-3835571.5046149665,3746514.98002717,3434584.1376994555,-3835571.5046149665,3746514.98002717,0.0,135.6729451551927,32.64263783766534,13,14
82,eu_phil_1ababaab,135.859,32.669,136.103,32.729,165.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3846582.748242313,3732939.1737112426,3437050.733960099,-3859849.2205446796,3714026.660536113,3442661.9672873206,23827.613239213686,73.71845879894326,135.981,32.699,135.9809591866731,32.69905940194285,-3853222.6957936496,3723489.3772271704,3439862.377452933,-3853222.6957936496,3723489.3772271704,0.0,135.9809591866731,32.69905940194284,13,14
83,eu_phil_1ababab,136.103,32.729,136.29,32.796,165.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3859849.2205446796,3714026.660536113,3442661.9672873206,-3869037.709510907,3698624.901934824,3448923.382548418,19032.727065374682,66.97023377537495,136.19650000000001,32.7625,136.19646498628236,32.762534972768755,-3864447.7639853344,3706329.882689171,3445796.5322451987,-3864447.7639853344,3706329.882689171,0.0,136.19646498628236,32.762534972768755,13,14
84,eu_phil_1ababba,136.29,32.796,136.422,32.805,165.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3869037.709510907,3698624.901934824,3448923.382548418,-3877155.938854012,3689327.971209722,3449764.109062767,12403.733957024682,85.34876111766783,136.356,32.8005,136.3559966751464,32.80051739321686,-3873098.6490469086,3693978.1749978643,3449345.3812150317,-3873098.6490469086,3693978.1749978643,0.0,136.3559966751464,32.80051739321686,13,14
85,eu_phil_1ababbba,136.422,32.805,136.508,32.83,165.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3877155.938854012,3689327.971209722,3449764.109062767,-3881596.809072392,3682467.932264228,3452099.013812271,8517.36385790246,70.97991595420785,136.465,32.817499999999995,136.4649939788676,32.81750739671404,-3879377.2376643596,3685898.76866995,3450932.3343884908,-3879377.2376643596,3685898.76866995,0.0,136.4649939788676,32.817507396714035,13,14
86,eu_phil_1ababbbba,136.508,32.83,136.793,32.941,165.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3881596.809072392,3682467.932264228,3452099.013812271,-3894984.0465260483,3658529.077119035,3462458.047500522,29372.589584997255,65.14466039108825,136.65050000000002,32.8855,136.65041117346888,32.885581428676645,-3888300.7318571117,3670508.177416978,3457287.751934102,-3888300.7318571117,3670508.177416978,0.0,136.65041117346888,32.885581428676645,13,14
87,eu_phil_1ababbbbba,136.793,32.941,136.902,33.001,165.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3894984.0465260483,3658529.077119035,3462458.047500522,-3899287.3077613795,3648633.2327942397,3468052.1169093587,12170.023039661619,56.82446543476766,136.8475,32.971000000000004,136.84748157633098,32.97101196264943,-3897137.4521516906,3653582.8078654385,3465256.672546168,-3897137.4521516906,3653582.8078654385,0.0,136.84748157633098,32.971011962649435,13,14
88,eu_phil_1ababbbbbb,136.902,33.001,137.078,33.045,165.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3899287.3077613795,3648633.2327942397,3468052.1169093587,-3908525.272125658,3634823.520415758,3472152.017712714,17152.290938604605,73.42313808417228,136.99,33.022999999999996,136.98997814105104,33.02303106449322,-3903909.813136942,3641731.6499913186,3470105.217693494,-3903909.813136942,3641731.6499913186,0.0,136.98997814105104,33.02303106449322,13,14
89,eu_phil_1abbaa,137.078,33.045,137.24,33.174,160.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3908525.272125658,3634823.520415758,3472152.017712714,-3913037.3166575246,3618441.2298045247,3484160.3703640583,20816.41688842987,46.53978314214397,137.159,33.1095,137.15894081566998,33.109526655226574,-3910786.5117100095,3626637.1778206,3478160.87922849,-3910786.5117100095,3626637.1778206,0.0,137.15894081566998,33.10952665522657,13,14
90,eu_phil_1abbab,137.24,33.174,137.45,33.253,160.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,1,0,-1,1,0,-1,1,-3913037.3166575246,3618441.2298045247,3484160.3703640583,-3922730.5091722375,3600822.879876623,3491505.6067097117,21448.944388628126,65.83228916329585,137.345,33.213499999999996,137.34495282902589,33.21354442487597,-3917889.448022917,3609637.1263244986,3487837.947905481,-3917889.448022917,3609637.1263244986,0.0,137.34495282902589,33.21354442487598,13,14
