name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,create_ribbon_mesh,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag
new_segment_b_a_a,36.315673,40.699331,36.302247,40.704817,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_b_a,36.342113,40.690329,36.328238,40.697066,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b,36.284521,40.711054,36.258826,40.721698,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_a_b,36.302247,40.704817,36.284521,40.711054,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_b_b,36.328238,40.697066,36.315673,40.699331,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_a_b,36.354591,40.685417,36.342113,40.690329,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_a_a,36.448686,40.659831,36.437518,40.662200,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_b,36.485011,40.652127,36.448686,40.659831,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_a_b,36.503402,40.647786,36.485011,40.652127,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_a_a_b,36.516850,40.646231,36.503402,40.647786,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b,36.422145,40.667082,36.370339,40.679976,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_a_b,36.437518,40.662200,36.422145,40.667082,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,36.392327,40.692635,36.379539,40.697755,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.404906,40.690188,36.392327,40.692635,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.379539,40.697755,36.366881,40.703040,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.639936,40.609580,36.634056,40.611679,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.587135,40.624670,36.559001,40.635055,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.559001,40.635055,36.541175,40.640389,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.541175,40.640389,36.529504,40.643199,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.601927,40.622132,36.587135,40.624670,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.616529,40.618208,36.601927,40.622132,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.628195,40.613796,36.616529,40.618208,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.634056,40.611679,36.631104,40.612730,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.631104,40.612730,36.629650,40.613251,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.629650,40.613251,36.628195,40.613796,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.688416,40.595636,36.657175,40.604121,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.705469,40.589910,36.701166,40.591280,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.717265,40.586166,36.705469,40.589910,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.696904,40.592720,36.688416,40.595636,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.701166,40.591280,36.700097,40.591623,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.699028,40.591990,36.696904,40.592720,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.700097,40.591623,36.699028,40.591990,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1942,36.657175,40.604121,36.639936,40.609580,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
new_segment_b_a,35.763581,40.746917,35.745962,40.745214,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_b,35.789782,40.749303,35.763581,40.746917,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b,35.745962,40.745214,35.723857,40.744406,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_b_a_a,35.632946,40.754657,35.610174,40.755603,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_a_b_a,35.685275,40.750416,35.659033,40.752379,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_a_a_b,35.706111,40.746639,35.685275,40.750416,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_a_b_b,35.659033,40.752379,35.632946,40.754657,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_b_b_a,35.592108,40.757455,35.556061,40.758039,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_b_a_b,35.610174,40.755603,35.592108,40.757455,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_a_b_b_b,35.556061,40.758039,35.534366,40.756328,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_a_a,35.452412,40.746432,35.428184,40.741361,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_a_b_a,35.495363,40.752042,35.474215,40.750287,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_a_a_b,35.514903,40.754448,35.495363,40.752042,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_a_b_b,35.474215,40.750287,35.452412,40.746432,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_b_a,35.408864,40.741111,35.388562,40.733696,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_a_b,35.428184,40.741361,35.408864,40.741111,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
new_segment_b_b_b_b,35.388562,40.733696,35.367843,40.730004,90,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1939,36.823522,40.550874,36.837998,40.546617,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
NAF_splay1_2bb_b_b_a_a,36.850604,40.500395,36.870499,40.494650,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2bb_b_b_b,36.902744,40.488971,36.959234,40.478751,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2bb_b_b_a_b,36.870499,40.494650,36.902744,40.488971,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2bb_b_a_b,36.812000,40.505046,36.850604,40.500395,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2bb_b_a_a_b,36.773495,40.512454,36.812000,40.505046,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2bb_a_b_b_a,36.667520,40.523448,36.701230,40.520663,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2bb_a_b_b_b_a,36.701230,40.520663,36.718394,40.519051,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2bb_a_b_b_b_b,36.718394,40.519051,36.735311,40.518506,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2bb_a_b_a_b_a,36.634986,40.527284,36.654081,40.524362,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2bb_a_b_a_b_b,36.654081,40.524362,36.667520,40.523448,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2bb_a_b_a_a_b,36.622910,40.528622,36.634986,40.527284,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2ba_a_b_a_a_b_a,36.109423,40.566073,36.122504,40.566453,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2ba_a_b_a_a_b_b,36.122504,40.566453,36.136234,40.566026,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2ba_a_b_a_a_a_b,36.099936,40.566218,36.109423,40.566073,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2a_b_b_b_b,35.963290,40.555238,35.990579,40.556973,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2ba_a_a_a_b,36.008356,40.556755,36.018681,40.557661,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2ba_a_a_a_a_b,35.996073,40.556362,36.008356,40.556755,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2ba_a_a_b_b_a,36.051734,40.560726,36.068107,40.562772,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2ba_a_a_b_b_b,36.068107,40.562772,36.083927,40.565284,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2ba_a_b_a_b_b_a,36.168323,40.563546,36.181212,40.563095,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2ba_a_b_a_b_b_b,36.181212,40.563095,36.200226,40.561375,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
NAF_splay1_2ba_b_a_a_a_b,36.258731,40.553245,36.283735,40.554814,90,100,0,0,0,0,0,0,0,0,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,0,0,0
1939,36.902667,40.531595,36.911641,40.526206,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,36.939432,40.494135,36.947478,40.486460,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,36.947478,40.486460,36.959234,40.478751,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,36.928511,40.514322,36.935823,40.507002,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,36.920301,40.520725,36.928511,40.514322,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,36.935823,40.507002,36.939432,40.494135,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,36.911641,40.526206,36.920301,40.520725,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,36.853294,40.541495,36.886526,40.534693,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,36.886526,40.534693,36.902667,40.531595,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,36.837998,40.546617,36.853294,40.541495,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,36.778990,40.565480,36.795397,40.559410,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,36.795397,40.559410,36.814451,40.555298,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,36.814451,40.555298,36.823522,40.550874,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,36.763030,40.568524,36.778990,40.565480,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,36.745833,40.574587,36.763030,40.568524,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.511440,40.350063,37.532072,40.346260,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.194342,40.412217,37.228705,40.404367,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.044296,40.450594,37.062716,40.447956,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.027691,40.463367,37.040684,40.456277,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.040684,40.456277,37.044296,40.450594,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.099682,40.438563,37.112680,40.434540,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.079010,40.444571,37.099682,40.438563,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.062716,40.447956,37.079010,40.444571,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.171695,40.416090,37.194342,40.412217,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.132316,40.426789,37.152264,40.420887,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.112680,40.434540,37.132316,40.426789,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.152264,40.420887,37.171695,40.416090,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.327236,40.381492,37.357572,40.375222,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.432771,40.361262,37.446005,40.358932,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.469206,40.355735,37.511440,40.350063,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.446005,40.358932,37.469206,40.355735,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.385486,40.368706,37.407633,40.364604,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.407633,40.364604,37.432771,40.361262,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.261407,40.395201,37.274891,40.391731,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.228705,40.404367,37.245421,40.399581,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.245421,40.399581,37.261407,40.395201,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.296600,40.388008,37.312418,40.385343,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.312418,40.385343,37.327236,40.381492,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.274891,40.391731,37.296600,40.388008,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.357572,40.375222,37.385486,40.368706,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.648785,40.318404,37.686277,40.311338,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.580388,40.333082,37.617655,40.324370,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.617655,40.324370,37.634437,40.321485,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.563555,40.338880,37.580388,40.333082,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.532072,40.346260,37.563555,40.338880,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.634437,40.321485,37.648785,40.318404,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.713893,40.304702,37.747575,40.298012,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.686277,40.311338,37.705658,40.306191,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.705658,40.306191,37.713893,40.304702,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.747575,40.298012,37.768579,40.292192,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.768579,40.292192,37.786901,40.287879,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.966667,40.235090,37.991999,40.227599,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.872784,40.269035,37.886256,40.265892,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.827693,40.276715,37.843998,40.272328,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.938296,40.245603,37.966667,40.235090,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.803237,40.282736,37.827693,40.276715,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.860303,40.267942,37.872784,40.269035,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.843998,40.272328,37.853121,40.270367,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.853121,40.270367,37.860303,40.267942,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.902761,40.258058,37.938296,40.245603,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.886256,40.265892,37.902761,40.258058,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,38.040951,40.205964,38.081050,40.193940,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,38.007172,40.219898,38.040951,40.205964,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,37.991999,40.227599,38.007172,40.219898,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,38.081050,40.193940,38.094376,40.188874,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,38.100263,40.186284,38.109501,40.182315,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,38.109501,40.182315,38.119475,40.178628,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,38.094376,40.188874,38.100263,40.186284,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,38.298204,40.124402,38.360756,40.102404,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,38.429301,40.079598,38.484361,40.067501,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,38.484361,40.067501,38.529616,40.055857,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,38.360756,40.102404,38.429301,40.079598,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,38.209678,40.148737,38.298204,40.124402,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
1939,38.933739,39.974697,38.998152,39.958964,90,100,0,0,0,0,0,0,0,1,15,5,0,1,0,0,1,0,0,1,0,0,1,0,15,5,0,0,0,0,1,0,0
