,Unnamed: 0,name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,centroid_lon,centroid_lat
100,100,Aktug13_az_LCF_3                                                    ,45.887,40.862,46.584,40.571,30.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,46.2355,40.716499999999996
101,101,Aktug13_az_LCF_4                                                    ,46.584,40.571,46.925,40.093,30.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,46.7545,40.332
102,102,Aktug13_az_LCF_5                                                    ,46.925,40.093,47.437,39.583,30.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,47.181,39.838
103,103,Aktug13_az_NCF_1                                                    ,49.309,40.703,48.961,41.058,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,49.135,40.8805
104,104,Aktug13_az_NCF_2                                                    ,48.961,41.058,48.667,41.213,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,48.814,41.1355
105,105,Aktug13_az_NCF_3                                                    ,48.667,41.213,48.352,41.562,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,48.5095,41.3875
106,106,Aktug13_az_NCF_4                                                    ,48.352,41.562,48.109,42.0,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,48.2305,41.781
107,107,Aktug13_bk2_2                                                       ,37.993,39.576,35.898,39.074,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,36.9455,39.325
108,108,Aktug13_bk2_3a                                                      ,35.898,39.074,34.879,37.44,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,35.3885,38.257
109,109,Aktug13_bk2_3b                                                      ,34.75,37.247,34.879,37.44,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,34.814499999999995,37.3435
110,110,Aktug13_bk2_edit                                                    ,37.993,39.576,39.272,39.873,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,38.6325,39.7245
111,111,Aktug13_bk3_4                                                       ,32.99,35.999,33.324,36.557,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,33.157,36.278000000000006
112,112,Aktug13_bk3_5                                                       ,33.324,36.557,34.75,37.247,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,34.037,36.902
113,113,Aktug13_bk5_3edit                                                   ,31.349,38.509,32.161,37.65,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,31.755000000000003,38.079499999999996
114,114,Aktug_3Naa                                                          ,27.445,39.213,28.421,39.249,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,27.933,39.231
115,115,Aktug_3Nab                                                          ,28.421,39.249,29.442,39.04,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,28.9315,39.1445
116,116,Aktug_3Nba                                                          ,29.442,39.04,29.921,39.02,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,29.6815,39.03
117,117,Aktug_3Nbb                                                          ,29.921,39.02,31.349,38.509,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,30.634999999999998,38.7645
118,118,Aktug_3n_close                                                      ,30.957,38.28,31.349,38.509,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,31.153,38.3945
119,119,Aktug_3n_connect                                                    ,26.442,38.68,27.445,39.213,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,26.9435,38.9465
120,120,Alaxan_wang11_6                                                     ,107.62,41.48,106.451,40.72,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,107.0355,41.099999999999994
121,121,Alaxan_wang11_7                                                     ,106.451,40.72,106.295,38.48,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,106.37299999999999,39.599999999999994
122,122,Alaxan_wang11_8a                                                    ,106.295,38.48,106.183,37.081,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,106.239,37.7805
123,123,Alaxan_wang11_8b                                                    ,106.183,37.081,106.137,36.159,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,106.16,36.620000000000005
124,124,Alborz_mod2                                                         ,48.538,37.48,48.469,37.988,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,48.5035,37.733999999999995
125,125,Alborz_moda                                                         ,49.292,37.744,49.078,38.237,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,49.185,37.9905
126,126,Alborz_modb                                                         ,49.078,38.237,48.923,38.669,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,49.0005,38.453
127,127,Aleutian_commander_connect                                          ,163.734,56.848,162.425,57.054,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,163.0795,56.951
128,128,Aleutian_sliveraa                                                   ,168.853,54.915,175.156,53.132,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,172.0045,54.0235
129,129,Aleutian_sliverab                                                   ,175.156,53.132,182.419,52.292,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,178.78750000000002,52.712
130,130,Aleutian_sliverba                                                   ,182.419,52.292,188.909,53.342,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,185.664,52.817
131,131,Aleutian_sliverbb                                                   ,188.909,53.342,195.08,55.068,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,191.99450000000002,54.205
132,132,Altai_connect                                                       ,89.844,50.077,89.635,50.458,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,89.73949999999999,50.2675
133,133,Altai_connect_2                                                     ,89.635,50.458,95.382,51.295,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,92.5085,50.8765
134,134,Anatolia_Vernant14_1a                                               ,29.981,37.691,30.664,38.107,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,30.3225,37.899
135,135,Anatolia_Vernant14_1b                                               ,30.664,38.107,30.957,38.28,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,30.8105,38.1935
136,136,Anatolia_close                                                      ,29.981,37.691,29.52,37.397,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,29.750500000000002,37.544
137,137,Anatolia_connect                                                    ,24.786,38.874,25.448,39.351,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,25.117,39.1125
138,138,Anatolia_connect2                                                   ,25.251,38.363,25.043,38.256,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,25.147,38.3095
139,139,Andaman_in_close                                                    ,93.994,16.008,93.329,15.926,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,93.66149999999999,15.966999999999999
140,140,Andaman_sumatra_Kundu13_1                                           ,95.777,27.4,94.437,26.287,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,95.107,26.8435
141,141,Andaman_sumatra_Kundu13_10                                          ,93.817,17.243,93.584,16.555,25.0,100,0,0,0,0,0,0,0,0,30.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,93.7005,16.899
142,142,Andaman_sumatra_Kundu13_11                                          ,93.584,16.555,93.329,15.926,25.0,100,0,0,0,0,0,0,0,0,30.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,93.4565,16.2405
143,143,Andaman_sumatra_Kundu13_12                                          ,93.329,15.926,92.671,14.819,25.0,100,0,0,0,0,0,0,0,0,30.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,93.0,15.3725
144,144,Andaman_sumatra_Kundu13_13                                          ,92.671,14.819,92.141,13.901,25.0,100,0,0,0,0,0,0,0,0,30.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,92.406,14.36
145,145,Andaman_sumatra_Kundu13_14                                          ,92.141,13.901,91.834,13.078,25.0,100,0,0,0,0,0,0,0,0,30.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,91.98750000000001,13.4895
146,146,Andaman_sumatra_Kundu13_15                                          ,91.834,13.078,91.595,11.778,25.0,100,0,0,0,0,0,0,0,0,30.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,91.7145,12.428
147,147,Andaman_sumatra_Kundu13_2a                                          ,94.437,26.287,93.701,25.556,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,94.06899999999999,25.9215
148,148,Andaman_sumatra_Kundu13_2b                                          ,93.701,25.556,93.393,25.248,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,93.547,25.402
149,149,Andaman_sumatra_Kundu13_3                                           ,93.393,25.248,92.647,24.17,25.0,100,0,0,0,0,0,0,0,0,30.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,93.02000000000001,24.709000000000003
150,150,Andaman_sumatra_Kundu13_4                                           ,92.647,24.17,92.345,23.379,25.0,100,0,0,0,0,0,0,0,0,30.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,92.49600000000001,23.774500000000003
151,151,Andaman_sumatra_Kundu13_5                                           ,92.345,23.379,92.328,22.109,25.0,100,0,0,0,0,0,0,0,0,30.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,92.3365,22.744
152,152,Andaman_sumatra_Kundu13_6                                           ,92.328,22.109,93.195,20.02,155.0,100,0,0,0,0,0,0,0,0,30.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,92.7615,21.064500000000002
153,153,Andaman_sumatra_Kundu13_7                                           ,93.195,20.02,93.621,19.102,155.0,100,0,0,0,0,0,0,0,0,30.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,93.40799999999999,19.561
154,154,Andaman_sumatra_Kundu13_8                                           ,93.621,19.102,93.842,18.264,155.0,100,0,0,0,0,0,0,0,0,30.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,93.7315,18.683
155,155,Andaman_sumatra_Kundu13_9                                           ,93.842,18.264,93.817,17.243,25.0,100,0,0,0,0,0,0,0,0,30.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,93.8295,17.7535
156,156,Andaman_sumatra_close                                               ,95.777,27.4,97.379,28.505,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,96.578,27.9525
157,157,Andean_ext1a                                                        ,296.455,-21.368,295.935,-23.897,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,296.195,-22.6325
158,158,Andean_ext1b                                                        ,295.935,-23.897,295.601,-26.111,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,295.76800000000003,-25.003999999999998
159,159,Anderlini13_AN_1                                                    ,14.009,42.993,13.969,43.21,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,13.989,43.1015
160,160,Anderlini13_AN_2a                                                   ,13.969,43.21,13.844,43.355,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,13.9065,43.2825
161,161,Anderlini13_AN_2ba                                                  ,13.844,43.355,13.706,43.504,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,13.774999999999999,43.4295
162,162,Anderlini13_AN_2bb                                                  ,13.706,43.504,13.521,43.65,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,13.6135,43.577
163,163,Anderlini13_AN_3aa                                                  ,13.521,43.65,13.332,43.744,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,13.4265,43.697
164,164,Anderlini13_AN_3ab                                                  ,13.332,43.744,13.154,43.895,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,13.243,43.819500000000005
165,165,Anderlini13_AN_3ba                                                  ,13.154,43.895,13.07,43.975,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,13.112,43.935
166,166,Anderlini13_AN_3bb                                                  ,13.07,43.975,12.897,44.037,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,12.9835,44.006
167,167,Anderlini13_AN_4a                                                   ,12.897,44.037,12.537,44.133,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,12.717,44.085
168,168,Anderlini13_AN_4b                                                   ,12.537,44.133,12.097,44.179,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,12.317,44.156000000000006
169,169,Anderlini13_AN_5a                                                   ,12.097,44.179,11.935,44.267,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,12.016,44.223
170,170,Anderlini13_AN_5b                                                   ,11.935,44.267,11.578,44.392,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,11.756499999999999,44.3295
171,171,Anderlini13_AN_6                                                    ,11.578,44.392,11.388,44.501,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,11.483,44.4465
172,172,Anderlini13_AN_7a                                                   ,11.388,44.501,11.145,44.535,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,11.2665,44.518
173,173,Anderlini13_AN_7b                                                   ,11.145,44.535,10.865,44.53,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,11.004999999999999,44.5325
174,174,Anderlini13_AN_8                                                    ,10.865,44.53,10.386,44.67,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,10.625499999999999,44.6
175,175,Anderlini13_AN_9aa                                                  ,10.386,44.67,10.147,44.691,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,10.2665,44.6805
176,176,Anderlini13_AN_9ab                                                  ,10.147,44.691,9.927,44.899,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,10.036999999999999,44.795
177,177,Anderlini13_AN_9b                                                   ,9.927,44.899,9.733,44.984,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,9.83,44.941500000000005
178,178,Anderlini13_BO_1                                                    ,12.63,44.392,12.298,44.468,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,12.464,44.43000000000001
179,179,Anderlini13_BO_2                                                    ,12.298,44.468,12.146,44.642,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,12.222000000000001,44.55500000000001
180,180,Anderlini13_BO_3a                                                   ,12.146,44.642,11.86,44.741,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,12.003,44.691500000000005
181,181,Anderlini13_BO_3b                                                   ,11.86,44.741,11.539,44.748,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,11.6995,44.7445
182,182,Anderlini13_BO_4                                                    ,11.539,44.748,11.23,44.855,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,11.3845,44.8015
183,183,Anderlini13_BO_5a                                                   ,11.23,44.855,11.035,44.907,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,11.1325,44.881
184,184,Anderlini13_BO_5b                                                   ,11.035,44.907,10.839,44.924,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,10.937000000000001,44.915499999999994
185,185,Anderlini13_BO_6                                                    ,10.839,44.924,10.306,45.02,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,10.5725,44.972
186,186,Anderlini13_FL_1                                                    ,13.472,42.085,13.036,42.465,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,13.254,42.275000000000006
187,187,Anderlini13_FL_2                                                    ,13.036,42.465,12.742,42.704,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,12.889,42.584500000000006
188,188,Anderlini13_FL_3a                                                   ,12.742,42.704,12.195,43.39,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,12.4685,43.047
189,189,Anderlini13_FL_3b                                                   ,12.195,43.39,12.004,43.554,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,12.099499999999999,43.472
190,190,Anderlini13_FL_4                                                    ,12.004,43.554,11.75,43.628,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,11.876999999999999,43.591
191,191,Anderlini13_FL_5                                                    ,11.75,43.628,11.523,43.88,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,11.6365,43.754000000000005
192,192,Anderlini13_FL_6                                                    ,11.523,43.88,11.178,44.015,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,11.3505,43.947500000000005
193,193,Anderlini13_PG_1                                                    ,13.959,42.085,13.22,42.703,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,13.589500000000001,42.394000000000005
194,194,Anderlini13_PG_2a                                                   ,13.22,42.703,12.752,43.272,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,12.986,42.9875
195,195,Anderlini13_PG_2b                                                   ,12.752,43.272,12.446,43.41,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,12.599,43.340999999999994
196,196,ApuliaEast_Vernant14_1                                              ,20.059,39.269,19.636,39.643,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,19.8475,39.456
197,197,ApuliaEast_Vernant14_2                                              ,19.636,39.643,19.528,39.823,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,19.582,39.733000000000004
198,198,Apulia_connecta                                                     ,20.059,39.269,20.342,38.997,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,20.200499999999998,39.132999999999996
199,199,Apulia_connectb                                                     ,20.342,38.997,20.54,38.81,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,20.441,38.9035
200,200,BH_38                                                               ,138.793,-1.159,138.508,-0.959,30.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,138.65050000000002,-1.059
201,201,BH_39                                                               ,138.508,-0.959,138.054,-0.718,30.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,138.281,-0.8385
202,202,BH_40                                                               ,138.054,-0.718,137.435,-0.616,30.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,137.74450000000002,-0.667
203,203,BH_41                                                               ,137.435,-0.616,136.943,-0.422,30.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0,0,0,0,0,-1,0,0,0,137.18900000000002,-0.519
